time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
103.48 181.574 0.000219 24.721 1.600 1 0 0 0 0
103.52 181.329 0.000335 21.027 1.600 1 0 0 0 0
103.56 181.083 0.000205 19.844 1.644 1 0 0 0 0
103.60 180.838 0.000218 21.130 1.613 1 0 0 0 0
103.64 180.592 0.000428 27.245 1.842 1 0 0 0 0
103.68 180.347 0.000450 29.070 1.856 1 0 0 0 0
103.72 180.101 0.001462 44.192 2.186 1 0 0 0 0
103.76 179.856 0.001799 27.373 1.953 1 0 0 0 0
103.80 179.610 0.000493 25.798 1.761 1 0 0 0 0
103.84 179.365 0.000261 21.344 1.650 1 0 0 0 0
103.88 179.119 0.000166 19.347 1.613 1 0 0 0 0
103.92 178.874 0.000215 20.742 1.632 1 0 0 0 0
103.96 178.628 0.000322 21.735 2.065 1 0 0 0 0
104.00 178.383 0.000231 23.125 1.949 1 0 0 0 0
104.04 178.137 0.000245 20.539 1.852 1 0 0 0 0
104.08 177.892 0.000312 24.807 2.004 1 0 0 0 0
104.12 177.646 0.000311 20.694 1.812 1 0 0 0 0
104.16 177.401 0.000197 20.231 1.691 1 0 0 0 0
104.20 177.155 0.000230 20.918 1.742 1 0 0 0 0
104.24 176.910 0.000271 21.781 1.755 1 0 0 0 0
104.28 176.664 0.000294 26.344 1.647 1 0 0 0 0
104.32 176.419 0.000405 23.891 1.612 1 0 0 0 0
104.36 176.173 0.003998 41.526 2.040 1 0 0 0 0
104.40 175.928 0.000614 24.982 1.704 1 0 0 0 0
104.44 175.682 0.000288 19.940 1.626 1 0 0 0 0
104.48 175.437 0.000276 25.979 1.607 1 0 0 0 0
104.52 175.191 0.000358 24.836 1.609 1 0 0 0 0
104.56 174.946 0.000470 28.382 1.604 1 0 0 0 0
104.60 174.700 0.000490 21.676 1.731 1 0 0 0 0
104.64 174.455 0.000188 20.082 1.633 1 0 0 0 0
104.68 174.209 0.000182 17.906 1.608 1 0 0 0 0
104.72 173.964 0.000148 23.225 1.697 1 0 0 0 0
104.76 173.718 0.000234 21.114 1.780 1 0 0 0 0
104.80 173.473 0.000159 26.860 1.649 1 0 0 0 0
104.84 173.227 0.000478 26.176 1.623 1 0 0 0 0
104.88 172.982 0.000173 19.215 1.606 1 0 0 0 0
104.92 172.736 0.000149 17.072 1.602 1 0 0 0 0
104.96 172.491 0.000191 18.098 1.611 1 0 0 0 0
105.00 172.245 0.000143 14.636 1.603 1 0 0 0 0
105.04 172.000 0.000114 16.857 1.601 1 0 0 0 0
105.08 171.754 0.000449 29.092 2.055 1 0 0 0 0
105.12 171.509 0.000481 26.363 2.014 1 0 0 0 0
105.16 171.263 0.000377 17.379 1.786 1 0 0 0 0
105.20 171.018 0.000145 24.892 1.780 1 0 0 0 0
105.24 170.772 0.003167 43.876 3.896 1 0 0 0 0
105.28 170.527 0.003325 39.746 5.264 1 0 0 0 0
105.32 170.281 0.002055 39.764 5.565 1 0 0 0 0
105.36 170.036 0.000867 22.993 2.478 1 0 0 0 0
105.40 169.790 0.000178 13.625 1.777 1 0 0 0 0
105.44 169.545 0.000120 31.382 1.992 1 0 0 0 0
105.48 169.299 0.000698 18.847 2.005 1 0 0 0 0
105.52 169.054 0.000215 13.683 1.760 1 0 0 0 0
105.56 168.808 0.000146 16.901 1.639 1 0 0 0 0
105.60 168.563 0.000129 16.956 1.611 1 0 0 0 0
105.64 168.317 0.000116 13.664 1.603 1 0 0 0 0
105.68 168.071 0.000346 22.855 2.004 1 0 0 0 0
105.72 167.826 0.000138 16.955 1.690 1 0 0 0 0
105.76 167.580 0.000124 16.788 1.630 1 0 0 0 0
105.80 167.335 0.000190 18.956 1.608 1 0 0 0 0
105.84 167.089 0.000249 21.629 1.602 1 0 0 0 0
105.88 166.844 0.000223 18.427 1.671 1 0 0 0 0
105.92 166.598 0.000138 17.874 1.618 1 0 0 0 0
105.96 166.353 0.000133 16.674 1.606 1 0 0 0 0
106.00 166.107 0.000119 15.721 1.602 1 0 0 0 0
106.04 165.862 0.000118 17.257 1.611 1 0 0 0 0
106.08 165.616 0.000289 23.960 1.620 1 0 0 0 0
106.12 165.371 0.000201 15.745 1.605 1 0 0 0 0
106.16 165.125 0.000351 26.082 1.729 1 0 0 0 0
106.20 164.880 0.000498 30.308 2.030 1 0 0 0 0
106.24 164.634 0.000842 35.765 2.774 1 0 0 0 0
106.28 164.389 0.001792 45.950 4.225 1 0 0 0 0
106.32 164.143 0.003336 42.849 5.416 1 0 0 0 0
106.36 163.898 0.003307 45.616 6.506 1 0 0 0 0
106.40 163.652 0.003604 43.061 6.860 1 0 0 0 0
106.44 163.407 0.001809 37.067 4.352 1 0 0 0 0
106.48 163.161 0.001910 44.383 4.878 1 0 0 0 0
106.52 162.916 0.005292 50.490 6.487 1 0 0 0 0
106.56 162.670 0.006616 46.956 7.512 1 0 0 0 0
106.60 162.425 0.002961 46.973 5.800 1 0 0 0 0
106.64 162.179 0.003504 40.483 5.231 1 0 0 0 0
106.68 161.934 0.002714 40.208 4.517 1 0 0 0 0
106.72 161.688 0.001983 37.870 3.684 1 0 0 0 0
106.76 161.443 0.001207 33.664 2.749 1 0 0 0 0
106.80 161.197 0.001459 28.012 2.389 1 0 0 0 0
106.84 160.952 0.000970 32.800 2.322 1 0 0 0 0
106.88 160.706 0.000772 25.650 2.304 1 0 0 0 0
106.92 160.461 0.000279 24.484 1.748 1 0 0 0 0
106.96 160.215 0.000301 22.763 1.641 1 0 0 0 0
107.00 159.970 0.000246 19.637 1.622 1 0 0 0 0
107.04 159.724 0.000390 25.445 1.629 1 0 0 0 0
107.08 159.479 0.000436 27.591 1.713 1 0 0 0 0
107.12 159.233 0.000391 23.734 1.845 0 1 0 0 0
107.16 158.988 0.000306 24.058 1.803 0 1 0 0 0
107.20 158.742 0.000357 21.213 1.730 0 1 0 0 0
107.24 158.497 0.000407 26.195 1.633 0 1 0 0 0
107.28 158.251 0.000380 26.040 1.670 0 1 0 0 0
107.32 158.006 0.000392 21.298 1.623 0 1 0 0 0
107.36 157.760 0.000281 28.475 1.620 0 1 0 0 0
107.40 157.515 0.000884 38.281 1.769 0 1 0 0 0
107.44 157.175 0.002847 44.840 2.377 0 1 0 0 0
107.48 158.047 0.008980 56.507 7.353 0 1 0 0 0
107.52 160.473 0.015297 57.516 12.309 0 1 0 0 0
107.56 161.854 0.018919 65.666 17.279 0 1 0 0 0
107.60 162.875 0.043446 59.770 22.681 0 1 0 0 0
107.64 163.261 0.011811 56.817 13.230 0 1 0 0 0
107.68 163.499 0.010962 52.606 10.801 0 1 0 0 0
107.72 163.737 0.006239 43.645 8.166 0 1 0 0 0
107.76 163.976 0.001539 24.261 2.967 0 1 0 0 0
107.80 164.214 0.000396 38.368 1.887 0 1 0 0 0
107.84 164.453 0.003658 51.714 4.417 0 1 0 0 0
107.88 164.691 0.011503 56.160 9.314 0 1 0 0 0
107.92 164.929 0.013455 55.348 12.213 0 1 0 0 0
107.96 165.259 0.013648 65.081 14.168 0 1 0 0 0
108.00 163.730 0.047290 67.432 23.843 0 1 0 0 0
108.04 159.378 0.048662 66.400 26.911 0 1 0 0 0
108.08 168.137 0.021053 48.722 10.480 0 1 0 0 0
108.12 191.429 0.005824 50.357 10.649 0 1 0 0 0
108.16 211.356 0.006761 62.174 11.545 0 1 0 0 0
108.20 236.812 0.051075 69.895 26.538 0 1 0 0 0
108.24 245.678 0.060125 68.617 30.421 0 1 0 0 0
108.28 224.291 0.034457 56.005 19.582 0 1 0 0 0
108.32 193.751 0.008371 47.684 10.547 0 1 0 0 0
108.36 182.805 0.006694 52.255 9.965 0 1 0 0 0
108.40 176.034 0.009962 58.599 11.872 0 1 0 0 0
108.44 169.263 0.010421 42.285 7.182 0 1 0 0 0
108.48 159.898 0.002948 53.098 7.224 0 1 0 0 0
108.52 150.875 0.012617 58.166 9.952 0 1 0 0 0
108.56 149.124 0.012968 53.170 8.470 0 1 0 0 0
108.60 147.922 0.012986 60.180 10.283 0 1 0 0 0
108.64 147.057 0.025163 62.621 15.026 0 1 0 0 0
108.68 146.564 0.019775 54.819 12.826 0 1 0 0 0
108.72 152.425 0.009351 53.754 9.032 0 1 0 0 0
108.76 164.912 0.013781 60.659 12.498 0 1 0 0 0
108.80 172.575 0.026341 63.636 18.731 0 1 0 0 0
108.84 170.183 0.031077 63.257 20.868 0 1 0 0 0
108.88 161.235 0.032602 65.546 22.698 0 1 0 0 0
108.92 149.915 0.037120 65.165 24.245 0 1 0 0 0
108.96 139.550 0.031514 62.228 22.895 0 1 0 0 0
109.00 135.749 0.021589 55.918 17.683 0 1 0 0 0
109.04 138.387 0.006994 46.668 7.401 0 1 0 0 0
109.08 140.019 0.004117 46.899 4.838 0 1 0 0 0
109.12 142.276 0.005823 53.663 6.120 0 1 0 0 0
109.16 144.176 0.015026 59.491 10.847 0 1 0 0 0
109.20 142.574 0.021251 60.972 15.328 0 1 0 0 0
109.24 137.824 0.019553 57.451 15.993 0 1 0 0 0
109.28 132.627 0.010042 49.292 9.872 0 1 0 0 0
109.32 128.180 0.006205 53.226 8.239 0 1 0 0 0
109.36 125.177 0.011678 56.118 11.362 0 1 0 0 0
109.40 127.205 0.013027 54.760 12.740 0 1 0 0 0
109.44 128.459 0.007941 51.363 9.185 0 1 0 0 0
109.48 130.194 0.007773 55.838 10.215 0 1 0 0 0
109.52 135.147 0.022432 63.838 17.186 0 1 0 0 0
109.56 142.254 0.039716 66.164 25.424 0 1 0 0 0
109.60 145.462 0.040376 65.089 24.650 0 1 0 0 0
109.64 149.238 0.019289 53.769 11.828 0 1 0 0 0
109.68 157.746 0.012238 65.715 13.057 0 1 0 0 0
109.72 169.257 0.053304 68.128 25.356 0 1 0 0 0
109.76 180.106 0.025947 46.748 12.470 0 1 0 0 0
109.80 186.817 0.003070 44.256 4.287 0 1 0 0 0
109.84 193.527 0.006000 49.440 3.796 0 1 0 0 0
109.88 202.809 0.004680 58.959 5.486 0 1 0 0 0
109.92 211.956 0.035192 66.519 16.484 0 1 0 0 0
109.96 209.202 0.047373 68.470 24.322 0 1 0 0 0
110.00 196.552 0.041515 55.865 21.335 0 1 0 0 0
110.04 180.981 0.007573 54.217 5.402 0 1 0 0 0
110.08 165.191 0.012372 56.821 7.312 0 1 0 0 0
110.12 157.074 0.013706 54.235 9.713 0 1 0 0 0
110.16 160.953 0.010080 54.104 4.750 0 1 0 0 0
110.20 163.352 0.008738 51.472 5.773 0 1 0 0 0
110.24 166.671 0.009181 56.826 8.574 0 1 0 0 0
110.28 169.910 0.020829 62.595 15.208 0 1 0 0 0
110.32 167.290 0.027606 61.103 18.301 0 1 0 0 0
110.36 160.813 0.013126 53.200 6.387 0 1 0 0 0
110.40 155.271 0.009000 55.017 5.706 0 1 0 0 0
110.44 151.478 0.015786 58.699 11.483 0 1 0 0 0
110.48 153.904 0.011456 49.628 7.453 0 1 0 0 0
110.52 155.404 0.003836 34.086 2.885 0 1 0 0 0
110.56 157.479 0.001474 38.771 3.988 0 1 0 0 0
110.60 157.399 0.010514 50.711 6.912 0 1 0 0 0
110.64 153.326 0.002787 36.933 5.351 0 1 0 0 0
110.68 150.807 0.000709 33.285 2.241 0 1 0 0 0
110.72 148.288 0.002216 43.039 4.253 0 1 0 0 0
110.76 145.769 0.008067 50.681 5.746 0 1 0 0 0
110.80 143.250 0.004322 35.970 2.859 0 1 0 0 0
110.84 140.731 0.001477 36.511 2.817 0 1 0 0 0
110.88 138.212 0.004373 51.477 4.184 0 1 0 0 0
110.92 135.694 0.008534 49.268 6.345 0 1 0 0 0
110.96 133.175 0.002803 41.142 4.866 0 1 0 0 0
111.00 130.656 0.002357 40.592 5.774 0 1 0 0 0
111.04 127.171 0.016833 59.321 11.683 0 1 0 0 0
111.08 126.705 0.017539 56.002 14.714 0 1 0 0 0
111.12 130.956 0.009854 54.313 11.975 0 1 0 0 0
111.16 0 0.007853 44.261 8.510 0 1 0 0 0
111.20 0 0.001112 26.081 2.734 0 1 0 0 0
111.24 0 0.000542 29.048 1.871 0 1 0 0 0
111.28 0 0.001633 37.741 1.936 0 1 0 0 0
111.32 0 0.001585 38.819 2.170 0 1 0 0 0
111.36 0 0.001400 33.817 1.910 1 0 0 0 0
111.40 0 0.000837 0 1.728 1 0 0 0 0
