time pitch RMS intensity loudness noLaugh smallLaugh bigLaugh laughingAndSpeaking noGeste prep stroke retract
15.20 137.113 0.000419 24.707 1.604 1 0 0 0 0 1 0 0
15.24 137.506 0.000442 28.792 1.640 1 0 0 0 0 1 0 0
15.28 137.899 0.000340 25.013 1.610 1 0 0 0 0 1 0 0
15.32 138.292 0.000249 21.505 1.603 1 0 0 0 0 1 0 0
15.36 138.685 0.000290 25.841 1.605 1 0 0 0 0 1 0 0
15.40 139.078 0.000567 30.736 1.838 1 0 0 0 0 1 0 0
15.44 139.472 0.000504 28.054 1.767 1 0 0 0 0 1 0 0
15.48 139.865 0.004002 52.573 5.075 1 0 0 0 0 1 0 0
15.52 140.526 0.008904 54.554 7.897 1 0 0 0 0 1 0 0
15.56 139.978 0.012312 53.174 7.136 1 0 0 0 0 1 0 0
15.60 137.939 0.022627 64.042 12.207 1 0 0 0 0 1 0 0
15.64 141.661 0.031673 63.054 16.062 1 0 0 0 0 1 0 0
15.68 161.051 0.020544 52.746 13.068 1 0 0 0 0 1 0 0
15.72 177.775 0.002201 33.619 3.352 1 0 0 0 0 1 0 0
15.76 199.101 0.014061 63.406 7.735 1 0 0 0 0 1 0 0
15.80 221.186 0.034471 65.677 12.898 1 0 0 0 0 1 0 0
15.84 230.219 0.043632 66.743 16.647 1 0 0 0 0 1 0 0
15.88 224.653 0.036120 65.491 17.536 1 0 0 0 0 1 0 0
15.92 223.962 0.052428 69.898 21.597 1 0 0 0 0 1 0 0
15.96 236.092 0.054928 65.498 23.135 1 0 0 0 0 1 0 0
16.00 236.124 0.022485 51.194 11.688 1 0 0 0 0 1 0 0
16.04 231.188 0.002918 32.009 4.605 1 0 0 0 0 1 0 0
16.08 227.444 0.000557 25.614 2.876 1 0 0 0 0 1 0 0
16.12 223.700 0.000348 20.805 2.122 1 0 0 0 0 1 0 0
16.16 219.957 0.000211 17.671 1.768 1 0 0 0 0 1 0 0
16.20 216.213 0.000154 16.979 1.644 1 0 0 0 0 1 0 0
16.24 212.469 0.000119 14.263 1.611 1 0 0 0 0 1 0 0
16.28 208.725 0.000123 16.713 1.603 1 0 0 0 0 1 0 0
16.32 204.981 0.000130 16.777 1.607 1 0 0 0 0 1 0 0
16.36 201.238 0.000149 16.482 1.617 1 0 0 0 0 1 0 0
16.40 197.494 0.000146 17.302 1.613 1 0 0 0 0 1 0 0
16.44 193.750 0.000138 20.118 1.603 1 0 0 0 0 1 0 0
16.48 190.006 0.000790 34.267 1.655 1 0 0 0 0 1 0 0
16.52 186.263 0.000380 19.869 1.613 1 0 0 0 0 1 0 0
16.56 182.519 0.000781 32.515 1.646 1 0 0 0 0 1 0 0
16.60 178.775 0.000687 22.816 1.612 1 0 0 0 0 1 0 0
16.64 175.031 0.000224 21.303 1.693 1 0 0 0 0 1 0 0
16.68 171.287 0.000272 23.472 1.829 1 0 0 0 0 1 0 0
16.72 167.544 0.000320 27.834 1.771 1 0 0 0 0 1 0 0
16.76 163.800 0.001292 42.045 1.735 1 0 0 0 0 1 0 0
16.80 157.505 0.005755 56.744 3.935 1 0 0 0 0 1 0 0
16.84 165.213 0.036698 70.290 14.302 1 0 0 0 0 1 0 0
16.88 186.293 0.116556 77.251 38.899 1 0 0 0 0 1 0 0
16.92 206.228 0.138840 75.277 55.476 1 0 0 0 0 1 0 0
16.96 219.935 0.090769 67.576 38.394 1 0 0 0 0 1 0 0
17.00 224.864 0.098541 76.216 43.388 1 0 0 0 0 1 0 0
17.04 228.046 0.140833 77.508 47.043 1 0 0 0 0 1 0 0
17.08 233.832 0.145015 76.264 46.098 1 0 0 0 0 1 0 0
17.12 238.320 0.113600 73.218 42.682 1 0 0 0 0 0 1 0
17.16 238.405 0.072636 69.785 36.943 1 0 0 0 0 0 1 0
17.20 236.210 0.058793 68.861 33.095 1 0 0 0 0 0 1 0
17.24 233.024 0.049187 67.259 29.466 1 0 0 0 0 0 1 0
17.28 229.497 0.045789 67.032 27.168 1 0 0 0 0 0 1 0
17.32 224.610 0.042318 65.167 24.080 1 0 0 0 0 0 1 0
17.36 217.305 0.028383 58.604 17.108 1 0 0 0 0 0 1 0
17.40 211.937 0.009241 50.941 11.108 1 0 0 0 0 0 1 0
17.44 205.092 0.008809 56.032 11.204 1 0 0 0 0 0 1 0
17.48 205.021 0.023112 59.382 12.513 1 0 0 0 0 0 1 0
17.52 207.462 0.007775 48.344 5.907 1 0 0 0 0 0 1 0
17.56 210.574 0.007344 55.747 7.934 1 0 0 0 0 0 0 1
17.60 234.555 0.034709 64.597 14.917 1 0 0 0 0 0 0 1
17.64 320.462 0.033029 63.585 18.362 1 0 0 0 0 0 0 1
17.68 315.983 0.023520 51.073 9.120 1 0 0 0 0 0 0 1
17.72 257.780 0.010637 57.934 7.945 1 0 0 0 0 0 0 1
17.76 226.078 0.047291 71.086 15.912 1 0 0 0 0 0 0 1
17.80 217.232 0.046083 66.154 20.242 1 0 0 0 0 0 0 1
17.84 217.111 0.040179 64.146 20.464 1 0 0 0 0 0 0 1
17.88 223.271 0.019987 52.356 12.030 1 0 0 0 0 0 0 1
17.92 228.716 0.004783 42.780 3.968 1 0 0 0 0 0 0 1
17.96 232.845 0.004284 52.067 5.289 1 0 0 0 0 0 0 1
18.00 239.789 0.009753 60.000 8.604 1 0 0 0 0 0 0 1
18.04 240.215 0.069064 73.356 19.477 1 0 0 0 0 0 0 1
18.08 237.028 0.056543 66.534 22.684 1 0 0 0 0 0 0 1
18.12 235.874 0.041581 66.485 23.753 1 0 0 0 0 0 0 1
18.16 235.418 0.045808 67.675 25.847 1 0 0 0 0 0 0 1
18.20 231.176 0.051023 69.387 25.698 0 0 1 0 0 0 0 1
18.24 221.550 0.078918 73.576 29.310 0 0 1 0 1 0 0 0
18.28 210.148 0.104589 74.235 34.051 0 0 1 0 1 0 0 0
18.32 214.368 0.094722 73.235 36.612 0 0 1 0 1 0 0 0
18.36 266.509 0.098946 74.364 42.018 0 0 1 0 1 0 0 0
18.40 337.634 0.087993 70.007 40.252 0 0 1 0 1 0 0 0
18.44 415.974 0.023596 49.054 16.950 0 0 1 0 1 0 0 0
18.48 497.688 0.008206 54.207 13.778 0 0 1 0 1 0 0 0
18.52 441.437 0.010788 54.483 13.300 0 0 1 0 1 0 0 0
18.56 320.680 0.050918 74.064 22.191 0 0 1 0 1 0 0 0
18.60 247.601 0.133863 73.467 45.562 0 0 1 0 1 0 0 0
18.64 224.638 0.058459 59.214 28.046 0 0 1 0 1 0 0 0
18.68 218.076 0.005242 47.326 11.850 0 0 1 0 1 0 0 0
18.72 213.099 0.006796 48.268 10.254 0 0 1 0 1 0 0 0
18.76 204.731 0.004616 49.421 7.824 0 0 1 0 1 0 0 0
18.80 184.759 0.076845 77.189 26.810 0 0 1 0 1 0 0 0
18.84 233.659 0.145402 76.834 53.039 0 0 1 0 1 0 0 0
18.88 261.592 0.099549 67.715 46.208 0 0 1 0 1 0 0 0
18.92 262.942 0.017933 44.576 14.391 0 0 1 0 1 0 0 0
18.96 263.966 0.005279 49.355 10.113 0 0 1 0 1 0 0 0
19.00 264.990 0.006672 54.845 10.166 0 0 1 0 1 0 0 0
19.04 266.711 0.106136 79.438 34.324 0 0 1 0 1 0 0 0
19.08 266.769 0.141759 75.933 55.704 0 0 1 0 1 0 0 0
19.12 258.509 0.101431 70.094 53.151 0 0 1 0 1 0 0 0
19.16 250.787 0.074725 46.512 19.718 0 0 1 0 1 0 0 0
19.20 244.931 0.004283 49.653 10.453 0 0 1 0 1 0 0 0
19.24 239.074 0.014599 60.805 13.035 0 0 1 0 1 0 0 0
19.28 229.227 0.016199 67.131 16.300 0 0 1 0 1 0 0 0
19.32 243.839 0.127758 76.739 43.995 0 0 1 0 1 0 0 0
19.36 252.147 0.105784 73.157 50.575 0 0 1 0 1 0 0 0
19.40 251.887 0.090903 67.143 44.488 0 0 1 0 1 0 0 0
19.44 251.690 0.003715 38.577 10.061 0 0 1 0 1 0 0 0
19.48 251.493 0.002294 39.385 6.596 0 0 1 0 1 0 0 0
19.52 251.161 0.001393 39.550 4.785 0 0 1 0 1 0 0 0
19.56 247.482 0.032176 70.823 15.561 0 0 1 0 1 0 0 0
19.60 251.907 0.088826 74.128 36.987 0 0 1 0 1 0 0 0
19.64 255.989 0.093142 69.337 45.900 0 0 1 0 1 0 0 0
19.68 257.185 0.007861 39.824 11.215 0 0 1 0 1 0 0 0
19.72 258.092 0.001196 33.671 4.516 0 0 1 0 1 0 0 0
19.76 258.999 0.000706 34.895 2.666 0 0 1 0 1 0 0 0
19.80 260.524 0.015186 63.907 8.039 0 0 1 0 1 0 0 0
19.84 287.725 0.038178 68.295 21.390 0 0 1 0 1 0 0 0
19.88 323.303 0.083323 71.700 40.879 0 0 1 0 1 0 0 0
19.92 329.585 0.060843 45.248 17.840 0 0 1 0 1 0 0 0
19.96 325.199 0.001493 32.258 5.572 0 0 1 0 1 0 0 0
20.00 321.873 0.000579 33.843 3.112 0 0 1 0 1 0 0 0
20.04 318.548 0.003131 50.390 4.049 0 0 1 0 1 0 0 0
20.08 312.955 0.014476 62.900 8.797 0 0 1 0 1 0 0 0
20.12 305.688 0.049275 67.143 23.214 0 0 1 0 1 0 0 0
20.16 286.533 0.039853 39.521 11.078 0 0 1 0 1 0 0 0
20.20 270.330 0.001277 34.261 3.715 0 0 1 0 1 0 0 0
20.24 249.668 0.002754 48.998 4.237 0 0 1 0 1 0 0 0
20.28 238.997 0.014666 57.988 9.419 0 0 1 0 1 0 0 0
20.32 232.225 0.011698 55.160 10.819 0 0 1 0 1 0 0 0
20.36 224.235 0.009866 54.254 10.692 0 0 1 0 1 0 0 0
20.40 214.837 0.013252 57.319 11.242 0 0 1 0 1 0 0 0
20.44 211.136 0.014686 56.808 11.391 0 0 1 0 1 0 0 0
20.48 210.654 0.010787 51.773 8.579 0 0 1 0 1 0 0 0
20.52 210.041 0.005015 47.961 4.189 0 0 1 0 1 0 0 0
20.56 239.289 0.034902 64.740 13.782 0 0 1 0 1 0 0 0
20.60 249.582 0.021500 42.043 8.238 0 0 1 0 1 0 0 0
20.64 246.205 0.002740 42.244 6.536 0 0 1 0 1 0 0 0
20.68 243.644 0.002407 44.302 6.012 0 0 1 0 1 0 0 0
20.72 239.338 0.027893 69.950 12.473 0 0 1 0 1 0 0 0
20.76 244.508 0.099814 75.444 36.348 0 0 1 0 1 0 0 0
20.80 247.871 0.103547 66.727 40.490 0 0 1 0 1 0 0 0
20.84 248.048 0.011188 43.237 11.907 0 0 1 0 1 0 0 0
20.88 248.183 0.002364 39.827 6.657 0 0 1 0 1 0 0 0
20.92 248.317 0.002062 44.338 5.522 0 0 1 0 1 0 0 0
20.96 248.543 0.039522 72.365 14.206 0 0 1 0 1 0 0 0
21.00 241.058 0.093120 73.305 37.442 0 0 1 0 1 0 0 0
21.04 188.042 0.093148 66.914 41.494 0 0 1 0 1 0 0 0
21.08 175.075 0.016737 41.346 12.498 0 0 1 0 1 0 0 0
21.12 184.912 0.001509 32.031 5.114 0 0 1 0 1 0 0 0
21.16 192.371 0.000880 33.668 3.429 0 0 1 0 1 0 0 0
21.20 204.914 0.003957 55.699 4.484 0 0 1 0 1 0 0 0
21.24 254.843 0.049824 70.475 18.171 0 0 1 0 1 0 0 0
21.28 328.426 0.047717 66.215 27.435 0 0 1 0 1 0 0 0
21.32 321.337 0.043884 56.421 19.323 0 0 1 0 1 0 0 0
21.36 290.744 0.003086 37.955 5.832 0 0 1 0 1 0 0 0
21.40 267.544 0.001367 36.541 3.153 0 0 1 0 1 0 0 0
21.44 228.534 0.000693 37.192 2.521 0 0 1 0 1 0 0 0
21.48 214.211 0.021025 66.395 10.096 0 0 1 0 1 0 0 0
21.52 194.732 0.044130 65.058 20.875 0 0 1 0 1 0 0 0
21.56 193.674 0.042771 53.360 15.984 0 0 1 0 1 0 0 0
21.60 201.561 0.002023 35.508 5.308 0 0 1 0 1 0 0 0
21.64 207.541 0.000878 32.928 2.872 0 0 1 0 1 0 0 0
21.68 217.598 0.000865 35.156 2.256 0 0 1 0 1 0 0 0
21.72 249.155 0.016697 63.262 8.789 0 0 1 0 1 0 0 0
21.76 288.341 0.032297 67.168 18.123 0 0 1 0 1 0 0 0
21.80 293.428 0.065193 65.275 28.670 0 0 1 0 1 0 0 0
21.84 286.491 0.004424 35.559 7.876 0 0 1 0 1 0 0 0
21.88 281.230 0.000901 26.246 3.336 0 0 1 0 1 0 0 0
21.92 275.969 0.000321 25.800 2.160 0 0 1 0 1 0 0 0
21.96 267.123 0.006201 57.172 4.646 0 0 1 0 1 0 0 0
22.00 277.880 0.021866 64.397 12.256 0 0 1 0 1 0 0 0
22.04 294.459 0.050867 68.690 25.708 0 0 1 0 1 0 0 0
22.08 280.009 0.049979 49.925 16.409 0 0 1 0 1 0 0 0
22.12 261.512 0.001443 28.351 4.729 0 0 1 0 1 0 0 0
22.16 247.483 0.000494 30.541 2.582 0 0 1 0 1 0 0 0
22.20 223.896 0.005935 55.352 4.838 0 0 1 0 1 0 0 0
22.24 216.848 0.011681 52.905 8.044 0 0 1 0 1 0 0 0
22.28 218.676 0.006748 50.697 8.123 0 0 1 0 1 0 0 0
22.32 220.063 0.006259 49.006 7.743 0 0 1 0 1 0 0 0
22.36 221.449 0.005821 47.437 7.581 0 0 1 0 0 1 0 0
22.40 222.836 0.005657 49.322 7.230 0 0 1 0 0 1 0 0
22.44 224.223 0.005932 50.818 6.922 0 0 0 1 0 1 0 0
22.48 225.609 0.005693 47.650 5.205 0 0 0 1 0 1 0 0
22.52 227.941 0.004699 57.997 4.015 0 0 0 1 0 1 0 0
22.56 240.021 0.079083 75.787 15.552 0 0 0 1 0 1 0 0
22.60 261.388 0.124222 76.789 31.600 0 0 0 1 0 1 0 0
22.64 282.986 0.167781 78.648 43.772 0 0 0 1 0 1 0 0
22.68 304.067 0.156593 76.982 42.449 0 0 0 1 0 1 0 0
22.72 321.341 0.122646 72.650 33.610 0 0 0 1 0 0 1 0
22.76 326.266 0.057446 67.336 24.036 0 0 0 1 0 0 1 0
22.80 332.235 0.034664 62.990 18.505 0 0 0 1 0 0 1 0
22.84 348.514 0.023168 59.779 15.128 0 0 0 1 0 0 1 0
22.88 367.981 0.020830 61.597 14.352 0 0 0 1 0 0 1 0
22.92 380.556 0.031108 66.593 16.056 0 0 0 1 0 0 1 0
22.96 376.047 0.062837 69.429 21.909 0 0 0 1 0 0 1 0
23.00 373.016 0.042145 59.520 15.737 0 0 0 1 0 0 1 0
23.04 373.483 0.010975 53.080 8.291 0 0 0 1 0 0 1 0
23.08 374.079 0.009855 58.509 7.862 0 0 0 1 0 0 1 0
23.12 382.910 0.053353 69.623 14.771 0 1 0 0 0 0 1 0
23.16 398.857 0.035176 66.607 20.578 0 1 0 0 0 0 1 0
23.20 385.843 0.056730 68.051 26.427 0 1 0 0 0 0 1 0
23.24 344.739 0.026521 50.671 12.605 0 1 0 0 0 0 0 1
23.28 313.377 0.001701 34.008 4.619 0 1 0 0 0 0 0 1
23.32 289.593 0.001190 35.790 3.324 0 1 0 0 0 0 0 1
23.36 249.602 0.000823 42.507 3.133 0 1 0 0 0 0 0 1
23.40 220.645 0.037947 70.855 13.835 0 1 0 0 0 0 0 1
23.44 183.746 0.066864 67.336 27.526 0 1 0 0 0 0 0 1
23.48 176.986 0.029288 44.530 11.834 0 1 0 0 0 0 0 1
23.52 184.219 0.001525 35.303 4.490 0 1 0 0 0 0 0 1
23.56 189.704 0.001086 31.002 2.909 0 1 0 0 0 0 0 1
23.60 198.927 0.000698 45.444 2.766 0 1 0 0 0 0 0 1
23.64 227.391 0.029606 67.597 12.815 0 1 0 0 0 0 0 1
23.68 275.184 0.046573 62.822 21.967 0 1 0 0 0 0 0 1
23.72 283.090 0.016454 40.393 8.389 0 1 0 0 0 0 0 1
23.76 274.400 0.001089 33.758 3.551 0 1 0 0 0 0 0 1
23.80 267.810 0.000900 31.768 2.600 0 1 0 0 1 0 0 0
23.84 261.220 0.000727 35.951 2.224 0 1 0 0 1 0 0 0
23.88 250.139 0.025043 68.115 9.156 0 1 0 0 1 0 0 0
23.92 246.424 0.047936 68.946 23.831 0 1 0 0 1 0 0 0
23.96 242.001 0.054181 62.782 24.935 0 1 0 0 1 0 0 0
24.00 237.502 0.003647 37.834 7.094 0 1 0 0 1 0 0 0
24.04 234.090 0.000976 32.299 3.415 0 1 0 0 1 0 0 0
24.08 230.679 0.001475 37.086 2.593 0 1 0 0 1 0 0 0
24.12 224.942 0.004490 55.119 4.132 0 1 0 0 1 0 0 0
24.16 226.918 0.025860 64.360 13.716 0 1 0 0 1 0 0 0
24.20 230.933 0.044735 62.528 23.787 0 1 0 0 1 0 0 0
24.24 233.977 0.003713 35.207 6.739 0 1 0 0 1 0 0 0
24.28 237.022 0.000780 28.704 3.141 0 1 0 0 1 0 0 0
24.32 240.067 0.000607 30.306 2.351 0 1 0 0 1 0 0 0
24.36 245.186 0.001744 48.672 2.832 0 1 0 0 1 0 0 0
24.40 255.075 0.019107 63.613 9.933 0 1 0 0 1 0 0 0
24.44 253.654 0.034565 61.807 20.745 0 1 0 0 1 0 0 0
24.48 248.684 0.006952 37.036 6.979 0 1 0 0 1 0 0 0
24.52 244.915 0.001324 36.428 2.832 0 1 0 0 1 0 0 0
24.56 241.145 0.000901 35.215 1.990 0 1 0 0 1 0 0 0
24.60 234.807 0.002304 47.959 2.688 0 1 0 0 1 0 0 0
24.64 240.386 0.013455 60.307 8.433 1 0 0 0 1 0 0 0
24.68 249.583 0.027749 63.322 17.658 1 0 0 0 1 0 0 0
24.72 249.602 0.019638 50.732 13.929 1 0 0 0 1 0 0 0
24.76 247.147 0.003398 26.858 3.931 1 0 0 0 1 0 0 0
24.80 245.286 0.000418 25.333 2.031 1 0 0 0 1 0 0 0
24.84 243.424 0.000536 24.990 1.803 1 0 0 0 1 0 0 0
24.88 241.563 0.000482 33.158 2.075 1 0 0 0 1 0 0 0
24.92 239.701 0.010030 58.166 5.718 1 0 0 0 1 0 0 0
24.96 237.840 0.008818 47.334 6.671 1 0 0 0 1 0 0 0
25.00 235.978 0.003727 42.285 5.415 1 0 0 0 1 0 0 0
25.04 234.117 0.002322 40.079 4.352 1 0 0 0 1 0 0 0
25.08 232.255 0.002064 39.256 4.004 1 0 0 0 1 0 0 0
25.12 230.393 0.001937 39.546 3.733 1 0 0 0 1 0 0 0
25.16 228.532 0.001590 36.721 3.621 1 0 0 0 1 0 0 0
25.20 226.670 0.001086 32.865 3.199 1 0 0 0 1 0 0 0
25.24 224.809 0.000916 33.541 2.856 1 0 0 0 1 0 0 0
25.28 222.947 0.000668 29.291 2.589 1 0 0 0 1 0 0 0
25.32 221.086 0.000515 27.778 2.395 1 0 0 0 1 0 0 0
25.36 219.224 0.000556 28.235 2.291 1 0 0 0 1 0 0 0
25.40 217.363 0.000414 25.219 2.134 1 0 0 0 1 0 0 0
25.44 215.501 0.000319 25.011 2.033 1 0 0 0 1 0 0 0
25.48 213.639 0.000316 25.409 1.926 1 0 0 0 1 0 0 0
25.52 211.778 0.000292 21.343 1.778 1 0 0 0 1 0 0 0
25.56 209.916 0.000177 17.211 1.663 1 0 0 0 1 0 0 0
25.60 208.055 0.000162 18.222 1.616 1 0 0 0 1 0 0 0
25.64 206.193 0.000176 18.265 1.605 1 0 0 0 1 0 0 0
25.68 204.332 0.000175 20.046 1.601 1 0 0 0 1 0 0 0
25.72 202.470 0.000213 21.126 1.610 1 0 0 0 1 0 0 0
25.76 200.609 0.000252 24.444 1.614 1 0 0 0 1 0 0 0
25.80 198.747 0.001020 36.191 1.841 1 0 0 0 1 0 0 0
25.84 196.886 0.000755 28.671 1.752 1 0 0 0 1 0 0 0
25.88 195.024 0.000255 22.548 1.637 1 0 0 0 1 0 0 0
25.92 193.162 0.000223 21.993 1.610 1 0 0 0 1 0 0 0
25.96 191.301 0.000209 18.133 1.603 1 0 0 0 1 0 0 0
26.00 189.439 0.000192 21.710 1.604 1 0 0 0 1 0 0 0
26.04 187.578 0.000565 25.187 1.636 1 0 0 0 1 0 0 0
26.08 185.716 0.000554 20.816 1.632 1 0 0 0 1 0 0 0
26.12 183.855 0.000163 22.436 1.608 1 0 0 0 1 0 0 0
26.16 181.993 0.000489 31.240 1.624 1 0 0 0 1 0 0 0
26.20 180.132 0.000973 30.116 1.608 1 0 0 0 1 0 0 0
26.24 178.270 0.001345 33.969 1.632 1 0 0 0 1 0 0 0
26.28 176.409 0.000584 27.427 1.608 1 0 0 0 1 0 0 0
26.32 174.547 0.000358 21.406 1.602 1 0 0 0 1 0 0 0
26.36 172.685 0.000152 16.179 1.601 1 0 0 0 1 0 0 0
26.40 170.824 0.000168 18.874 1.600 1 0 0 0 1 0 0 0
26.44 168.962 0.000349 30.427 1.601 1 0 0 0 1 0 0 0
26.48 167.101 0.001264 33.435 1.600 1 0 0 0 1 0 0 0
26.52 163.971 0.003958 52.882 2.879 1 0 0 0 1 0 0 0
26.56 186.359 0.023503 64.121 9.016 1 0 0 0 1 0 0 0
26.60 207.079 0.027586 52.669 10.015 1 0 0 0 1 0 0 0
26.64 221.311 0.003687 48.155 8.479 1 0 0 0 1 0 0 0
26.68 220.916 0.017539 60.012 11.640 1 0 0 0 1 0 0 0
26.72 216.148 0.008569 48.404 4.365 1 0 0 0 1 0 0 0
26.76 210.068 0.029215 67.241 10.550 1 0 0 0 1 0 0 0
26.80 225.750 0.038570 54.896 12.959 1 0 0 0 1 0 0 0
26.84 243.154 0.003689 40.600 7.569 1 0 0 0 1 0 0 0
26.88 256.353 0.001078 32.577 3.674 1 0 0 0 1 0 0 0
26.92 278.545 0.002203 48.387 5.254 1 0 0 0 1 0 0 0
26.96 294.384 0.017133 60.308 7.709 1 0 0 0 1 0 0 0
27.00 288.748 0.015970 58.322 9.113 1 0 0 0 1 0 0 0
27.04 286.398 0.032186 64.863 14.439 1 0 0 0 1 0 0 0
27.08 298.000 0.027829 60.552 15.408 1 0 0 0 1 0 0 0
27.12 301.812 0.014974 50.706 9.477 1 0 0 0 1 0 0 0
27.16 300.655 0.002311 27.980 3.588 1 0 0 0 1 0 0 0
27.20 299.777 0.000422 24.961 2.110 1 0 0 0 1 0 0 0
27.24 298.900 0.000303 20.808 1.711 1 0 0 0 1 0 0 0
27.28 298.022 0.000161 15.905 1.628 1 0 0 0 1 0 0 0
27.32 297.145 0.000227 23.192 1.608 1 0 0 0 1 0 0 0
27.36 296.268 0.000268 19.798 1.608 1 0 0 0 1 0 0 0
27.40 295.390 0.000288 22.768 1.611 1 0 0 0 1 0 0 0
27.44 294.513 0.000250 21.428 1.605 1 0 0 0 1 0 0 0
27.48 293.635 0.000207 19.104 1.606 1 0 0 0 1 0 0 0
27.52 292.758 0.000340 25.379 1.604 1 0 0 0 1 0 0 0
27.56 291.881 0.000261 16.850 1.606 1 0 0 0 1 0 0 0
27.60 291.003 0.000175 17.494 1.602 1 0 0 0 1 0 0 0
27.64 290.126 0.000158 18.267 1.601 1 0 0 0 1 0 0 0
27.68 289.248 0.000229 19.338 1.600 1 0 0 0 1 0 0 0
27.72 288.371 0.000195 19.054 1.601 1 0 0 0 1 0 0 0
27.76 287.494 0.000169 16.841 1.603 1 0 0 0 1 0 0 0
27.80 286.616 0.000180 17.914 1.601 1 0 0 0 1 0 0 0
27.84 285.739 0.000173 18.468 1.600 1 0 0 0 1 0 0 0
27.88 284.861 0.000162 16.036 1.600 1 0 0 0 1 0 0 0
27.92 283.984 0.000157 17.921 1.600 1 0 0 0 1 0 0 0
27.96 283.107 0.000164 16.893 1.600 1 0 0 0 1 0 0 0
28.00 282.229 0.000162 15.787 1.601 1 0 0 0 1 0 0 0
28.04 281.352 0.000141 17.035 1.603 1 0 0 0 1 0 0 0
28.08 280.474 0.000702 28.713 1.703 1 0 0 0 1 0 0 0
28.12 279.597 0.000154 14.927 1.625 1 0 0 0 1 0 0 0
28.16 278.720 0.000114 15.025 1.611 1 0 0 0 1 0 0 0
28.20 277.842 0.000135 18.106 1.607 1 0 0 0 1 0 0 0
28.24 276.965 0.000362 29.448 1.759 1 0 0 0 1 0 0 0
28.28 276.087 0.000576 30.432 1.834 1 0 0 0 1 0 0 0
28.32 275.210 0.000334 22.716 1.706 1 0 0 0 1 0 0 0
28.36 274.333 0.000230 24.179 1.739 1 0 0 0 1 0 0 0
28.40 273.455 0.001344 39.246 2.249 1 0 0 0 1 0 0 0
28.44 272.578 0.000480 35.062 2.259 1 0 0 0 1 0 0 0
28.48 271.700 0.004477 45.898 3.695 1 0 0 0 1 0 0 0
28.52 270.823 0.001963 33.881 3.513 1 0 0 0 1 0 0 0
28.56 269.946 0.001154 35.244 3.752 1 0 0 0 1 0 0 0
28.60 269.068 0.001118 38.843 3.416 1 0 0 0 1 0 0 0
28.64 267.593 0.013023 63.174 5.427 1 0 0 0 1 0 0 0
28.68 337.129 0.045286 70.842 16.577 1 0 0 0 1 0 0 0
28.72 337.164 0.092343 70.565 28.844 1 0 0 0 1 0 0 0
28.76 298.823 0.022679 58.036 19.297 1 0 0 0 1 0 0 0
28.80 276.535 0.013582 53.822 15.390 1 0 0 0 1 0 0 0
28.84 259.633 0.011283 54.823 15.021 1 0 0 0 1 0 0 0
28.88 242.730 0.009973 54.912 13.625 1 0 0 0 1 0 0 0
28.92 225.827 0.042121 71.640 21.735 1 0 0 0 1 0 0 0
28.96 197.407 0.065253 67.705 33.165 1 0 0 0 1 0 0 0
29.00 194.361 0.029311 48.869 16.619 1 0 0 0 1 0 0 0
29.04 201.834 0.007055 52.210 13.068 1 0 0 0 1 0 0 0
29.08 211.364 0.009652 55.854 13.678 1 0 0 0 1 0 0 0
29.12 239.080 0.015766 68.918 18.076 1 0 0 0 1 0 0 0
29.16 239.637 0.139428 74.137 43.785 1 0 0 0 1 0 0 0
29.20 229.272 0.049340 56.490 24.907 1 0 0 0 1 0 0 0
29.24 216.054 0.006290 49.950 12.830 1 0 0 0 1 0 0 0
29.28 215.871 0.011897 56.135 13.289 1 0 0 0 1 0 0 0
29.32 222.952 0.009431 56.507 12.570 1 0 0 0 1 0 0 0
29.36 225.414 0.108619 76.909 37.805 1 0 0 0 1 0 0 0
29.40 225.614 0.075970 63.672 34.515 1 0 0 0 1 0 0 0
29.44 225.765 0.009937 40.327 10.635 1 0 0 0 1 0 0 0
29.48 225.916 0.002090 42.622 6.933 1 0 0 0 1 0 0 0
29.52 226.170 0.005681 57.717 7.556 1 0 0 0 1 0 0 0
29.56 243.512 0.108015 78.134 33.072 1 0 0 0 1 0 0 0
29.60 246.530 0.135713 75.967 54.887 1 0 0 0 1 0 0 0
29.64 241.648 0.081290 66.422 40.859 1 0 0 0 1 0 0 0
29.68 237.946 0.006341 40.544 10.579 1 0 0 0 1 0 0 0
29.72 234.244 0.001822 35.138 5.628 1 0 0 0 1 0 0 0
29.76 230.542 0.001222 39.607 4.465 1 0 0 0 1 0 0 0
29.80 224.318 0.037366 74.087 13.760 1 0 0 0 1 0 0 0
29.84 207.459 0.146294 75.592 41.270 1 0 0 0 1 0 0 0
29.88 207.546 0.088280 65.286 36.692 1 0 0 0 1 0 0 0
29.92 214.189 0.002818 34.767 8.042 1 0 0 0 1 0 0 0
29.96 219.228 0.001239 35.504 4.891 1 0 0 0 1 0 0 0
30.00 224.266 0.001166 39.719 4.121 1 0 0 0 1 0 0 0
30.04 232.737 0.041848 73.061 16.386 1 0 0 0 1 0 0 0
30.08 269.915 0.117167 75.763 40.837 1 0 0 0 1 0 0 0
30.12 327.953 0.122899 73.202 58.781 1 0 0 0 1 0 0 0
30.16 323.815 0.060249 40.305 14.468 1 0 0 0 1 0 0 0
30.20 300.742 0.001792 34.400 5.553 1 0 0 0 1 0 0 0
