time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
4.40 0 0.003678 47.373 3.568 1 0 0 0 0
4.44 0 0.003629 46.293 3.449 1 0 0 0 0
4.48 0 0.003531 45.738 3.403 1 0 0 0 0
4.52 0 0.003381 43.521 3.210 1 0 0 0 0
4.56 0 0.002230 44.734 3.223 1 0 0 0 0
4.60 0 0.002732 38.221 2.906 1 0 0 0 0
4.64 0 0.001548 36.760 2.421 1 0 0 0 0
4.68 0 0.001601 38.861 2.150 1 0 0 0 0
4.72 0 0.001247 31.478 2.079 1 0 0 0 0
4.76 0 0.000804 37.341 1.949 1 0 0 0 0
4.80 0 0.001254 30.915 1.892 1 0 0 0 0
4.84 0 0.000839 31.283 1.924 1 0 0 0 0
4.88 0 0.000758 31.598 2.041 1 0 0 0 0
4.92 0 0.000933 28.631 2.119 1 0 0 0 0
4.96 0 0.000940 34.796 2.095 1 0 0 0 0
5.00 0 0.000937 34.992 2.203 1 0 0 0 0
5.04 0 0.000948 27.472 2.203 1 0 0 0 0
5.08 0 0.000845 34.076 3.054 1 0 0 0 0
5.12 0 0.000918 28.985 2.570 1 0 0 0 0
5.16 0 0.000461 28.267 2.157 1 0 0 0 0
5.20 0 0.000637 28.400 2.692 1 0 0 0 0
5.24 0 0.000602 33.294 2.248 1 0 0 0 0
5.28 0 0.001014 30.048 2.059 1 0 0 0 0
5.32 0 0.000520 28.720 1.981 1 0 0 0 0
5.36 0 0.000592 30.119 1.989 1 0 0 0 0
5.40 0 0.000643 28.573 1.990 1 0 0 0 0
5.44 0 0.000582 30.899 1.890 1 0 0 0 0
5.48 0 0.000529 28.832 1.714 1 0 0 0 0
5.52 0 0.000392 27.508 1.650 1 0 0 0 0
5.56 0 0.000527 25.427 1.630 1 0 0 0 0
5.60 0 0.000418 27.502 1.612 1 0 0 0 0
5.64 0 0.000475 26.777 1.605 1 0 0 0 0
5.68 0 0.000666 28.508 1.672 1 0 0 0 0
5.72 0 0.000473 29.254 1.643 1 0 0 0 0
5.76 0 0.000504 29.834 1.611 1 0 0 0 0
