time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
17.72 293.249 0.042889 67.090 25.801 0 0 0 1 0
17.76 302.068 0.033579 52.272 13.182 0 0 0 1 0
17.80 307.123 0.002658 37.305 6.827 0 0 0 1 0
17.84 313.467 0.001393 40.773 4.382 0 0 0 1 0
17.88 317.970 0.016209 62.207 9.127 0 0 0 1 0
17.92 306.103 0.015324 59.444 14.925 0 0 0 1 0
17.96 298.278 0.030810 61.414 22.199 0 0 0 1 0
18.00 301.748 0.016539 45.037 8.376 0 0 0 1 0
18.04 303.737 0.004503 46.739 4.198 0 0 0 1 0
18.08 305.726 0.004010 47.726 4.106 0 0 0 1 0
18.12 307.715 0.008202 51.682 5.304 0 0 0 1 0
18.16 310.211 0.009109 56.841 6.856 0 0 0 1 0
18.20 312.636 0.024232 58.923 12.989 0 0 0 1 0
18.24 310.795 0.008150 39.939 5.331 0 0 0 1 0
18.28 309.740 0.001761 38.515 2.872 0 0 0 1 0
18.32 308.685 0.001034 33.851 2.090 0 0 0 1 0
18.36 307.630 0.001650 39.792 2.164 0 0 0 1 0
18.40 306.575 0.002264 40.804 2.012 0 0 0 1 0
18.44 305.519 0.002646 42.220 2.357 0 0 0 1 0
18.48 304.464 0.002849 46.133 3.269 0 0 0 1 0
18.52 303.409 0.016173 53.668 4.803 0 0 0 1 0
18.56 302.354 0.007230 48.595 4.910 0 0 0 1 0
18.60 301.299 0.004560 48.823 4.288 0 0 0 1 0
18.64 299.975 0.015633 60.212 10.799 0 0 0 1 0
18.68 297.276 0.012938 57.090 12.417 0 0 0 1 0
18.72 293.423 0.014862 55.623 12.343 0 0 0 1 0
18.76 291.214 0.009761 52.086 10.448 0 0 0 1 0
18.80 289.006 0.006297 47.559 8.643 0 0 0 1 0
18.84 286.797 0.005087 46.265 7.451 0 0 0 1 0
18.88 284.589 0.002941 43.614 6.732 0 0 0 1 0
18.92 282.380 0.003240 44.598 6.684 0 0 0 1 0
18.96 280.172 0.004035 47.492 7.687 0 0 0 1 0
19.00 277.963 0.005411 47.705 8.336 0 0 0 1 0
19.04 275.755 0.004102 44.895 7.776 0 0 0 1 0
19.08 273.546 0.003460 44.279 7.641 0 0 0 1 0
19.12 271.338 0.004610 44.895 7.629 0 0 0 1 0
19.16 269.129 0.003475 44.904 7.564 0 0 0 1 0
19.20 266.921 0.003566 44.860 7.625 0 0 0 1 0
19.24 264.712 0.003503 45.792 7.724 0 0 0 1 0
19.28 262.504 0.004135 47.500 7.657 0 0 0 1 0
19.32 260.295 0.005318 47.027 7.844 0 1 0 0 0
19.36 258.087 0.004626 46.585 6.286 0 1 0 0 0
19.40 255.878 0.005476 52.857 5.143 0 1 0 0 0
19.44 253.670 0.008452 54.485 5.467 0 1 0 0 0
19.48 251.461 0.025865 55.816 5.579 0 1 0 0 0
19.52 248.689 0.026147 63.546 7.643 0 1 0 0 0
19.56 240.437 0.032228 66.265 15.116 0 1 0 0 0
19.60 223.925 0.042679 65.051 19.688 0 1 0 0 0
19.64 216.397 0.028218 57.976 16.850 0 1 0 0 0
19.68 210.839 0.009649 42.075 6.982 0 1 0 0 0
19.72 207.654 0.001288 34.900 2.745 0 1 0 0 0
19.76 204.468 0.003800 46.841 2.596 0 1 0 0 0
19.80 201.283 0.004920 42.486 2.477 0 1 0 0 0
19.84 198.098 0.003519 47.294 2.921 0 1 0 0 0
19.88 194.912 0.004340 44.588 4.146 0 1 0 0 0
19.92 191.727 0.002830 40.185 4.991 0 1 0 0 0
19.96 188.542 0.001546 38.099 3.331 0 1 0 0 0
20.00 185.356 0.007057 54.669 2.939 0 1 0 0 0
20.04 181.358 0.022609 66.168 6.110 0 1 0 0 0
20.08 185.079 0.033595 68.011 18.400 0 1 0 0 0
20.12 211.217 0.077977 72.532 33.193 0 1 0 0 0
20.16 213.508 0.068850 69.533 36.908 0 1 0 0 0
20.20 206.117 0.054954 67.775 34.070 0 1 0 0 0
20.24 198.705 0.045556 67.023 33.305 0 1 0 0 0
20.28 193.527 0.043386 66.538 30.823 0 1 0 0 0
20.32 191.252 0.041223 65.886 30.048 0 1 0 0 0
20.36 187.540 0.035978 64.136 27.667 0 1 0 0 0
20.40 184.027 0.028780 62.069 23.894 0 1 0 0 0
20.44 182.691 0.022603 59.623 20.540 0 1 0 0 0
20.48 183.499 0.015960 55.029 15.512 0 1 0 0 0
20.52 187.483 0.007981 48.886 9.958 0 1 0 0 0
20.56 189.766 0.011223 53.404 8.585 0 1 0 0 0
20.60 192.050 0.007865 52.039 8.333 0 1 0 0 0
20.64 194.333 0.005460 46.942 7.441 0 1 0 0 0
20.68 196.616 0.008172 47.627 6.607 0 1 0 0 0
20.72 198.899 0.004669 47.953 6.072 0 1 0 0 0
20.76 201.182 0.004255 46.681 5.684 0 1 0 0 0
20.80 203.466 0.004126 46.416 5.216 0 1 0 0 0
20.84 205.749 0.005575 44.707 4.812 0 1 0 0 0
20.88 208.032 0.003497 40.625 3.155 0 1 0 0 0
20.92 210.315 0.001196 34.570 2.658 0 1 0 0 0
20.96 212.599 0.001645 40.264 2.076 0 1 0 0 0
21.00 214.882 0.002295 39.181 1.737 0 1 0 0 0
21.04 217.165 0.001841 39.174 1.700 0 1 0 0 0
21.08 219.448 0.001003 33.947 1.655 0 1 0 0 0
21.12 221.732 0.001253 38.761 1.647 0 1 0 0 0
21.16 224.015 0.004042 46.287 2.089 0 1 0 0 0
21.20 226.298 0.001570 26.531 1.741 0 1 0 0 0
21.24 228.581 0.000369 24.596 1.645 0 1 0 0 0
21.28 230.865 0.000898 34.280 1.612 0 1 0 0 0
21.32 233.148 0.000739 27.675 1.604 0 1 0 0 0
21.36 235.431 0.000612 34.088 1.612 0 1 0 0 0
21.40 237.714 0.003678 44.897 1.986 0 1 0 0 0
21.44 239.998 0.001214 33.971 1.693 0 1 0 0 0
21.48 242.281 0.000559 25.464 1.623 0 1 0 0 0
21.52 244.564 0.000451 27.613 1.607 0 1 0 0 0
21.56 246.847 0.000516 30.189 1.617 0 1 0 0 0
21.60 249.130 0.001274 37.838 1.628 0 1 0 0 0
21.64 251.414 0.001160 31.659 1.608 0 1 0 0 0
21.68 253.697 0.000881 34.338 1.633 0 1 0 0 0
21.72 255.980 0.000646 30.984 1.623 0 1 0 0 0
21.76 258.263 0.002218 43.016 2.028 0 1 0 0 0
21.80 260.547 0.004028 45.700 2.391 0 1 0 0 0
21.84 262.830 0.008964 52.285 4.970 0 1 0 0 0
21.88 265.113 0.003945 46.041 2.991 0 1 0 0 0
21.92 267.396 0.004976 49.791 3.462 0 1 0 0 0
21.96 270.262 0.007811 55.990 7.345 0 1 0 0 0
22.00 271.704 0.023250 61.025 14.602 0 1 0 0 0
22.04 265.002 0.017107 52.538 9.338 0 1 0 0 0
22.08 260.182 0.004099 47.197 5.948 0 1 0 0 0
22.12 248.042 0.023018 64.548 10.523 0 1 0 0 0
22.16 230.799 0.027811 60.589 15.114 0 1 0 0 0
22.20 235.911 0.007862 49.151 6.014 0 1 0 0 0
22.24 239.589 0.009554 54.383 6.323 0 1 0 0 0
22.28 246.424 0.013133 57.350 7.757 0 1 0 0 0
22.32 254.872 0.014962 56.604 7.127 0 1 0 0 0
22.36 260.949 0.011839 55.097 7.806 0 1 0 0 0
22.40 277.654 0.039750 65.662 16.724 0 1 0 0 0
22.44 310.116 0.033118 54.129 7.383 0 1 0 0 0
22.48 333.465 0.032718 69.329 11.901 0 1 0 0 0
22.52 361.555 0.093485 71.802 28.859 0 1 0 0 0
22.56 351.287 0.050626 64.301 28.056 0 1 0 0 0
22.60 306.649 0.026952 58.995 21.496 0 1 0 0 0
22.64 261.688 0.013720 54.590 11.765 0 1 0 0 0
22.68 222.532 0.030354 67.759 20.413 0 1 0 0 0
22.72 207.047 0.055908 65.424 22.448 0 1 0 0 0
22.76 210.654 0.014834 55.894 12.644 0 1 0 0 0
22.80 212.721 0.018418 57.611 12.937 0 1 0 0 0
22.84 214.789 0.009105 48.532 10.223 0 1 0 0 0
22.88 216.856 0.007574 46.660 5.668 0 1 0 0 0
22.92 218.923 0.001323 36.947 2.478 0 1 0 0 0
22.96 220.991 0.002296 44.205 3.098 0 1 0 0 0
23.00 223.586 0.006953 54.728 5.822 0 1 0 0 0
23.04 226.424 0.021696 63.405 12.569 0 1 0 0 0
23.08 229.535 0.021546 59.260 14.847 0 1 0 0 0
23.12 242.589 0.006533 47.291 5.337 0 1 0 0 0
23.16 251.978 0.006429 54.345 7.896 0 1 0 0 0
23.20 268.870 0.024916 63.797 16.843 0 1 0 0 0
23.24 287.122 0.027069 59.076 18.472 0 1 0 0 0
23.28 292.155 0.011971 47.810 5.404 0 1 0 0 0
23.32 295.775 0.005988 53.766 4.072 0 1 0 0 0
23.36 294.304 0.023008 64.019 11.735 0 1 0 0 0
23.40 277.759 0.025370 59.474 14.468 0 1 0 0 0
23.44 278.779 0.013466 46.651 6.307 0 1 0 0 0
23.48 279.363 0.001599 34.639 2.733 0 1 0 0 0
23.52 279.947 0.000880 33.174 1.853 0 1 0 0 0
23.56 280.532 0.003995 48.120 2.040 0 1 0 0 0
23.60 281.116 0.004105 38.563 1.913 0 1 0 0 0
23.64 281.700 0.002011 38.814 1.999 0 1 0 0 0
23.68 282.285 0.001433 34.019 1.837 0 1 0 0 0
23.72 282.869 0.001245 28.571 1.839 0 1 0 0 0
23.76 283.453 0.000332 24.326 1.657 0 1 0 0 0
23.80 284.038 0.000880 35.009 1.704 0 1 0 0 0
23.84 284.622 0.001437 34.018 1.757 0 1 0 0 0
23.88 285.206 0.000859 35.941 1.724 1 0 0 0 0
23.92 285.791 0.003854 50.138 2.107 1 0 0 0 0
23.96 286.375 0.010865 54.536 3.110 1 0 0 0 0
24.00 286.959 0.004527 36.405 2.133 1 0 0 0 0
24.04 287.544 0.001477 36.675 1.701 1 0 0 0 0
24.08 288.128 0.000978 31.956 1.625 1 0 0 0 0
24.12 288.712 0.000630 29.166 1.621 1 0 0 0 0
24.16 289.297 0.000538 29.723 1.608 1 0 0 0 0
24.20 289.881 0.000471 30.329 1.602 1 0 0 0 0
24.24 290.465 0.000590 31.991 1.601 1 0 0 0 0
24.28 291.050 0.000629 31.369 1.602 1 0 0 0 0
24.32 291.634 0.000691 30.402 1.602 1 0 0 0 0
24.36 292.218 0.000386 25.498 1.600 1 0 0 0 0
24.40 292.803 0.000267 23.485 1.601 1 0 0 0 0
24.44 293.387 0.000201 22.437 1.601 1 0 0 0 0
24.48 293.971 0.000688 31.708 1.611 1 0 0 0 0
24.52 294.556 0.000730 32.318 1.616 1 0 0 0 0
24.56 295.140 0.000748 29.893 1.608 1 0 0 0 0
24.60 295.724 0.000918 29.792 1.626 1 0 0 0 0
24.64 296.309 0.000286 22.391 1.607 1 0 0 0 0
24.68 296.893 0.000455 31.677 1.602 1 0 0 0 0
24.72 297.477 0.002287 45.577 1.798 1 0 0 0 0
24.76 298.062 0.005104 47.895 2.232 1 0 0 0 0
24.80 298.646 0.005160 51.478 2.762 1 0 0 0 0
24.84 299.230 0.009227 49.627 2.547 1 0 0 0 0
24.88 299.815 0.002534 40.208 2.150 1 0 0 0 0
24.92 300.399 0.002371 34.623 1.893 1 0 0 0 0
24.96 300.983 0.001145 30.152 1.863 1 0 0 0 0
25.00 301.568 0.000925 34.631 1.897 1 0 0 0 0
25.04 302.152 0.001594 39.277 2.329 1 0 0 0 0
25.08 302.736 0.001622 40.554 2.172 1 0 0 0 0
25.12 303.321 0.003025 47.836 2.275 1 0 0 0 0
25.16 303.905 0.006850 52.590 5.029 1 0 0 0 0
25.20 304.489 0.009081 47.568 6.353 1 0 0 0 0
25.24 305.074 0.004693 47.633 5.924 1 0 0 0 0
25.28 305.658 0.002299 41.079 4.644 0 1 0 0 0
25.32 306.242 0.001862 42.901 4.234 0 1 0 0 0
25.36 306.827 0.013495 54.164 4.581 0 1 0 0 0
25.40 307.411 0.007760 53.307 4.012 0 1 0 0 0
25.44 307.995 0.006116 49.083 4.546 0 1 0 0 0
25.48 308.580 0.006171 47.595 4.197 0 1 0 0 0
25.52 309.164 0.003345 47.439 4.302 0 1 0 0 0
25.56 309.748 0.012332 60.650 8.570 0 1 0 0 0
25.60 310.333 0.032736 63.656 18.151 0 1 0 0 0
25.64 310.917 0.024045 55.240 16.939 0 1 0 0 0
25.68 311.501 0.019178 55.276 11.967 0 1 0 0 0
25.72 312.085 0.012010 55.082 9.955 0 1 0 0 0
25.76 312.670 0.007021 52.694 8.924 0 1 0 0 0
25.80 313.254 0.015659 56.128 10.733 0 1 0 0 0
25.84 313.838 0.009145 38.281 5.038 0 1 0 0 0
25.88 314.423 0.001906 42.421 4.772 0 1 0 0 0
25.92 315.156 0.007273 55.869 9.217 0 1 0 0 0
25.96 317.847 0.033733 62.418 17.046 0 1 0 0 0
26.00 324.981 0.008316 57.531 12.441 0 1 0 0 0
26.04 336.709 0.074903 75.016 29.096 0 1 0 0 0
26.08 350.731 0.077990 71.954 38.917 0 0 0 1 0
26.12 341.657 0.101082 74.705 52.669 0 0 0 1 0
26.16 354.517 0.102533 63.824 35.631 0 0 0 1 0
26.20 351.881 0.007739 43.268 10.706 0 0 0 1 0
26.24 349.985 0.002976 45.741 6.015 0 0 0 1 0
26.28 354.863 0.019914 65.312 13.495 0 0 0 1 0
26.32 375.565 0.050215 66.676 27.777 0 0 0 1 0
26.36 375.179 0.034441 50.574 14.024 0 0 0 1 0
26.40 374.958 0.005348 48.665 10.088 0 0 0 1 0
26.44 374.680 0.006507 57.426 11.416 0 0 0 1 0
26.48 371.291 0.056122 70.448 28.292 0 0 0 1 0
26.52 364.124 0.056613 59.583 20.149 0 0 0 1 0
26.56 370.167 0.002681 39.222 5.706 0 0 0 1 0
26.60 373.629 0.001655 40.530 2.880 0 0 0 1 0
26.64 377.092 0.004662 47.331 3.038 0 0 0 1 0
26.68 380.555 0.003983 44.336 2.807 0 0 0 1 0
26.72 384.018 0.002724 44.061 2.497 0 0 0 1 0
26.76 387.481 0.003348 46.097 3.576 0 0 0 1 0
26.80 390.944 0.005934 43.715 3.619 0 0 0 1 0
26.84 394.407 0.001758 35.321 2.130 0 0 0 1 0
26.88 397.870 0.001269 35.592 1.772 0 0 0 1 0
26.92 401.332 0.000828 31.653 1.745 0 0 0 1 0
26.96 404.795 0.000656 27.971 1.831 0 0 0 1 0
27.00 408.258 0.000558 27.300 1.703 0 0 0 1 0
27.04 411.721 0.000609 31.546 1.720 0 0 0 1 0
27.08 415.184 0.001691 35.223 1.976 0 0 0 1 0
27.12 418.647 0.000955 31.872 1.931 0 0 0 1 0
27.16 422.110 0.001696 40.714 2.028 0 0 0 1 0
27.20 425.573 0.001762 33.598 1.824 0 0 0 1 0
27.24 429.036 0.000350 22.113 1.655 0 0 0 1 0
27.28 432.498 0.000270 23.330 1.619 0 0 0 1 0
27.32 435.961 0.000435 30.195 1.653 0 0 0 1 0
27.36 439.424 0.003086 35.761 1.814 0 0 0 1 0
27.40 442.887 0.000822 27.230 1.652 0 0 0 1 0
27.44 446.350 0.000500 27.475 1.625 0 0 0 1 0
27.48 449.813 0.000645 28.263 1.607 0 0 0 1 0
27.52 453.276 0.001272 38.632 1.679 0 0 0 1 0
27.56 456.739 0.001697 38.603 1.648 0 0 0 1 0
27.60 460.201 0.000778 23.160 1.612 0 0 0 1 0
27.64 463.664 0.000250 23.553 1.614 0 0 0 1 0
27.68 467.127 0.001205 36.747 1.631 0 0 0 1 0
27.72 470.590 0.000640 29.319 1.609 0 0 0 1 0
27.76 474.053 0.000538 29.267 1.613 0 0 0 1 0
27.80 477.516 0.000983 37.181 1.728 0 0 0 1 0
27.84 480.979 0.001402 37.624 1.823 0 0 0 1 0
27.88 484.442 0.001952 40.910 2.038 0 0 0 1 0
27.92 487.904 0.004474 47.790 2.220 0 0 0 1 0
27.96 491.367 0.002442 37.131 2.150 0 0 0 1 0
28.00 494.830 0.001745 39.239 1.903 0 0 0 1 0
28.04 498.293 0.002026 39.342 1.835 0 0 0 1 0
28.08 501.756 0.001502 35.399 1.725 0 0 0 1 0
28.12 505.219 0.001647 41.195 1.654 0 0 0 1 0
28.16 508.682 0.003528 45.585 1.826 0 0 0 1 0
28.20 513.028 0.002748 45.146 2.587 0 0 0 1 0
28.24 495.573 0.021756 63.731 11.799 0 0 0 1 0
28.28 424.836 0.024215 61.464 19.677 0 0 0 1 0
28.32 409.792 0.026570 61.692 21.959 0 0 0 1 0
28.36 401.766 0.022630 61.576 22.209 0 0 0 1 0
28.40 387.005 0.024758 61.771 21.842 0 0 0 1 0
28.44 369.279 0.024392 61.805 21.959 0 0 0 1 0
28.48 306.901 0.023362 60.246 20.741 0 0 0 1 0
28.52 205.136 0.017405 56.965 16.609 0 0 0 1 0
28.56 178.518 0.013249 56.677 14.355 0 0 0 1 0
28.60 180.320 0.013934 57.671 13.836 0 0 0 1 0
28.64 181.353 0.011239 53.286 12.224 0 0 0 1 0
28.68 182.386 0.007737 51.854 10.000 0 0 0 1 0
28.72 183.418 0.006089 48.442 7.807 0 0 0 1 0
28.76 184.451 0.003664 44.727 5.236 0 0 0 1 0
28.80 185.484 0.004846 46.832 3.788 0 0 0 1 0
28.84 186.517 0.004119 46.698 2.863 0 0 0 1 0
28.88 187.549 0.004549 45.221 2.656 0 0 0 1 0
28.92 188.582 0.001955 39.405 2.235 0 0 0 1 0
28.96 189.615 0.002817 43.092 2.424 0 0 0 1 0
29.00 190.648 0.002355 39.883 1.798 0 0 0 1 0
29.04 191.680 0.001117 31.710 1.648 1 0 0 0 0
29.08 192.713 0.000412 29.136 1.612 1 0 0 0 0
29.12 193.746 0.000963 35.095 1.608 1 0 0 0 0
29.16 194.779 0.002815 39.632 1.673 1 0 0 0 0
29.20 195.811 0.002395 40.720 2.025 1 0 0 0 0
29.24 196.844 0.001001 28.702 1.722 1 0 0 0 0
29.28 197.877 0.000660 29.073 1.630 1 0 0 0 0
29.32 198.910 0.001070 39.701 1.804 1 0 0 0 0
29.36 199.942 0.002821 41.669 2.030 1 0 0 0 0
29.40 200.975 0.001510 32.466 1.768 1 0 0 0 0
29.44 202.008 0.000425 23.857 1.640 1 0 0 0 0
29.48 203.041 0.000274 24.507 1.611 1 0 0 0 0
29.52 204.073 0.000446 30.345 1.613 1 0 0 0 0
29.56 205.106 0.000822 31.871 1.670 1 0 0 0 0
29.60 206.139 0.000445 23.804 1.619 1 0 0 0 0
29.64 207.172 0.000243 18.303 1.605 1 0 0 0 0
29.68 208.204 0.000238 21.590 1.601 1 0 0 0 0
29.72 209.237 0.000399 27.534 1.600 1 0 0 0 0
29.76 210.270 0.000538 27.204 1.609 1 0 0 0 0
29.80 211.303 0.000285 20.288 1.603 1 0 0 0 0
29.84 212.335 0.000223 21.212 1.601 1 0 0 0 0
29.88 213.368 0.000362 23.885 1.606 1 0 0 0 0
29.92 214.401 0.000293 24.266 1.790 1 0 0 0 0
29.96 215.434 0.000646 33.955 1.731 1 0 0 0 0
30.00 216.466 0.001119 35.161 1.863 1 0 0 0 0
30.04 217.499 0.000894 31.194 1.694 1 0 0 0 0
30.08 218.532 0.000552 27.802 1.624 1 0 0 0 0
30.12 219.565 0.000437 25.222 1.607 1 0 0 0 0
30.16 220.597 0.000269 21.088 1.602 1 0 0 0 0
30.20 221.630 0.000174 16.487 1.603 1 0 0 0 0
30.24 222.663 0.000140 18.007 1.602 1 0 0 0 0
30.28 223.696 0.000208 19.178 1.601 1 0 0 0 0
30.32 224.728 0.000228 24.839 1.600 1 0 0 0 0
30.36 225.761 0.000855 35.768 1.681 1 0 0 0 0
30.40 226.794 0.000631 30.815 1.624 1 0 0 0 0
30.44 227.827 0.001021 34.387 1.649 1 0 0 0 0
30.48 228.859 0.000677 28.576 1.664 1 0 0 0 0
30.52 229.892 0.000340 22.251 1.616 1 0 0 0 0
30.56 230.925 0.000312 23.731 1.678 1 0 0 0 0
30.60 231.958 0.000447 28.290 1.993 1 0 0 0 0
30.64 232.990 0.000622 32.124 2.724 1 0 0 0 0
30.68 234.023 0.001175 37.496 3.771 1 0 0 0 0
30.72 235.056 0.001796 39.665 4.624 1 0 0 0 0
30.76 236.089 0.002351 43.617 5.762 1 0 0 0 0
30.80 237.121 0.004405 45.106 7.583 0 1 0 0 0
30.84 238.154 0.002383 40.921 6.443 0 1 0 0 0
30.88 239.187 0.002343 42.409 6.271 0 1 0 0 0
30.92 240.220 0.003177 43.401 6.975 0 1 0 0 0
30.96 241.252 0.002401 37.297 4.572 0 1 0 0 0
31.00 242.285 0.001900 43.929 2.149 0 1 0 0 0
31.04 243.581 0.006108 55.513 6.282 0 1 0 0 0
31.08 244.729 0.025206 64.585 16.171 0 1 0 0 0
31.12 239.882 0.037136 65.179 23.995 0 1 0 0 0
31.16 228.718 0.028157 61.632 21.215 0 1 0 0 0
31.20 220.252 0.045348 66.592 30.206 0 1 0 0 0
31.24 194.778 0.037350 50.132 11.510 0 1 0 0 0
31.28 180.178 0.001986 34.972 2.900 0 1 0 0 0
31.32 161.854 0.003917 51.420 5.594 0 1 0 0 0
31.36 152.500 0.012227 57.718 11.845 0 1 0 0 0
31.40 201.093 0.016126 61.841 16.023 0 1 0 0 0
31.44 237.734 0.083132 74.698 29.175 0 1 0 0 0
31.48 238.131 0.090265 69.174 35.521 0 1 0 0 0
31.52 235.061 0.038409 55.041 16.460 0 1 0 0 0
31.56 233.301 0.009512 54.298 14.573 0 1 0 0 0
31.60 231.541 0.010761 54.799 15.263 0 1 0 0 0
31.64 229.782 0.009458 52.416 14.400 0 1 0 0 0
31.68 228.022 0.007252 52.784 11.284 0 1 0 0 0
31.72 226.262 0.017833 52.176 7.640 0 1 0 0 0
31.76 224.502 0.003075 40.203 2.802 0 1 0 0 0
31.80 222.743 0.001986 42.141 2.088 0 1 0 0 0
31.84 220.983 0.001273 36.117 1.743 0 1 0 0 0
31.88 219.223 0.001127 33.664 1.641 0 1 0 0 0
31.92 217.464 0.001301 34.828 1.616 0 1 0 0 0
31.96 215.704 0.001139 33.288 1.669 0 1 0 0 0
32.00 213.944 0.001037 31.933 1.655 0 1 0 0 0
32.04 212.184 0.000595 29.683 1.618 1 0 0 0 0
32.08 210.425 0.000864 30.977 1.635 1 0 0 0 0
32.12 208.665 0.000648 32.284 1.609 1 0 0 0 0
32.16 206.905 0.001123 34.420 1.602 1 0 0 0 0
32.20 205.146 0.000503 26.339 1.605 1 0 0 0 0
32.24 203.386 0.000400 25.567 1.601 1 0 0 0 0
32.28 201.626 0.000335 26.796 1.601 1 0 0 0 0
32.32 199.866 0.000699 28.764 1.606 1 0 0 0 0
32.36 198.107 0.000597 32.782 1.682 1 0 0 0 0
32.40 196.347 0.001546 37.715 1.772 1 0 0 0 0
32.44 194.587 0.001355 38.988 1.725 1 0 0 0 0
32.48 192.828 0.002880 44.675 1.712 1 0 0 0 0
32.52 191.068 0.002878 44.603 1.686 1 0 0 0 0
32.56 189.308 0.003723 45.755 1.668 1 0 0 0 0
32.60 187.549 0.005438 44.947 1.669 0 1 0 0 0
32.64 185.789 0.004646 44.982 1.617 0 1 0 0 0
32.68 184.029 0.003404 40.168 1.605 0 1 0 0 0
32.72 182.269 0.001205 30.392 1.614 0 1 0 0 0
32.76 180.510 0.001058 28.514 1.628 0 1 0 0 0
32.80 178.750 0.001181 35.180 2.049 0 1 0 0 0
32.84 176.990 0.001381 39.003 3.152 0 1 0 0 0
32.88 175.231 0.001455 38.461 3.920 0 1 0 0 0
32.92 173.471 0.002144 38.511 3.284 0 1 0 0 0
32.96 171.262 0.001314 41.084 2.385 0 1 0 0 0
33.00 175.944 0.024857 66.866 10.461 0 1 0 0 0
33.04 202.872 0.042639 64.621 20.317 0 1 0 0 0
33.08 223.202 0.022089 61.356 19.018 0 1 0 0 0
33.12 244.305 0.030287 64.690 22.468 0 1 0 0 0
33.16 271.103 0.029826 59.899 15.915 0 1 0 0 0
33.20 267.690 0.022697 58.389 11.118 0 1 0 0 0
33.24 265.235 0.008566 55.127 11.125 0 1 0 0 0
33.28 252.160 0.053858 72.210 21.505 0 1 0 0 0
33.32 220.915 0.061761 68.269 26.389 0 1 0 0 0
33.36 217.242 0.048075 62.333 16.883 0 1 0 0 0
33.40 220.322 0.012063 59.053 13.257 0 1 0 0 0
33.44 228.564 0.041839 68.292 23.530 0 1 0 0 0
33.48 254.563 0.034139 59.661 17.747 0 1 0 0 0
33.52 271.699 0.010635 46.094 6.688 0 1 0 0 0
33.56 281.519 0.004148 51.256 6.388 0 1 0 0 0
33.60 291.339 0.019796 61.607 11.367 0 1 0 0 0
33.64 303.665 0.025485 63.165 16.464 0 1 0 0 0
33.68 316.389 0.030037 62.725 19.323 0 1 0 0 0
33.72 309.873 0.017684 50.683 8.973 0 1 0 0 0
33.76 306.138 0.007950 57.260 12.150 0 1 0 0 0
33.80 302.404 0.031744 65.201 22.445 0 1 0 0 0
33.84 298.669 0.028463 57.329 20.809 0 1 0 0 0
33.88 293.982 0.007208 50.863 12.460 0 0 0 1 0
33.92 290.441 0.012071 58.154 10.106 0 0 0 1 0
33.96 298.369 0.021412 57.945 13.634 0 0 0 1 0
34.00 310.026 0.024481 62.107 17.939 0 0 0 1 0
34.04 329.695 0.021382 49.854 10.668 0 0 0 1 0
34.08 343.842 0.003062 47.196 6.409 0 0 0 1 0
34.12 352.421 0.026160 66.760 13.677 0 0 0 1 0
34.16 329.344 0.036225 66.384 22.898 0 0 0 1 0
34.20 331.917 0.057943 68.585 33.845 0 0 0 1 0
34.24 331.670 0.034705 53.542 15.492 0 0 0 1 0
34.28 331.492 0.006135 50.786 7.034 0 0 0 1 0
34.32 329.561 0.011298 58.557 8.790 0 0 0 1 0
34.36 323.680 0.021600 56.411 14.279 0 0 0 1 0
34.40 319.450 0.007903 53.662 11.913 0 0 0 1 0
34.44 314.170 0.018803 56.593 12.986 0 0 0 1 0
34.48 313.286 0.006235 45.172 6.616 0 0 0 1 0
34.52 312.779 0.004144 48.415 6.585 0 0 0 1 0
34.56 312.273 0.014971 54.967 11.336 0 0 0 1 0
34.60 311.637 0.011282 58.541 13.762 0 0 0 1 0
34.64 311.378 0.030465 60.277 18.328 0 0 0 1 0
34.68 313.074 0.007052 46.605 6.222 0 0 0 1 0
34.72 314.045 0.008002 47.961 4.059 0 0 0 1 0
34.76 315.017 0.004852 37.311 2.433 0 0 0 1 0
34.80 315.989 0.000919 35.257 2.270 0 0 0 1 0
34.84 316.960 0.003582 49.102 3.568 0 0 0 1 0
34.88 317.932 0.004917 47.153 4.790 0 0 0 1 0
34.92 318.904 0.004164 41.689 2.412 0 0 0 1 0
34.96 319.876 0.001890 33.368 1.870 0 0 0 1 0
35.00 320.847 0.001844 34.224 1.759 0 0 0 1 0
35.04 321.819 0.001047 31.324 1.648 0 0 0 1 0
35.08 322.791 0.000715 28.866 1.613 0 0 0 1 0
35.12 323.762 0.000754 34.263 1.675 0 0 0 1 0
35.16 324.734 0.001243 40.190 1.772 0 0 0 1 0
35.20 325.706 0.002553 42.638 1.852 0 0 0 1 0
35.24 326.677 0.004137 35.512 1.682 0 0 0 1 0
35.28 327.649 0.002832 41.943 2.667 0 0 0 1 0
35.32 328.621 0.002214 39.083 2.280 0 0 0 1 0
35.36 329.593 0.001463 37.973 2.189 0 0 0 1 0
35.40 330.564 0.004251 42.807 2.128 0 0 0 1 0
35.44 331.536 0.001514 37.241 1.856 0 0 0 1 0
35.48 332.508 0.001034 37.142 1.743 0 0 0 1 0
35.52 333.479 0.001977 40.375 2.020 0 0 0 1 0
35.56 334.451 0.002434 46.073 1.866 0 0 0 1 0
35.60 335.423 0.009163 51.838 2.255 0 0 0 1 0
35.64 336.394 0.005635 49.723 2.889 0 0 0 1 0
35.68 337.366 0.005849 49.718 3.200 0 0 0 1 0
