time pitch RMS intensity loudness noLaugh smallLaugh bigLaugh laughingAndSpeaking noGeste prep stroke retract
79.20 145.313 0.000104 13.855 1.600 1 0 0 0 1 0 0 0
79.24 145.066 0.000103 15.204 1.600 1 0 0 0 1 0 0 0
79.28 144.818 0.000115 14.386 1.600 1 0 0 0 1 0 0 0
79.32 144.570 0.000106 14.436 1.602 1 0 0 0 1 0 0 0
79.36 144.322 0.000155 18.109 1.601 1 0 0 0 1 0 0 0
79.40 144.075 0.000188 18.083 1.600 1 0 0 0 1 0 0 0
79.44 143.827 0.000157 16.348 1.600 1 0 0 0 1 0 0 0
79.48 143.579 0.000135 21.847 1.600 1 0 0 0 1 0 0 0
79.52 143.332 0.000222 22.191 1.600 1 0 0 0 1 0 0 0
79.56 143.084 0.000184 17.502 1.600 1 0 0 0 1 0 0 0
79.60 142.836 0.000135 16.032 1.600 1 0 0 0 1 0 0 0
79.64 142.588 0.000124 19.199 1.600 1 0 0 0 1 0 0 0
79.68 142.341 0.000178 16.243 1.600 1 0 0 0 1 0 0 0
79.72 142.093 0.000116 14.365 1.600 1 0 0 0 1 0 0 0
79.76 141.845 0.000101 14.474 1.601 1 0 0 0 1 0 0 0
79.80 141.597 0.000111 14.890 1.602 1 0 0 0 1 0 0 0
79.84 141.350 0.000103 13.040 1.600 1 0 0 0 1 0 0 0
79.88 141.102 0.000093 12.453 1.600 1 0 0 0 1 0 0 0
79.92 140.854 0.000084 12.619 1.600 1 0 0 0 1 0 0 0
79.96 140.607 0.000088 12.363 1.600 1 0 0 0 1 0 0 0
80.00 140.359 0.000085 13.605 1.600 1 0 0 0 1 0 0 0
80.04 140.111 0.000100 14.688 1.601 1 0 0 0 1 0 0 0
80.08 139.863 0.000110 15.310 1.600 1 0 0 0 1 0 0 0
80.12 139.616 0.000110 13.532 1.600 1 0 0 0 1 0 0 0
80.16 139.368 0.000095 13.128 1.600 1 0 0 0 1 0 0 0
80.20 139.120 0.000110 17.161 1.600 1 0 0 0 1 0 0 0
80.24 138.873 0.000169 18.541 1.600 1 0 0 0 1 0 0 0
80.28 138.625 0.000147 15.540 1.600 1 0 0 0 1 0 0 0
80.32 138.377 0.000169 18.550 1.600 1 0 0 0 1 0 0 0
80.36 138.129 0.000147 15.518 1.600 1 0 0 0 1 0 0 0
80.40 137.882 0.000121 14.656 1.600 1 0 0 0 1 0 0 0
80.44 137.634 0.000126 14.887 1.602 1 0 0 0 1 0 0 0
80.48 137.386 0.000121 15.599 1.601 1 0 0 0 1 0 0 0
80.52 137.139 0.000201 19.921 1.600 1 0 0 0 1 0 0 0
80.56 136.891 0.000129 14.562 1.600 1 0 0 0 1 0 0 0
80.60 136.643 0.000094 13.236 1.600 1 0 0 0 1 0 0 0
80.64 136.395 0.000095 14.542 1.600 1 0 0 0 1 0 0 0
80.68 136.148 0.000098 13.240 1.600 1 0 0 0 1 0 0 0
80.72 135.900 0.000091 12.418 1.600 1 0 0 0 1 0 0 0
80.76 135.652 0.000093 13.450 1.600 1 0 0 0 1 0 0 0
80.80 135.405 0.000091 12.837 1.600 1 0 0 0 1 0 0 0
80.84 135.157 0.000087 13.194 1.600 1 0 0 0 1 0 0 0
80.88 134.909 0.000093 14.055 1.600 1 0 0 0 1 0 0 0
80.92 134.661 0.000125 16.614 1.600 1 0 0 0 1 0 0 0
80.96 134.414 0.000122 14.791 1.600 1 0 0 0 1 0 0 0
81.00 134.166 0.000119 15.782 1.600 1 0 0 0 1 0 0 0
81.04 133.918 0.000113 15.335 1.600 1 0 0 0 1 0 0 0
81.08 133.671 0.000133 18.998 1.600 1 0 0 0 1 0 0 0
81.12 133.423 0.000168 15.043 1.600 1 0 0 0 1 0 0 0
81.16 133.175 0.000125 19.115 1.600 1 0 0 0 1 0 0 0
81.20 132.927 0.000926 26.293 1.600 1 0 0 0 1 0 0 0
81.24 132.680 0.000252 19.172 1.601 1 0 0 0 1 0 0 0
81.28 132.432 0.000161 18.131 1.600 1 0 0 0 1 0 0 0
81.32 132.184 0.000153 21.501 1.600 1 0 0 0 1 0 0 0
81.36 131.936 0.000201 22.303 1.600 1 0 0 0 1 0 0 0
81.40 131.689 0.000200 17.975 1.600 1 0 0 0 1 0 0 0
81.44 131.441 0.000138 16.322 1.600 1 0 0 0 1 0 0 0
81.48 131.193 0.000115 15.577 1.600 1 0 0 0 1 0 0 0
81.52 130.946 0.000118 15.220 1.600 1 0 0 0 1 0 0 0
81.56 130.698 0.000171 18.301 1.600 1 0 0 0 1 0 0 0
81.60 130.450 0.000115 15.099 1.600 1 0 0 0 1 0 0 0
81.64 130.202 0.000113 13.761 1.600 1 0 0 0 1 0 0 0
81.68 129.955 0.000197 16.664 1.600 1 0 0 0 1 0 0 0
81.72 129.707 0.000127 16.947 1.600 1 0 0 0 1 0 0 0
81.76 129.459 0.000134 16.645 1.600 1 0 0 0 1 0 0 0
81.80 129.212 0.000149 15.711 1.634 1 0 0 0 1 0 0 0
81.84 128.964 0.000155 16.997 1.611 1 0 0 0 1 0 0 0
81.88 128.716 0.000140 15.424 1.603 1 0 0 0 1 0 0 0
81.92 128.468 0.000135 16.424 1.601 1 0 0 0 1 0 0 0
81.96 128.221 0.000170 16.801 1.600 1 0 0 0 1 0 0 0
82.00 127.973 0.000143 16.815 1.600 1 0 0 0 1 0 0 0
82.04 127.725 0.000135 17.708 1.600 1 0 0 0 1 0 0 0
82.08 127.478 0.000419 22.473 1.600 1 0 0 0 1 0 0 0
82.12 127.230 0.000193 24.156 1.600 1 0 0 0 1 0 0 0
82.16 126.982 0.000231 17.454 1.600 1 0 0 0 1 0 0 0
82.20 126.734 0.000163 20.978 1.600 1 0 0 0 1 0 0 0
82.24 126.487 0.000263 18.097 1.600 1 0 0 0 1 0 0 0
82.28 126.239 0.000149 19.859 1.600 1 0 0 0 1 0 0 0
82.32 125.991 0.000179 16.146 1.656 1 0 0 0 1 0 0 0
82.36 125.744 0.000138 17.934 1.632 1 0 0 0 1 0 0 0
82.40 125.496 0.000208 25.584 1.616 1 0 0 0 1 0 0 0
82.44 125.248 0.003969 55.631 3.001 1 0 0 0 1 0 0 0
82.48 124.902 0.014460 40.181 6.000 1 0 0 0 1 0 0 0
82.52 125.806 0.008683 57.827 8.032 1 0 0 0 1 0 0 0
82.56 128.550 0.020340 61.221 13.958 1 0 0 0 1 0 0 0
82.60 130.853 0.022831 62.693 17.560 1 0 0 0 1 0 0 0
82.64 134.109 0.028496 62.395 19.640 1 0 0 0 1 0 0 0
82.68 140.429 0.018385 58.654 15.467 1 0 0 0 1 0 0 0
82.72 147.713 0.018993 61.320 17.874 1 0 0 0 1 0 0 0
82.76 148.938 0.024752 61.181 19.324 1 0 0 0 1 0 0 0
82.80 146.364 0.016780 43.832 12.240 1 0 0 0 1 0 0 0
82.84 146.742 0.001108 33.029 3.492 1 0 0 0 1 0 0 0
82.88 146.977 0.002780 42.913 5.359 1 0 0 0 1 0 0 0
82.92 147.213 0.004138 49.217 6.688 1 0 0 0 1 0 0 0
82.96 147.542 0.005438 48.100 7.515 1 0 0 0 1 0 0 0
83.00 148.055 0.008205 51.314 6.802 1 0 0 0 1 0 0 0
83.04 148.516 0.004436 42.488 3.182 1 0 0 0 1 0 0 0
83.08 148.804 0.001582 34.205 2.026 1 0 0 0 1 0 0 0
83.12 149.091 0.002210 40.658 3.789 1 0 0 0 1 0 0 0
83.16 149.379 0.004312 49.198 5.372 1 0 0 0 1 0 0 0
83.20 149.667 0.005123 49.142 7.327 1 0 0 0 1 0 0 0
83.24 149.954 0.006120 48.152 8.966 1 0 0 0 1 0 0 0
83.28 150.242 0.006395 47.719 6.610 1 0 0 0 1 0 0 0
83.32 150.644 0.004120 46.294 4.988 1 0 0 0 1 0 0 0
83.36 150.994 0.008361 56.082 6.758 1 0 0 0 1 0 0 0
83.40 150.142 0.015847 57.125 10.870 1 0 0 0 1 0 0 0
83.44 149.568 0.011907 54.067 11.266 1 0 0 0 1 0 0 0
83.48 151.039 0.007579 47.647 6.959 1 0 0 0 1 0 0 0
83.52 152.321 0.005282 56.010 7.098 1 0 0 0 1 0 0 0
83.56 160.441 0.014916 60.655 10.996 1 0 0 0 1 0 0 0
83.60 178.198 0.024864 62.624 13.496 1 0 0 0 1 0 0 0
83.64 193.036 0.029450 63.799 14.831 1 0 0 0 1 0 0 0
83.68 198.888 0.017965 42.814 6.890 1 0 0 0 1 0 0 0
83.72 198.276 0.001096 29.830 2.735 1 0 0 0 1 0 0 0
83.76 197.895 0.000417 24.160 1.871 1 0 0 0 1 0 0 0
83.80 197.513 0.000342 42.240 1.851 1 0 0 0 1 0 0 0
83.84 197.132 0.001825 25.301 1.789 1 0 0 0 1 0 0 0
83.88 196.750 0.000275 26.462 1.650 1 0 0 0 1 0 0 0
83.92 196.369 0.000391 21.694 1.614 1 0 0 0 1 0 0 0
83.96 195.988 0.000272 23.890 1.604 1 0 0 0 1 0 0 0
84.00 195.606 0.000351 27.525 1.601 1 0 0 0 1 0 0 0
84.04 195.225 0.000353 21.632 1.600 1 0 0 0 1 0 0 0
84.08 194.843 0.000233 20.464 1.600 1 0 0 0 1 0 0 0
84.12 194.462 0.000182 24.088 1.600 1 0 0 0 1 0 0 0
84.16 194.081 0.000283 24.743 1.600 1 0 0 0 1 0 0 0
84.20 193.699 0.000261 26.253 1.600 1 0 0 0 1 0 0 0
84.24 193.318 0.000331 25.755 1.600 1 0 0 0 1 0 0 0
84.28 192.936 0.000342 22.658 1.601 1 0 0 0 1 0 0 0
84.32 192.555 0.000263 17.760 1.600 1 0 0 0 1 0 0 0
84.36 192.174 0.000200 16.832 1.601 1 0 0 0 1 0 0 0
84.40 191.792 0.000174 27.414 1.811 1 0 0 0 1 0 0 0
84.44 191.411 0.000361 21.946 1.749 1 0 0 0 1 0 0 0
84.48 191.029 0.000409 28.445 1.920 1 0 0 0 1 0 0 0
84.52 190.648 0.001874 44.171 2.393 1 0 0 0 1 0 0 0
84.56 190.267 0.006471 51.201 5.286 1 0 0 0 1 0 0 0
84.60 189.885 0.006657 46.671 5.829 1 0 0 0 1 0 0 0
84.64 189.504 0.003504 43.912 2.481 1 0 0 0 1 0 0 0
84.68 189.122 0.002927 43.965 3.358 1 0 0 0 1 0 0 0
84.72 188.741 0.003803 47.392 5.695 1 0 0 0 1 0 0 0
84.76 188.360 0.004083 43.655 5.122 1 0 0 0 1 0 0 0
84.80 187.978 0.001911 24.421 2.220 1 0 0 0 1 0 0 0
84.84 187.597 0.000336 41.654 2.138 1 0 0 0 1 0 0 0
84.88 187.215 0.003519 40.950 4.410 1 0 0 0 1 0 0 0
84.92 186.834 0.001927 44.944 4.855 1 0 0 0 1 0 0 0
84.96 186.453 0.005997 50.728 5.081 1 0 0 0 1 0 0 0
85.00 185.920 0.007477 51.948 5.484 1 0 0 0 1 0 0 0
85.04 184.020 0.009230 55.127 6.046 1 0 0 0 1 0 0 0
85.08 176.837 0.018164 60.770 8.072 1 0 0 0 1 0 0 0
85.12 163.075 0.020550 62.815 11.424 1 0 0 0 1 0 0 0
85.16 149.249 0.022281 59.243 13.631 1 0 0 0 1 0 0 0
85.20 139.187 0.020186 60.120 14.979 1 0 0 0 1 0 0 0
85.24 131.293 0.017255 56.700 14.718 1 0 0 0 1 0 0 0
85.28 125.498 0.012193 55.217 13.527 1 0 0 0 1 0 0 0
85.32 124.793 0.010126 53.224 11.683 1 0 0 0 1 0 0 0
85.36 127.768 0.008037 46.766 8.378 1 0 0 0 1 0 0 0
85.40 129.624 0.004818 50.651 6.153 1 0 0 0 1 0 0 0
85.44 131.479 0.006333 39.463 6.205 1 0 0 0 1 0 0 0
85.48 133.335 0.007969 54.650 8.370 1 0 0 0 1 0 0 0
85.52 135.927 0.013614 57.521 13.275 1 0 0 0 1 0 0 0
85.56 138.134 0.016019 57.642 15.533 1 0 0 0 1 0 0 0
85.60 138.257 0.014159 56.225 15.246 1 0 0 0 1 0 0 0
85.64 138.383 0.011542 54.898 13.958 1 0 0 0 1 0 0 0
85.68 138.413 0.011176 54.509 13.026 1 0 0 0 1 0 0 0
85.72 138.481 0.010519 54.360 12.551 1 0 0 0 1 0 0 0
85.76 138.484 0.009722 53.100 11.730 1 0 0 0 1 0 0 0
85.80 139.590 0.009196 53.241 10.998 1 0 0 0 1 0 0 0
85.84 149.456 0.007882 49.429 9.152 1 0 0 0 1 0 0 0
85.88 168.038 0.004486 42.672 5.662 1 0 0 0 1 0 0 0
85.92 179.629 0.003518 47.887 5.382 1 0 0 0 1 0 0 0
85.96 191.219 0.004854 44.288 5.204 1 0 0 0 1 0 0 0
86.00 202.810 0.004714 42.183 5.225 1 0 0 0 1 0 0 0
86.04 214.401 0.002501 42.320 3.011 1 0 0 0 1 0 0 0
86.08 225.992 0.003707 49.985 3.830 1 0 0 0 1 0 0 0
86.12 237.583 0.007299 47.895 4.650 1 0 0 0 1 0 0 0
86.16 249.173 0.005155 48.286 4.264 1 0 0 0 1 0 0 0
86.20 260.764 0.004110 42.047 3.201 1 0 0 0 1 0 0 0
86.24 272.355 0.001327 42.193 2.115 1 0 0 0 1 0 0 0
86.28 283.946 0.003926 44.553 3.922 1 0 0 0 1 0 0 0
86.32 295.536 0.001523 39.739 4.127 1 0 0 0 1 0 0 0
86.36 307.127 0.001522 44.921 3.597 1 0 0 0 1 0 0 0
86.40 318.718 0.004929 48.184 3.363 1 0 0 0 1 0 0 0
86.44 330.309 0.004886 48.624 3.356 1 0 0 0 1 0 0 0
86.48 341.899 0.004444 38.658 2.942 1 0 0 0 1 0 0 0
86.52 353.490 0.001371 36.543 1.937 1 0 0 0 1 0 0 0
86.56 365.081 0.002234 54.156 3.411 1 0 0 0 1 0 0 0
86.60 376.672 0.010387 51.984 6.124 1 0 0 0 1 0 0 0
86.64 388.262 0.005036 40.918 4.836 1 0 0 0 1 0 0 0
86.68 399.853 0.006126 52.481 6.219 1 0 0 0 1 0 0 0
86.72 411.444 0.008753 50.865 8.934 1 0 0 0 1 0 0 0
86.76 423.035 0.003800 35.751 3.722 1 0 0 0 1 0 0 0
86.80 434.626 0.002423 48.500 4.423 1 0 0 0 1 0 0 0
86.84 446.216 0.006446 51.107 6.156 1 0 0 0 1 0 0 0
86.88 462.407 0.008272 53.513 7.967 1 0 0 0 1 0 0 0
86.92 466.753 0.009549 53.575 8.951 1 0 0 0 1 0 0 0
86.96 395.539 0.008929 51.640 8.902 1 0 0 0 1 0 0 0
87.00 252.988 0.007076 52.215 8.710 1 0 0 0 1 0 0 0
87.04 152.897 0.009430 52.807 9.489 1 0 0 0 1 0 0 0
87.08 130.679 0.008106 52.450 9.597 1 0 0 0 1 0 0 0
87.12 128.946 0.008583 52.379 10.050 1 0 0 0 1 0 0 0
87.16 128.123 0.008021 51.396 9.693 1 0 0 0 1 0 0 0
87.20 128.171 0.007034 50.877 9.240 1 0 0 0 1 0 0 0
87.24 128.200 0.005787 44.779 7.397 1 0 0 0 1 0 0 0
87.28 128.230 0.002197 32.824 3.350 1 0 0 0 1 0 0 0
87.32 128.260 0.000476 27.609 2.257 1 0 0 0 1 0 0 0
87.36 128.290 0.000533 29.373 2.672 1 0 0 0 1 0 0 0
87.40 128.320 0.000705 31.837 3.175 1 0 0 0 1 0 0 0
87.44 128.349 0.000834 32.565 3.525 1 0 0 0 1 0 0 0
87.48 128.379 0.000830 33.898 3.691 1 0 0 0 1 0 0 0
87.52 128.409 0.001051 34.422 3.942 1 0 0 0 1 0 0 0
87.56 128.439 0.000995 34.177 3.844 1 0 0 0 1 0 0 0
87.60 128.469 0.000906 30.845 3.451 1 0 0 0 1 0 0 0
87.64 128.498 0.000796 31.002 2.853 1 0 0 0 1 0 0 0
87.68 128.528 0.000544 44.089 2.649 1 0 0 0 1 0 0 0
87.72 128.558 0.002352 35.811 2.375 1 0 0 0 1 0 0 0
87.76 128.588 0.001245 37.317 2.077 1 0 0 0 1 0 0 0
87.80 128.618 0.001967 39.382 2.239 1 0 0 0 1 0 0 0
87.84 128.647 0.002195 37.360 2.221 1 0 0 0 1 0 0 0
87.88 128.677 0.001684 43.686 2.594 1 0 0 0 1 0 0 0
87.92 128.707 0.004265 46.727 4.901 1 0 0 0 1 0 0 0
87.96 128.737 0.004297 48.110 5.991 1 0 0 0 1 0 0 0
88.00 128.767 0.005891 48.471 6.665 1 0 0 0 1 0 0 0
88.04 128.796 0.005593 49.450 6.865 1 0 0 0 1 0 0 0
88.08 128.826 0.006136 48.706 6.943 1 0 0 0 1 0 0 0
88.12 128.856 0.005194 46.759 6.355 1 0 0 0 1 0 0 0
88.16 128.886 0.003338 38.888 4.539 1 0 0 0 1 0 0 0
88.20 128.916 0.000922 32.777 2.142 1 0 0 0 1 0 0 0
88.24 128.945 0.001024 34.597 2.925 1 0 0 0 1 0 0 0
88.28 128.975 0.002386 42.936 3.409 1 0 0 0 1 0 0 0
88.32 129.005 0.001676 28.841 1.996 1 0 0 0 1 0 0 0
88.36 129.035 0.000426 31.576 1.733 1 0 0 0 1 0 0 0
88.40 129.065 0.001020 37.174 2.806 1 0 0 0 1 0 0 0
88.44 129.094 0.002656 42.996 3.513 1 0 0 0 1 0 0 0
88.48 129.124 0.002567 43.127 4.516 1 0 0 0 1 0 0 0
88.52 129.154 0.003350 44.983 6.132 1 0 0 0 1 0 0 0
88.56 129.184 0.003382 44.646 5.659 1 0 0 0 1 0 0 0
88.60 129.214 0.003776 45.079 4.284 1 0 0 0 1 0 0 0
88.64 129.243 0.004254 46.939 5.175 1 0 0 0 1 0 0 0
88.68 129.285 0.006393 53.959 8.238 1 0 0 0 1 0 0 0
88.72 128.395 0.011521 54.349 10.348 1 0 0 0 1 0 0 0
88.76 126.524 0.008435 45.001 8.240 1 0 0 0 1 0 0 0
88.80 124.894 0.011598 56.339 6.996 1 0 0 0 1 0 0 0
88.84 125.892 0.009216 49.459 8.156 1 0 0 0 1 0 0 0
88.88 131.953 0.006688 53.741 7.852 1 0 0 0 1 0 0 0
88.92 137.441 0.012518 57.404 10.194 1 0 0 0 1 0 0 0
88.96 141.322 0.016327 58.260 13.266 1 0 0 0 1 0 0 0
89.00 144.051 0.017467 59.084 14.166 1 0 0 0 1 0 0 0
89.04 146.212 0.017736 58.595 14.279 1 0 0 0 1 0 0 0
89.08 147.978 0.014868 54.331 12.604 1 0 0 0 1 0 0 0
89.12 149.874 0.005088 35.571 4.230 1 0 0 0 1 0 0 0
89.16 151.057 0.001305 35.312 3.258 1 0 0 0 1 0 0 0
89.20 152.240 0.001015 31.132 1.976 1 0 0 0 1 0 0 0
89.24 153.422 0.002785 39.952 3.891 1 0 0 0 1 0 0 0
89.28 154.605 0.001444 30.701 4.004 1 0 0 0 1 0 0 0
89.32 155.787 0.000514 23.670 2.481 1 0 0 0 1 0 0 0
89.36 156.970 0.002926 51.429 3.405 1 0 0 0 1 0 0 0
89.40 158.153 0.006689 46.993 3.935 1 0 0 0 1 0 0 0
89.44 159.335 0.003644 41.932 2.997 1 0 0 0 1 0 0 0
89.48 160.518 0.005751 49.365 6.245 1 0 0 0 1 0 0 0
89.52 162.170 0.004677 58.064 6.612 1 0 0 0 1 0 0 0
89.56 165.765 0.020506 62.297 12.779 1 0 0 0 1 0 0 0
89.60 170.236 0.028718 63.261 17.081 1 0 0 0 1 0 0 0
89.64 171.649 0.030924 63.690 19.194 1 0 0 0 1 0 0 0
89.68 171.149 0.030761 64.546 19.829 1 0 0 0 1 0 0 0
89.72 171.442 0.035254 64.852 20.583 1 0 0 0 1 0 0 0
89.76 171.467 0.034944 64.681 20.762 1 0 0 0 1 0 0 0
89.80 169.778 0.032214 63.487 19.632 1 0 0 0 1 0 0 0
89.84 164.765 0.025241 60.859 15.476 1 0 0 0 1 0 0 0
89.88 154.588 0.018635 54.475 9.755 1 0 0 0 1 0 0 0
89.92 143.483 0.008053 50.350 6.107 1 0 0 0 1 0 0 0
89.96 133.807 0.006460 51.045 5.428 1 0 0 0 1 0 0 0
90.00 132.769 0.007487 52.219 7.087 1 0 0 0 1 0 0 0
90.04 170.998 0.010394 55.134 9.849 1 0 0 0 1 0 0 0
90.08 204.710 0.012251 53.759 11.100 1 0 0 0 1 0 0 0
90.12 189.588 0.009214 52.588 10.818 1 0 0 0 1 0 0 0
90.16 180.156 0.005568 43.581 6.043 1 0 0 0 1 0 0 0
90.20 170.724 0.005047 50.886 7.364 1 0 0 0 1 0 0 0
90.24 161.291 0.007420 48.398 9.045 1 0 0 0 1 0 0 0
90.28 148.116 0.004639 53.512 7.148 1 0 0 0 1 0 0 0
90.32 134.350 0.011856 56.134 9.295 1 0 0 0 1 0 0 0
90.36 130.258 0.012504 55.772 9.858 1 0 0 0 1 0 0 0
90.40 129.151 0.011920 55.038 9.840 1 0 0 0 1 0 0 0
90.44 127.574 0.010425 53.428 8.938 1 0 0 0 1 0 0 0
90.48 125.075 0.008859 52.368 7.396 1 0 0 0 1 0 0 0
90.52 124.375 0.008346 54.311 6.367 1 0 0 0 1 0 0 0
90.56 126.115 0.009915 53.580 7.158 1 0 0 0 1 0 0 0
90.60 127.200 0.008409 50.242 6.809 1 0 0 0 1 0 0 0
90.64 128.285 0.003818 33.038 3.001 1 0 0 0 1 0 0 0
90.68 129.370 0.002410 37.892 4.254 1 0 0 0 1 0 0 0
90.72 130.455 0.001150 29.683 3.437 1 0 0 0 1 0 0 0
90.76 131.971 0.010587 59.529 5.691 1 0 0 0 1 0 0 0
90.80 138.055 0.021964 56.930 11.621 1 0 0 0 1 0 0 0
90.84 151.311 0.013436 60.627 12.665 1 0 0 0 1 0 0 0
90.88 159.601 0.018726 55.652 11.773 1 0 0 0 1 0 0 0
90.92 157.923 0.010083 52.959 6.854 1 0 0 0 1 0 0 0
90.96 156.876 0.004432 27.516 2.637 1 0 0 0 1 0 0 0
91.00 155.414 0.001564 52.160 3.112 1 0 0 0 1 0 0 0
91.04 151.072 0.030607 65.441 12.218 1 0 0 0 0 1 0 0
91.08 146.821 0.034439 62.243 17.932 1 0 0 0 0 1 0 0
91.12 152.132 0.018280 52.227 13.636 1 0 0 0 0 1 0 0
91.16 163.868 0.005955 56.467 10.091 1 0 0 0 0 1 0 0
91.20 172.857 0.015485 56.070 10.666 1 0 0 0 0 1 0 0
91.24 176.715 0.006964 40.211 4.028 1 0 0 0 0 1 0 0
91.28 180.077 0.001652 43.996 4.036 1 0 0 0 0 1 0 0
91.32 177.929 0.014151 57.543 8.159 1 0 0 0 0 1 0 0
91.36 167.725 0.010118 46.719 7.398 1 0 0 0 0 1 0 0
91.40 158.834 0.004289 48.354 6.879 1 0 0 0 0 1 0 0
91.44 151.796 0.010314 56.529 8.851 1 0 0 0 0 1 0 0
91.48 153.088 0.009114 38.468 5.180 1 0 0 0 0 1 0 0
91.52 154.213 0.001374 38.654 3.605 1 0 0 0 0 1 0 0
91.56 151.217 0.012905 59.346 7.971 1 0 0 0 0 1 0 0
91.60 142.986 0.027841 63.367 15.754 1 0 0 0 0 1 0 0
91.64 139.140 0.025615 60.708 18.374 1 0 0 0 0 0 1 0
91.68 138.706 0.013741 57.773 13.214 1 0 0 0 0 0 1 0
91.72 139.441 0.017517 58.597 13.319 1 0 0 0 0 0 1 0
91.76 140.359 0.015438 57.436 11.902 1 0 0 0 0 0 1 0
91.80 141.502 0.011057 48.754 8.052 1 0 0 0 0 0 1 0
91.84 142.215 0.003342 43.537 4.526 1 0 0 0 0 0 1 0
91.88 143.211 0.005128 51.929 4.834 1 0 0 0 0 0 1 0
91.92 146.943 0.013064 60.861 7.923 1 0 0 0 0 0 1 0
91.96 151.800 0.026760 64.588 12.831 1 0 0 0 0 0 1 0
92.00 152.248 0.036912 64.745 17.830 1 0 0 0 0 0 1 0
92.04 150.516 0.036801 66.311 20.853 1 0 0 0 0 0 1 0
92.08 145.695 0.039583 65.188 20.421 1 0 0 0 0 0 1 0
92.12 140.458 0.025148 53.235 12.942 1 0 0 0 0 0 1 0
92.16 138.290 0.005585 52.252 6.819 1 0 0 0 0 0 1 0
92.20 135.963 0.018334 63.287 11.308 1 0 0 0 0 0 1 0
92.24 133.946 0.031007 61.850 16.303 1 0 0 0 0 0 1 0
92.28 133.641 0.019972 55.591 14.946 1 0 0 0 0 0 1 0
92.32 134.461 0.006137 45.586 4.694 1 0 0 0 0 0 1 0
92.36 135.176 0.003991 54.491 5.241 1 0 0 0 0 0 1 0
92.40 138.012 0.013131 55.840 10.689 1 0 0 0 0 0 1 0
92.44 144.307 0.025061 65.928 17.454 1 0 0 0 0 0 0 1
92.48 148.676 0.044611 66.149 23.496 1 0 0 0 0 0 0 1
92.52 148.526 0.024405 47.283 13.485 1 0 0 0 0 0 0 1
92.56 148.433 0.003498 48.328 7.287 1 0 0 0 0 0 0 1
92.60 148.339 0.004871 43.592 6.784 1 0 0 0 0 0 0 1
92.64 148.246 0.002058 36.651 4.638 1 0 0 0 0 0 0 1
92.68 148.153 0.001221 40.168 3.311 1 0 0 0 0 0 0 1
92.72 148.059 0.003812 47.013 6.143 1 0 0 0 0 0 0 1
92.76 147.966 0.004589 49.614 6.957 1 0 0 0 0 0 0 1
92.80 147.872 0.007160 50.340 6.365 1 0 0 0 0 0 0 1
92.84 147.779 0.005534 48.057 7.064 1 0 0 0 0 0 0 1
92.88 147.685 0.005536 49.280 8.811 1 0 0 0 0 0 0 1
92.92 147.592 0.003208 25.948 4.289 1 0 0 0 0 0 0 1
92.96 147.461 0.000456 43.228 2.329 1 0 0 0 0 0 0 1
93.00 146.442 0.010225 53.842 5.827 1 0 0 0 0 0 0 1
93.04 144.610 0.006136 46.902 6.215 1 0 0 0 0 0 0 1
93.08 143.468 0.003068 41.489 5.837 1 0 0 0 0 0 0 1
93.12 141.872 0.002234 51.723 5.306 1 0 0 0 0 0 0 1
93.16 143.657 0.013056 55.277 8.816 1 0 0 0 1 0 0 0
93.20 150.046 0.007473 43.839 6.650 1 0 0 0 1 0 0 0
93.24 155.613 0.002988 48.138 5.615 1 0 0 0 1 0 0 0
93.28 156.162 0.007438 51.355 7.456 1 0 0 0 1 0 0 0
93.32 147.559 0.005172 44.123 4.738 1 0 0 0 1 0 0 0
93.36 140.063 0.004840 52.268 5.066 1 0 0 0 1 0 0 0
93.40 132.301 0.011007 55.602 8.812 1 0 0 0 1 0 0 0
93.44 129.699 0.007996 47.204 7.388 1 0 0 0 1 0 0 0
93.48 128.075 0.003965 48.919 6.227 1 0 0 0 1 0 0 0
93.52 126.452 0.004269 34.791 3.060 1 0 0 0 1 0 0 0
93.56 124.185 0.000578 41.608 2.573 1 0 0 0 1 0 0 0
93.60 122.409 0.008024 53.028 6.242 1 0 0 0 1 0 0 0
93.64 122.779 0.007203 45.006 6.473 1 0 0 0 1 0 0 0
93.68 123.009 0.002497 41.005 3.680 1 0 0 0 1 0 0 0
93.72 123.239 0.003424 47.332 4.285 1 0 0 0 1 0 0 0
93.76 123.470 0.004502 46.587 5.035 1 0 0 0 1 0 0 0
93.80 123.700 0.003378 39.291 3.689 1 0 0 0 1 0 0 0
93.84 123.930 0.001133 32.964 2.062 1 0 0 0 1 0 0 0
93.88 124.161 0.000558 30.809 1.704 1 0 0 0 1 0 0 0
93.92 124.391 0.000615 23.874 1.712 1 0 0 0 1 0 0 0
93.96 124.621 0.001103 36.178 2.225 1 0 0 0 1 0 0 0
94.00 124.852 0.000802 31.494 2.381 1 0 0 0 1 0 0 0
94.04 125.082 0.000604 24.187 2.232 1 0 0 0 1 0 0 0
94.08 125.313 0.000348 31.612 1.771 1 0 0 0 1 0 0 0
94.12 125.543 0.002362 43.251 2.746 1 0 0 0 1 0 0 0
94.16 125.773 0.002968 43.665 3.579 1 0 0 0 1 0 0 0
94.20 126.004 0.002910 36.821 2.977 1 0 0 0 1 0 0 0
