time pitch RMS intensity loudness noLaugh smallLaugh bigLaugh laughingAndSpeaking noGeste prep stroke retract
6.20 166.680 0.003558 45.813 6.409 1 0 0 0 1 0 0 0
6.24 167.582 0.004139 44.861 7.489 1 0 0 0 1 0 0 0
6.28 168.483 0.003004 44.014 6.449 1 0 0 0 1 0 0 0
6.32 169.384 0.002759 39.473 4.958 1 0 0 0 1 0 0 0
6.36 170.285 0.001340 29.833 2.599 1 0 0 0 1 0 0 0
6.40 171.186 0.000462 29.467 1.990 1 0 0 0 1 0 0 0
6.44 172.087 0.000651 33.824 2.086 1 0 0 0 1 0 0 0
6.48 173.346 0.004364 54.191 5.505 1 0 0 0 1 0 0 0
6.52 173.762 0.016851 59.877 10.351 1 0 0 0 1 0 0 0
6.56 172.407 0.015288 59.149 12.271 1 0 0 0 1 0 0 0
6.60 171.561 0.012801 36.503 6.500 1 0 0 0 1 0 0 0
6.64 170.380 0.001544 41.755 5.448 1 0 0 0 1 0 0 0
6.68 166.352 0.018165 64.457 8.355 1 0 0 0 1 0 0 0
6.72 164.821 0.027479 47.983 9.227 1 0 0 0 1 0 0 0
6.76 170.965 0.004442 46.386 4.516 1 0 0 0 1 0 0 0
6.80 174.797 0.003290 41.337 3.074 1 0 0 0 1 0 0 0
6.84 178.630 0.002226 35.098 1.912 1 0 0 0 1 0 0 0
6.88 182.462 0.002042 53.210 3.201 1 0 0 0 1 0 0 0
6.92 186.295 0.009585 53.137 7.572 1 0 0 0 1 0 0 0
6.96 191.648 0.010266 56.258 11.965 1 0 0 0 1 0 0 0
7.00 194.574 0.028856 66.041 14.234 1 0 0 0 1 0 0 0
7.04 189.261 0.052640 69.161 18.347 1 0 0 0 1 0 0 0
7.08 181.626 0.040253 60.117 16.639 1 0 0 0 1 0 0 0
7.12 179.692 0.016677 57.061 16.676 1 0 0 0 1 0 0 0
7.16 195.908 0.016232 60.147 17.804 1 0 0 0 1 0 0 0
7.20 215.910 0.025579 64.388 16.489 1 0 0 0 1 0 0 0
7.24 213.468 0.049020 67.856 21.713 1 0 0 0 1 0 0 0
7.28 194.620 0.050808 66.641 21.500 1 0 0 0 1 0 0 0
7.32 183.539 0.032998 58.069 15.580 1 0 0 0 1 0 0 0
7.36 185.541 0.007473 40.991 5.737 1 0 0 0 1 0 0 0
7.40 186.789 0.002311 41.302 5.712 1 0 0 0 1 0 0 0
7.44 188.533 0.002553 53.712 5.872 1 0 0 0 1 0 0 0
7.48 192.690 0.013730 57.886 8.101 1 0 0 0 1 0 0 0
7.52 196.831 0.013649 51.399 8.764 1 0 0 0 1 0 0 0
7.56 197.053 0.006807 52.498 8.515 1 0 0 0 1 0 0 0
7.60 197.192 0.007958 50.133 9.650 1 0 0 0 1 0 0 0
7.64 197.331 0.004866 43.693 8.276 1 0 0 0 1 0 0 0
7.68 197.470 0.001889 34.433 5.250 1 0 0 0 1 0 0 0
7.72 197.609 0.000679 33.803 3.056 1 0 0 0 1 0 0 0
7.76 197.748 0.000738 31.942 1.899 1 0 0 0 1 0 0 0
7.80 197.887 0.000723 33.610 1.674 1 0 0 0 1 0 0 0
7.84 198.025 0.000668 29.265 1.621 1 0 0 0 1 0 0 0
7.88 198.164 0.000615 38.237 1.652 1 0 0 0 1 0 0 0
7.92 198.303 0.001661 33.003 2.393 1 0 0 0 1 0 0 0
7.96 198.442 0.001317 40.510 4.013 1 0 0 0 1 0 0 0
8.00 198.581 0.003437 49.067 7.043 1 0 0 0 1 0 0 0
8.04 198.720 0.006603 49.402 9.597 1 0 0 0 1 0 0 0
8.08 198.859 0.005846 50.166 10.047 1 0 0 0 1 0 0 0
8.12 198.998 0.005878 45.132 9.505 1 0 0 0 1 0 0 0
8.16 199.136 0.003923 47.159 8.529 1 0 0 0 1 0 0 0
8.20 199.275 0.002716 36.163 5.675 1 0 0 0 1 0 0 0
8.24 199.414 0.000827 28.417 3.092 1 0 0 0 1 0 0 0
8.28 199.553 0.000568 23.211 1.881 1 0 0 0 1 0 0 0
8.32 199.692 0.000313 21.907 1.799 1 0 0 0 1 0 0 0
8.36 199.886 0.002784 46.148 2.718 1 0 0 0 1 0 0 0
8.40 203.345 0.005392 46.771 4.341 1 0 0 0 1 0 0 0
8.44 209.994 0.004753 49.673 5.960 1 0 0 0 1 0 0 0
8.48 215.788 0.004176 46.445 5.481 1 0 0 0 1 0 0 0
8.52 209.861 0.007417 51.885 5.785 1 0 0 0 1 0 0 0
8.56 182.318 0.006553 47.368 4.952 1 0 0 0 1 0 0 0
8.60 161.152 0.007816 55.529 7.012 1 0 0 0 1 0 0 0
8.64 153.167 0.012030 53.978 9.297 1 0 0 0 1 0 0 0
8.68 152.187 0.007798 47.295 6.883 1 0 0 0 1 0 0 0
8.72 153.479 0.002612 34.898 3.430 1 0 0 0 1 0 0 0
8.76 154.284 0.000741 28.281 2.041 1 0 0 0 1 0 0 0
8.80 155.090 0.000554 25.577 1.714 1 0 0 0 1 0 0 0
8.84 155.896 0.000504 28.775 1.657 1 0 0 0 1 0 0 0
8.88 156.702 0.000584 25.749 1.690 1 0 0 0 1 0 0 0
8.92 157.508 0.000389 24.835 1.710 1 0 0 0 1 0 0 0
8.96 158.313 0.000433 27.019 1.691 1 0 0 0 1 0 0 0
9.00 159.119 0.000289 20.738 1.636 1 0 0 0 1 0 0 0
9.04 159.925 0.000197 21.756 1.610 1 0 0 0 1 0 0 0
9.08 160.731 0.000208 21.756 1.602 1 0 0 0 1 0 0 0
9.12 161.537 0.000216 19.499 1.601 1 0 0 0 1 0 0 0
9.16 162.342 0.000193 22.348 1.600 1 0 0 0 1 0 0 0
9.20 163.148 0.000319 21.003 1.600 1 0 0 0 1 0 0 0
9.24 163.954 0.000195 21.273 1.600 1 0 0 0 1 0 0 0
9.28 164.760 0.000288 20.655 1.600 1 0 0 0 1 0 0 0
9.32 165.566 0.000154 19.166 1.600 1 0 0 0 1 0 0 0
9.36 166.371 0.000357 24.251 1.617 1 0 0 0 1 0 0 0
9.40 167.177 0.000194 18.844 1.619 1 0 0 0 1 0 0 0
9.44 167.983 0.000184 18.393 1.607 1 0 0 0 1 0 0 0
9.48 168.789 0.000172 16.891 1.605 1 0 0 0 1 0 0 0
9.52 169.595 0.000162 18.404 1.602 1 0 0 0 1 0 0 0
9.56 170.401 0.000161 17.858 1.651 1 0 0 0 1 0 0 0
9.60 171.206 0.000200 19.271 1.659 1 0 0 0 1 0 0 0
9.64 172.012 0.000285 19.943 1.615 1 0 0 0 1 0 0 0
9.68 172.818 0.002441 54.181 2.829 1 0 0 0 1 0 0 0
9.72 173.624 0.007726 45.315 3.655 1 0 0 0 1 0 0 0
9.76 174.430 0.002359 35.732 4.034 1 0 0 0 1 0 0 0
9.80 175.235 0.000956 34.643 3.658 1 0 0 0 1 0 0 0
9.84 176.041 0.001020 33.454 3.656 1 0 0 0 1 0 0 0
9.88 176.847 0.000968 31.886 3.625 1 0 0 0 1 0 0 0
9.92 177.653 0.000708 32.326 3.183 1 0 0 0 1 0 0 0
9.96 178.459 0.000671 28.000 2.598 1 0 0 0 1 0 0 0
10.00 179.264 0.000375 24.930 1.800 1 0 0 0 1 0 0 0
10.04 180.390 0.000799 44.266 1.690 1 0 0 0 1 0 0 0
10.08 170.040 0.015886 60.169 8.118 1 0 0 0 1 0 0 0
10.12 152.734 0.028947 65.303 16.980 1 0 0 0 1 0 0 0
10.16 157.817 0.027384 53.045 14.151 1 0 0 0 1 0 0 0
10.20 171.002 0.005639 50.862 6.599 1 0 0 0 1 0 0 0
10.24 189.889 0.012923 59.366 9.049 1 0 0 0 1 0 0 0
10.28 210.129 0.026199 62.674 15.455 1 0 0 0 1 0 0 0
10.32 210.459 0.017145 50.450 11.599 1 0 0 0 1 0 0 0
10.36 197.419 0.005009 42.337 8.378 1 0 0 0 1 0 0 0
10.40 185.678 0.009430 58.714 8.751 1 0 0 0 1 0 0 0
10.44 175.153 0.024829 60.745 13.867 1 0 0 0 1 0 0 0
10.48 167.906 0.012028 48.393 10.484 1 0 0 0 1 0 0 0
10.52 170.338 0.009069 59.111 10.950 1 0 0 0 1 0 0 0
10.56 176.040 0.020941 60.610 13.823 1 0 0 0 1 0 0 0
10.60 180.749 0.016001 49.846 10.540 1 0 0 0 1 0 0 0
10.64 186.731 0.004846 47.535 7.487 1 0 0 0 1 0 0 0
10.68 197.353 0.007027 53.533 7.709 1 0 0 0 1 0 0 0
10.72 211.897 0.011142 56.052 9.214 1 0 0 0 1 0 0 0
10.76 218.018 0.012093 55.572 9.906 1 0 0 0 1 0 0 0
10.80 217.203 0.011676 55.133 10.209 1 0 0 0 1 0 0 0
10.84 213.400 0.011809 55.192 10.872 1 0 0 0 1 0 0 0
10.88 205.515 0.012941 59.907 10.234 1 0 0 0 1 0 0 0
10.92 189.964 0.025426 57.238 11.570 1 0 0 0 1 0 0 0
10.96 171.305 0.015404 61.307 11.685 1 0 0 0 1 0 0 0
11.00 158.551 0.026565 61.074 12.620 1 0 0 0 1 0 0 0
11.04 150.817 0.017727 57.359 11.577 1 0 0 0 1 0 0 0
11.08 146.196 0.013091 55.588 10.776 1 0 0 0 1 0 0 0
11.12 143.491 0.011894 55.609 10.460 1 0 0 0 1 0 0 0
11.16 141.869 0.012052 55.579 10.371 1 0 0 0 1 0 0 0
11.20 140.973 0.011560 55.038 10.016 1 0 0 0 1 0 0 0
11.24 140.667 0.012564 57.349 10.481 1 0 0 0 1 0 0 0
11.28 141.647 0.013151 51.468 9.880 1 0 0 0 1 0 0 0
11.32 144.079 0.005575 49.973 8.047 1 0 0 0 1 0 0 0
11.36 145.596 0.006208 52.128 7.775 1 0 0 0 1 0 0 0
11.40 147.113 0.006554 42.907 4.642 1 0 0 0 1 0 0 0
11.44 148.630 0.001591 26.854 2.056 1 0 0 0 1 0 0 0
11.48 150.748 0.000968 48.705 3.265 1 0 0 0 1 0 0 0
11.52 160.363 0.009796 49.044 6.863 1 0 0 0 1 0 0 0
11.56 176.087 0.002123 31.262 2.534 1 0 0 0 1 0 0 0
11.60 185.895 0.000335 36.294 1.793 1 0 0 0 1 0 0 0
11.64 199.595 0.017378 63.629 7.019 1 0 0 0 1 0 0 0
11.68 210.922 0.038673 64.146 16.055 1 0 0 0 1 0 0 0
11.72 207.865 0.017734 45.802 9.854 1 0 0 0 1 0 0 0
11.76 203.238 0.006847 55.212 9.133 1 0 0 0 1 0 0 0
11.80 200.352 0.011342 53.224 9.160 1 0 0 0 1 0 0 0
11.84 197.466 0.012698 57.292 10.161 1 0 0 0 1 0 0 0
11.88 194.580 0.014833 56.712 11.193 1 0 0 0 1 0 0 0
11.92 191.694 0.012735 56.000 12.522 1 0 0 0 1 0 0 0
11.96 187.662 0.008909 46.562 10.928 1 0 0 0 1 0 0 0
12.00 178.170 0.006666 54.910 8.031 1 0 0 0 1 0 0 0
12.04 164.462 0.012213 56.197 9.182 1 0 0 0 1 0 0 0
12.08 156.126 0.010852 50.203 8.359 1 0 0 0 1 0 0 0
12.12 153.327 0.002677 33.815 4.014 1 0 0 0 1 0 0 0
12.16 151.581 0.000907 34.213 3.774 1 0 0 0 1 0 0 0
12.20 149.142 0.005837 56.082 5.017 1 0 0 0 1 0 0 0
12.24 147.068 0.015271 54.493 8.525 1 0 0 0 1 0 0 0
12.28 153.260 0.007343 50.533 5.950 1 0 0 0 1 0 0 0
12.32 165.667 0.004160 43.315 3.919 1 0 0 0 1 0 0 0
12.36 173.407 0.005586 51.249 7.165 1 0 0 0 1 0 0 0
12.40 184.218 0.005647 59.134 7.413 1 0 0 0 1 0 0 0
12.44 198.256 0.024265 61.398 10.536 1 0 0 0 1 0 0 0
12.48 201.675 0.011881 35.738 5.744 1 0 0 0 1 0 0 0
12.52 192.282 0.001208 37.029 4.572 1 0 0 0 1 0 0 0
12.56 173.754 0.014232 57.336 8.249 1 0 0 0 1 0 0 0
12.60 157.189 0.011110 47.029 8.097 1 0 0 0 1 0 0 0
12.64 163.222 0.003665 46.452 7.079 1 0 0 0 1 0 0 0
12.68 166.985 0.003998 44.277 7.774 1 0 0 0 1 0 0 0
12.72 172.242 0.002938 43.212 6.581 1 0 0 0 1 0 0 0
12.76 178.439 0.006200 51.822 6.519 1 0 0 0 1 0 0 0
12.80 175.524 0.008800 52.342 7.396 1 0 0 0 1 0 0 0
12.84 164.032 0.006264 45.923 7.365 1 0 0 0 1 0 0 0
12.88 157.497 0.003020 38.060 5.910 1 0 0 0 1 0 0 0
12.92 153.421 0.003822 51.644 5.369 1 0 0 0 1 0 0 0
12.96 149.345 0.008049 50.779 6.554 1 0 0 0 1 0 0 0
13.00 145.268 0.007083 52.478 7.159 1 0 0 0 1 0 0 0
13.04 139.574 0.008258 51.966 8.101 1 0 0 0 1 0 0 0
13.08 135.035 0.007340 50.407 7.888 1 0 0 0 1 0 0 0
13.12 134.988 0.006756 51.507 7.369 1 0 0 0 1 0 0 0
13.16 135.934 0.010127 55.648 9.173 1 0 0 0 1 0 0 0
13.20 144.623 0.012054 55.999 10.334 1 0 0 0 1 0 0 0
13.24 169.830 0.012551 55.683 10.721 1 0 0 0 1 0 0 0
13.28 252.664 0.011750 53.859 9.942 1 0 0 0 1 0 0 0
13.32 369.717 0.007424 50.586 7.230 1 0 0 0 1 0 0 0
13.36 471.704 0.006103 48.809 6.219 1 0 0 0 1 0 0 0
13.40 570.157 0.005458 48.625 6.018 1 0 0 0 1 0 0 0
13.44 580.066 0.005255 48.101 5.718 1 0 0 0 1 0 0 0
13.48 533.274 0.005406 48.530 5.808 1 0 0 0 1 0 0 0
13.52 456.748 0.005406 48.002 6.200 1 0 0 0 1 0 0 0
13.56 409.014 0.004576 45.899 5.641 1 0 0 0 1 0 0 0
13.60 361.280 0.003725 44.725 5.125 1 0 0 0 1 0 0 0
13.64 313.546 0.002416 33.793 3.738 1 0 0 0 1 0 0 0
13.68 265.812 0.000345 22.841 1.960 1 0 0 0 1 0 0 0
13.72 199.136 0.002982 44.732 3.768 1 0 0 0 1 0 0 0
13.76 139.541 0.006326 48.882 6.117 1 0 0 0 1 0 0 0
13.80 135.479 0.002516 26.000 2.565 1 0 0 0 1 0 0 0
13.84 132.945 0.000270 21.575 1.796 1 0 0 0 1 0 0 0
13.88 129.405 0.001445 39.846 3.185 1 0 0 0 1 0 0 0
13.92 125.159 0.009580 55.031 6.852 1 0 0 0 1 0 0 0
13.96 126.070 0.011241 53.525 7.616 1 0 0 0 1 0 0 0
14.00 135.941 0.006817 44.837 5.637 1 0 0 0 1 0 0 0
14.04 147.539 0.002798 41.735 4.422 1 0 0 0 1 0 0 0
14.08 157.643 0.004178 49.061 4.647 1 0 0 0 1 0 0 0
14.12 166.512 0.006429 50.867 5.325 1 0 0 0 1 0 0 0
14.16 164.570 0.006934 50.120 5.787 1 0 0 0 1 0 0 0
14.20 160.214 0.004704 37.308 4.120 1 0 0 0 1 0 0 0
14.24 157.497 0.001093 39.596 3.040 1 0 0 0 1 0 0 0
14.28 154.780 0.001339 41.013 3.170 1 0 0 0 1 0 0 0
14.32 152.063 0.001893 28.933 2.241 1 0 0 0 1 0 0 0
14.36 149.346 0.000285 23.609 1.738 1 0 0 0 1 0 0 0
14.40 145.551 0.000893 44.506 2.912 1 0 0 0 1 0 0 0
14.44 147.267 0.007059 46.779 5.105 1 0 0 0 1 0 0 0
14.48 157.355 0.003948 41.129 2.931 1 0 0 0 1 0 0 0
14.52 163.647 0.002452 44.430 4.335 1 0 0 0 1 0 0 0
14.56 172.437 0.002945 50.015 5.161 1 0 0 0 1 0 0 0
14.60 178.341 0.015496 56.654 8.598 1 0 0 0 1 0 0 0
14.64 174.935 0.008135 39.717 4.649 1 0 0 0 1 0 0 0
14.68 172.810 0.000979 22.513 2.111 1 0 0 0 1 0 0 0
14.72 170.686 0.000258 19.648 1.714 1 0 0 0 1 0 0 0
14.76 168.561 0.000267 20.410 1.695 1 0 0 0 1 0 0 0
14.80 166.436 0.000248 24.409 1.737 1 0 0 0 1 0 0 0
14.84 164.311 0.000401 27.494 2.115 1 0 0 0 1 0 0 0
14.88 162.187 0.000856 38.604 3.393 1 0 0 0 1 0 0 0
14.92 160.062 0.002684 43.863 5.626 1 0 0 0 1 0 0 0
14.96 157.937 0.002963 41.268 6.369 1 0 0 0 1 0 0 0
15.00 155.812 0.001661 35.871 5.156 1 0 0 0 1 0 0 0
15.04 153.688 0.001044 31.403 4.109 1 0 0 0 1 0 0 0
