time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
4.48 0 0.000170 22.731 1.604 1 0 0 0 0
4.52 0 0.000241 20.127 1.601 1 0 0 0 0
4.56 0 0.000220 18.502 1.602 1 0 0 0 0
4.60 0 0.000214 20.662 1.601 1 0 0 0 0
4.64 0 0.000191 18.998 1.600 1 0 0 0 0
4.68 0 0.000217 22.402 1.601 1 0 0 0 0
4.72 0 0.000229 21.892 1.601 1 0 0 0 0
4.76 0 0.000288 24.721 1.602 1 0 0 0 0
4.80 0 0.000359 26.854 1.602 1 0 0 0 0
4.84 0 0.000324 19.528 1.602 1 0 0 0 0
4.88 0 0.000196 20.968 1.600 1 0 0 0 0
4.92 0 0.000193 18.921 1.601 1 0 0 0 0
4.96 0 0.000192 21.577 1.622 1 0 0 0 0
5.00 0 0.000247 30.455 1.637 1 0 0 0 0
5.04 0 0.000507 16.595 1.626 1 0 0 0 0
5.08 0 0.000174 26.084 1.607 1 0 0 0 0
5.12 0 0.000310 19.459 1.609 1 0 0 0 0
5.16 0 0.000153 17.352 1.602 1 0 0 0 0
5.20 0 0.000210 16.689 1.601 1 0 0 0 0
5.24 0 0.000760 33.971 1.746 1 0 0 0 0
5.28 0 0.000410 17.782 1.636 1 0 0 0 0
5.32 0 0.000147 17.376 1.610 1 0 0 0 0
5.36 0 0.000164 15.877 1.603 1 0 0 0 0
5.40 0 0.000327 21.622 1.602 1 0 0 0 0
5.44 0 0.000578 27.366 1.612 1 0 0 0 0
5.48 0 0.000438 22.486 1.613 1 0 0 0 0
5.52 0 0.000242 20.498 1.603 1 0 0 0 0
5.56 0 0.000169 14.706 1.601 1 0 0 0 0
5.60 0 0.000103 14.372 1.600 1 0 0 0 0
5.64 0 0.000168 19.286 1.600 1 0 0 0 0
5.68 0 0.000132 17.682 1.600 1 0 0 0 0
5.72 0 0.000145 22.308 1.600 1 0 0 0 0
5.76 0 0.000310 16.948 1.600 1 0 0 0 0
5.80 0 0.000158 16.976 1.600 1 0 0 0 0
5.84 0 0.000194 19.417 1.602 1 0 0 0 0
5.88 0 0.000187 19.079 1.600 1 0 0 0 0
5.92 0 0.000154 16.024 1.600 1 0 0 0 0
5.96 0 0.000130 14.377 1.600 1 0 0 0 0
6.00 0 0.000151 19.496 1.600 1 0 0 0 0
6.04 0 0.000186 21.140 1.600 1 0 0 0 0
6.08 0 0.000204 19.453 1.600 1 0 0 0 0
6.12 0 0.000126 13.938 1.600 1 0 0 0 0
6.16 0 0.000105 14.843 1.600 1 0 0 0 0
6.20 0 0.000124 17.078 1.600 1 0 0 0 0
6.24 0 0.000131 16.044 1.600 1 0 0 0 0
6.28 0 0.000121 15.991 1.600 1 0 0 0 0
6.32 0 0.000126 15.860 1.600 1 0 0 0 0
6.36 0 0.000145 18.923 1.637 1 0 0 0 0
6.40 0 0.000218 17.935 1.656 1 0 0 0 0
6.44 0 0.000266 23.560 1.614 1 0 0 0 0
6.48 0 0.000193 17.979 1.604 1 0 0 0 0
6.52 0 0.000158 16.984 1.601 1 0 0 0 0
6.56 0 0.000171 22.824 1.600 1 0 0 0 0
6.60 0 0.000213 15.686 1.600 1 0 0 0 0
6.64 0 0.000111 16.829 1.602 1 0 0 0 0
6.68 0 0.000180 20.228 1.601 1 0 0 0 0
6.72 0 0.000196 19.837 1.600 1 0 0 0 0
6.76 0 0.000210 18.588 1.600 1 0 0 0 0
6.80 0 0.000210 23.081 1.609 1 0 0 0 0
6.84 0 0.000358 27.941 1.635 1 0 0 0 0
6.88 0 0.000383 24.244 1.620 1 0 0 0 0
6.92 0 0.000269 21.163 1.627 1 0 0 0 0
6.96 0 0.000262 23.398 1.690 1 0 0 0 0
7.00 0 0.000237 21.000 1.622 1 0 0 0 0
7.04 0 0.000282 22.179 1.606 1 0 0 0 0
7.08 0 0.000322 23.312 1.617 1 0 0 0 0
7.12 0 0.000235 18.273 1.629 1 0 0 0 0
7.16 0 0.000131 14.620 1.609 1 0 0 0 0
7.20 0 0.000134 18.186 1.602 1 0 0 0 0
7.24 0 0.000162 17.642 1.602 1 0 0 0 0
7.28 0 0.000179 19.836 1.601 1 0 0 0 0
7.32 0 0.000164 18.849 1.609 1 0 0 0 0
7.36 0 0.000152 16.388 1.607 1 0 0 0 0
7.40 0 0.000216 31.777 1.800 1 0 0 0 0
7.44 0 0.000629 17.521 1.843 1 0 0 0 0
7.48 0 0.000658 28.248 2.277 1 0 0 0 0
7.52 0 0.000630 30.326 2.228 1 0 0 0 0
7.56 0 0.000176 17.399 1.743 1 0 0 0 0
7.60 0 0.000174 19.557 1.674 1 0 0 0 0
7.64 0 0.000152 19.042 1.621 1 0 0 0 0
7.68 0 0.000237 20.171 1.605 1 0 0 0 0
7.72 0 0.000222 20.840 1.601 1 0 0 0 0
7.76 0 0.000192 20.043 1.601 1 0 0 0 0
7.80 0 0.000396 24.350 1.600 1 0 0 0 0
7.84 0 0.000271 22.980 1.637 1 0 0 0 0
7.88 0 0.000216 19.320 1.612 1 0 0 0 0
7.92 0 0.000164 18.112 1.604 1 0 0 0 0
7.96 0 0.000173 21.132 1.602 1 0 0 0 0
8.00 0 0.000172 19.066 1.600 1 0 0 0 0
8.04 0 0.000179 19.501 1.602 1 0 0 0 0
8.08 0 0.000154 15.906 1.616 1 0 0 0 0
8.12 0 0.000130 15.207 1.604 0 1 0 0 0
8.16 0 0.000236 22.421 1.601 0 1 0 0 0
8.20 0 0.000719 43.447 2.557 0 1 0 0 0
8.24 0 0.006605 53.017 6.553 0 1 0 0 0
8.28 0 0.011311 54.828 10.386 0 1 0 0 0
8.32 0 0.009627 57.976 11.242 0 1 0 0 0
8.36 213.598 0.030858 66.144 17.066 0 1 0 0 0
8.40 212.333 0.025844 46.677 11.518 0 1 0 0 0
8.44 204.656 0.002342 51.746 4.711 0 1 0 0 0
8.48 199.412 0.039278 66.454 16.361 0 1 0 0 0
8.52 198.170 0.025060 47.822 12.071 0 1 0 0 0
8.56 197.396 0.003292 34.500 5.855 0 1 0 0 0
8.60 196.622 0.002037 45.928 4.820 0 1 0 0 0
8.64 195.847 0.004906 47.524 7.279 0 1 0 0 0
8.68 195.073 0.004087 46.571 7.205 0 1 0 0 0
8.72 194.299 0.006565 52.755 9.618 0 1 0 0 0
8.76 193.524 0.008920 51.493 11.141 0 1 0 0 0
8.80 192.750 0.006217 49.243 10.123 0 1 0 0 0
8.84 191.976 0.005491 48.535 9.511 0 1 0 0 0
8.88 191.201 0.004269 41.306 8.019 0 1 0 0 0
8.92 190.427 0.001502 39.534 4.974 0 1 0 0 0
8.96 189.653 0.001575 32.949 3.569 0 1 0 0 0
9.00 188.878 0.000902 32.693 2.888 0 1 0 0 0
9.04 188.104 0.000995 32.371 2.709 0 1 0 0 0
9.08 187.330 0.000748 31.936 2.681 0 1 0 0 0
9.12 186.555 0.000745 31.019 2.744 0 1 0 0 0
9.16 185.781 0.000865 31.417 2.691 0 1 0 0 0
9.20 185.007 0.000672 38.072 2.522 0 1 0 0 0
9.24 184.232 0.001230 30.352 2.451 0 1 0 0 0
9.28 183.458 0.000573 25.778 2.353 0 1 0 0 0
9.32 182.684 0.000372 26.276 2.326 0 1 0 0 0
9.36 181.909 0.000503 26.248 2.204 1 0 0 0 0
9.40 181.135 0.000462 28.424 2.156 1 0 0 0 0
9.44 180.361 0.000391 24.979 2.071 1 0 0 0 0
9.48 179.586 0.000342 24.569 1.997 1 0 0 0 0
9.52 178.812 0.000342 24.149 2.006 1 0 0 0 0
9.56 178.038 0.000336 23.450 1.919 1 0 0 0 0
9.60 177.263 0.000295 24.181 1.853 1 0 0 0 0
9.64 176.489 0.000481 28.164 1.865 1 0 0 0 0
9.68 175.715 0.000412 29.059 1.879 1 0 0 0 0
9.72 174.940 0.000604 29.888 1.797 1 0 0 0 0
9.76 174.166 0.000387 24.401 1.695 1 0 0 0 0
9.80 173.392 0.000224 18.036 1.624 1 0 0 0 0
9.84 172.617 0.000167 14.383 1.607 1 0 0 0 0
9.88 171.843 0.000140 21.702 1.602 1 0 0 0 0
9.92 171.069 0.000230 18.329 1.601 1 0 0 0 0
9.96 170.294 0.000223 28.165 1.735 1 0 0 0 0
10.00 169.520 0.000833 30.118 1.724 1 0 0 0 0
10.04 168.746 0.000259 21.690 1.694 1 0 0 0 0
10.08 167.971 0.000830 24.617 1.671 1 0 0 0 0
10.12 167.197 0.000226 23.659 1.621 1 0 0 0 0
10.16 166.423 0.000781 25.318 1.635 1 0 0 0 0
10.20 165.648 0.000245 21.897 1.609 1 0 0 0 0
10.24 164.874 0.000685 27.814 2.142 1 0 0 0 0
10.28 164.100 0.000324 22.562 1.789 1 0 0 0 0
10.32 163.325 0.000179 17.783 1.647 1 0 0 0 0
10.36 162.551 0.000147 18.532 1.613 1 0 0 0 0
10.40 161.777 0.000256 21.977 1.603 1 0 0 0 0
10.44 161.002 0.000355 28.200 1.605 1 0 0 0 0
10.48 160.228 0.000326 23.250 1.602 1 0 0 0 0
10.52 159.454 0.000235 17.209 1.601 1 0 0 0 0
10.56 158.679 0.000123 13.948 1.601 1 0 0 0 0
10.60 157.905 0.000106 14.244 1.600 1 0 0 0 0
10.64 157.131 0.000136 18.970 1.600 1 0 0 0 0
10.68 156.356 0.000247 18.489 1.600 1 0 0 0 0
10.72 155.582 0.000217 20.147 1.601 1 0 0 0 0
10.76 154.808 0.000418 25.851 1.601 1 0 0 0 0
10.80 154.033 0.000727 27.455 2.041 1 0 0 0 0
10.84 153.259 0.000475 25.180 1.793 1 0 0 0 0
10.88 152.485 0.000344 31.511 1.647 1 0 0 0 0
10.92 151.710 0.000475 16.236 1.628 1 0 0 0 0
10.96 150.936 0.000136 14.621 1.607 1 0 0 0 0
11.00 150.162 0.000238 24.647 1.903 1 0 0 0 0
11.04 149.387 0.000304 25.254 1.855 1 0 0 0 0
11.08 148.613 0.000386 26.011 1.673 1 0 0 0 0
11.12 147.839 0.000382 23.561 1.630 1 0 0 0 0
11.16 147.065 0.000390 27.355 2.001 1 0 0 0 0
11.20 146.290 0.000523 30.309 2.583 1 0 0 0 0
11.24 145.516 0.000776 31.006 3.044 1 0 0 0 0
11.28 144.742 0.000907 34.429 3.348 1 0 0 0 0
11.32 143.967 0.009009 45.128 7.118 1 0 0 0 0
11.36 143.193 0.002494 37.238 5.697 1 0 0 0 0
11.40 142.419 0.001057 33.701 4.191 1 0 0 0 0
11.44 141.644 0.001001 34.469 3.969 1 0 0 0 0
11.48 140.870 0.001078 35.095 4.100 1 0 0 0 0
11.52 140.096 0.001143 35.375 4.125 1 0 0 0 0
11.56 139.321 0.000999 33.580 3.777 1 0 0 0 0
11.60 138.547 0.000931 31.329 3.434 1 0 0 0 0
11.64 137.773 0.000747 31.516 3.321 1 0 0 0 0
11.68 136.998 0.000883 33.045 3.471 0 1 0 0 0
11.72 136.224 0.001007 33.574 3.769 0 1 0 0 0
11.76 135.450 0.000969 33.839 3.832 0 1 0 0 0
11.80 134.675 0.001196 33.895 3.954 0 1 0 0 0
11.84 133.901 0.001132 35.323 3.348 0 1 0 0 0
11.88 133.127 0.001033 33.475 2.102 0 1 0 0 0
11.92 132.352 0.001595 48.285 3.604 0 1 0 0 0
11.96 131.578 0.008693 54.198 8.315 0 1 0 0 0
12.00 130.804 0.011790 54.338 11.542 0 1 0 0 0
12.04 130.029 0.011697 55.567 12.900 0 1 0 0 0
12.08 128.948 0.010684 52.480 12.625 0 1 0 0 0
12.12 128.528 0.011414 57.873 11.862 0 1 0 0 0
12.16 130.049 0.019294 60.347 14.768 0 1 0 0 0
12.20 131.882 0.020656 59.098 13.642 0 1 0 0 0
12.24 133.416 0.013548 53.149 10.824 0 1 0 0 0
12.28 134.332 0.008477 52.618 8.504 0 1 0 0 0
12.32 134.904 0.008722 52.385 7.496 0 1 0 0 0
12.36 135.475 0.008038 52.024 7.042 0 1 0 0 0
12.40 136.047 0.007907 51.639 6.261 0 1 0 0 0
12.44 136.845 0.009068 55.448 8.593 0 1 0 0 0
12.48 138.416 0.012545 56.297 11.798 0 1 0 0 0
12.52 140.777 0.014175 57.474 13.005 0 1 0 0 0
12.56 145.747 0.015787 57.904 13.297 0 1 0 0 0
12.60 159.058 0.018284 60.173 14.130 0 1 0 0 0
12.64 178.560 0.020973 62.152 15.042 0 1 0 0 0
12.68 190.573 0.035987 66.547 18.290 0 1 0 0 0
12.72 191.804 0.026341 47.350 9.830 0 1 0 0 0
12.76 190.842 0.002352 35.802 3.656 0 1 0 0 0
12.80 190.241 0.002662 51.899 4.276 0 1 0 0 0
12.84 189.641 0.023498 65.381 13.953 0 1 0 0 0
12.88 189.041 0.036186 62.281 21.159 0 0 0 1 0
12.92 188.202 0.028143 62.821 17.725 0 0 0 1 0
12.96 190.333 0.041042 68.391 22.179 0 0 0 1 0
13.00 204.187 0.043639 61.640 20.455 0 0 0 1 0
13.04 223.404 0.017209 64.120 17.998 0 0 0 1 0
13.08 235.391 0.037318 60.087 22.366 0 0 0 1 0
13.12 247.379 0.018214 59.000 20.673 0 0 0 1 0
13.16 264.122 0.021296 67.156 21.508 0 0 0 1 0
13.20 277.665 0.048192 62.416 23.235 0 0 0 1 0
13.24 275.811 0.018996 57.200 15.599 0 0 0 1 0
13.28 274.654 0.013862 54.687 12.500 0 0 0 1 0
13.32 273.497 0.008737 51.574 10.302 0 0 0 1 0
13.36 272.341 0.006216 49.408 6.835 0 0 0 1 0
13.40 271.184 0.005177 47.853 4.360 1 0 0 0 0
13.44 270.027 0.004952 44.454 2.223 1 0 0 0 0
13.48 268.871 0.001728 27.885 1.735 1 0 0 0 0
13.52 267.714 0.000441 32.935 1.701 1 0 0 0 0
13.56 266.558 0.000779 31.072 1.785 1 0 0 0 0
13.60 265.401 0.000606 29.397 1.736 1 0 0 0 0
13.64 264.244 0.000783 29.569 1.862 1 0 0 0 0
13.68 263.088 0.000741 28.980 2.210 1 0 0 0 0
13.72 261.931 0.000503 29.345 2.442 1 0 0 0 0
13.76 260.774 0.000694 33.226 2.728 1 0 0 0 0
13.80 259.618 0.001289 36.317 2.632 1 0 0 0 0
13.84 258.461 0.001235 36.815 2.663 1 0 0 0 0
13.88 257.304 0.001350 37.752 2.490 1 0 0 0 0
13.92 256.148 0.001502 34.204 2.020 1 0 0 0 0
13.96 254.991 0.008440 49.539 3.038 1 0 0 0 0
14.00 253.834 0.002579 29.749 1.999 1 0 0 0 0
14.04 252.678 0.000502 25.885 1.788 1 0 0 0 0
14.08 251.521 0.000428 25.950 1.649 1 0 0 0 0
14.12 250.364 0.000714 33.385 2.101 1 0 0 0 0
14.16 249.208 0.000674 28.922 2.013 1 0 0 0 0
14.20 248.051 0.000586 27.486 1.992 1 0 0 0 0
14.24 246.894 0.000435 27.168 2.002 1 0 0 0 0
14.28 245.738 0.000382 26.734 1.892 1 0 0 0 0
14.32 244.581 0.000428 28.996 2.066 1 0 0 0 0
14.36 243.425 0.000369 24.710 1.913 1 0 0 0 0
14.40 242.268 0.000314 23.522 1.698 1 0 0 0 0
14.44 241.111 0.000270 19.546 1.624 1 0 0 0 0
14.48 239.955 0.000178 29.751 1.756 1 0 0 0 0
14.52 238.798 0.000472 22.828 1.752 1 0 0 0 0
14.56 237.641 0.000298 24.628 1.685 1 0 0 0 0
14.60 236.485 0.000467 26.243 1.636 1 0 0 0 0
14.64 235.328 0.000818 25.042 1.910 1 0 0 0 0
14.68 234.171 0.000364 26.904 1.673 1 0 0 0 0
14.72 233.015 0.000461 25.838 1.625 1 0 0 0 0
14.76 231.858 0.000377 26.877 1.610 1 0 0 0 0
14.80 230.701 0.000486 26.042 1.607 1 0 0 0 0
14.84 229.545 0.000370 23.515 1.602 1 0 0 0 0
14.88 228.388 0.000295 32.651 1.631 1 0 0 0 0
14.92 227.231 0.000680 26.387 1.640 1 0 0 0 0
14.96 226.075 0.000734 21.864 1.636 1 0 0 0 0
15.00 224.918 0.000421 25.059 1.638 1 0 0 0 0
15.04 223.762 0.000450 23.330 1.616 1 0 0 0 0
15.08 222.605 0.003049 46.333 2.125 1 0 0 0 0
15.12 221.448 0.002172 28.778 2.404 1 0 0 0 0
15.16 220.292 0.000473 36.950 2.600 1 0 0 0 0
15.20 219.135 0.000945 26.056 2.117 1 0 0 0 0
15.24 217.978 0.000665 38.273 2.543 1 0 0 0 0
15.28 216.822 0.006027 41.462 6.707 1 0 0 0 0
15.32 215.665 0.001180 35.633 3.108 1 0 0 0 0
15.36 214.508 0.001074 31.386 1.914 1 0 0 0 0
15.40 213.352 0.000553 25.935 1.748 1 0 0 0 0
15.44 212.195 0.000405 25.709 1.668 1 0 0 0 0
15.48 211.038 0.000330 22.529 1.618 1 0 0 0 0
15.52 209.882 0.000324 19.847 1.605 1 0 0 0 0
15.56 208.725 0.000473 26.371 1.604 1 0 0 0 0
15.60 207.568 0.000427 28.916 1.752 1 0 0 0 0
15.64 206.412 0.001750 40.844 3.134 1 0 0 0 0
15.68 205.255 0.002841 43.315 4.379 1 0 0 0 0
15.72 204.098 0.002429 42.247 4.356 1 0 0 0 0
15.76 202.942 0.002280 37.630 3.860 1 0 0 0 0
15.80 201.785 0.001348 36.083 3.134 1 0 0 0 0
15.84 200.629 0.001640 39.118 2.881 1 0 0 0 0
15.88 199.472 0.001303 38.279 2.784 1 0 0 0 0
15.92 198.315 0.001148 29.871 1.914 1 0 0 0 0
15.96 197.159 0.000835 26.496 1.967 1 0 0 0 0
16.00 196.002 0.000316 18.992 1.684 1 0 0 0 0
16.04 194.845 0.000201 20.109 1.621 1 0 0 0 0
16.08 193.689 0.000284 21.965 1.606 1 0 0 0 0
16.12 192.532 0.000331 23.690 1.602 1 0 0 0 0
16.16 191.375 0.000319 23.349 1.601 0 1 0 0 0
16.20 190.219 0.000337 22.594 1.600 0 1 0 0 0
16.24 189.062 0.000422 27.797 1.626 0 1 0 0 0
16.28 187.905 0.000593 33.169 1.644 0 1 0 0 0
16.32 186.749 0.000890 24.448 1.611 0 1 0 0 0
16.36 185.133 0.003181 63.000 4.486 0 1 0 0 0
16.40 181.990 0.056791 70.705 20.314 0 1 0 0 0
16.44 177.324 0.049388 55.884 20.693 0 1 0 0 0
16.48 175.004 0.016713 64.451 17.301 0 1 0 0 0
16.52 172.841 0.038466 58.987 22.347 0 1 0 0 0
16.56 166.209 0.008406 52.805 11.453 0 1 0 0 0
16.60 162.072 0.016763 57.364 13.854 0 1 0 0 0
16.64 157.935 0.013756 56.489 14.910 0 1 0 0 0
16.68 153.798 0.011023 53.962 10.923 0 1 0 0 0
16.72 149.661 0.012309 53.774 12.803 0 1 0 0 0
16.76 143.883 0.009068 57.227 11.069 0 1 0 0 0
16.80 134.606 0.018127 59.176 13.966 0 1 0 0 0
16.84 127.244 0.019597 60.251 16.518 0 1 0 0 0
16.88 131.474 0.018093 58.359 16.941 0 1 0 0 0
16.92 142.026 0.015170 54.452 14.677 0 1 0 0 0
16.96 146.405 0.005723 46.284 6.764 0 1 0 0 0
17.00 149.136 0.003545 43.237 5.280 0 1 0 0 0
17.04 151.867 0.003117 44.427 4.492 0 1 0 0 0
17.08 154.598 0.002327 29.662 2.633 0 1 0 0 0
17.12 157.330 0.000374 23.792 1.795 0 1 0 0 0
17.16 160.061 0.000384 24.200 1.649 1 0 0 0 0
17.20 162.792 0.000401 23.690 1.613 1 0 0 0 0
17.24 165.523 0.000373 25.849 1.604 1 0 0 0 0
17.28 168.255 0.000445 25.296 1.602 1 0 0 0 0
17.32 170.986 0.000317 23.828 1.606 1 0 0 0 0
17.36 173.717 0.000333 23.766 1.602 1 0 0 0 0
17.40 176.448 0.000312 27.778 1.781 1 0 0 0 0
17.44 179.180 0.000438 24.565 2.083 1 0 0 0 0
17.48 181.911 0.000368 25.652 2.255 1 0 0 0 0
17.52 184.642 0.000403 29.199 2.259 1 0 0 0 0
17.56 187.373 0.000583 28.954 2.329 1 0 0 0 0
17.60 190.104 0.000456 22.109 1.947 1 0 0 0 0
17.64 192.836 0.000988 38.100 1.985 1 0 0 0 0
17.68 195.567 0.000900 24.862 1.693 1 0 0 0 0
17.72 198.298 0.000319 25.790 1.757 1 0 0 0 0
17.76 201.029 0.000614 28.655 1.765 1 0 0 0 0
17.80 203.761 0.000281 22.850 1.640 1 0 0 0 0
17.84 206.492 0.000274 25.626 1.610 1 0 0 0 0
17.88 209.223 0.000347 22.705 1.605 1 0 0 0 0
17.92 211.954 0.000435 29.525 1.664 1 0 0 0 0
17.96 214.686 0.000623 27.959 1.639 1 0 0 0 0
18.00 217.417 0.000667 35.291 1.634 1 0 0 0 0
18.04 220.148 0.001032 32.479 2.152 1 0 0 0 0
18.08 222.879 0.000622 35.367 2.095 1 0 0 0 0
18.12 225.611 0.001006 32.719 1.963 1 0 0 0 0
18.16 228.342 0.000549 26.332 1.686 1 0 0 0 0
18.20 231.073 0.000480 34.432 1.634 1 0 0 0 0
18.24 233.804 0.000967 30.470 1.634 1 0 0 0 0
18.28 236.535 0.000460 25.503 1.610 1 0 0 0 0
18.32 239.267 0.000477 26.481 1.603 1 0 0 0 0
18.36 241.998 0.000665 29.326 1.689 1 0 0 0 0
18.40 244.729 0.000760 27.259 1.629 1 0 0 0 0
18.44 247.460 0.000400 25.119 1.620 1 0 0 0 0
18.48 250.192 0.000375 23.769 1.608 1 0 0 0 0
