time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
11.20 231.642 0.000881 33.245 3.068 0 0 0 0 1
11.24 230.286 0.007056 56.106 6.898 0 0 0 0 1
11.28 228.931 0.015156 56.753 13.508 0 0 0 0 1
11.32 227.576 0.012838 57.050 15.895 0 0 0 0 1
11.36 226.220 0.017803 64.204 19.133 0 0 0 0 1
11.40 224.865 0.046360 71.963 27.736 0 0 0 0 1
11.44 222.971 0.059013 66.460 24.288 0 0 0 0 1
11.48 213.328 0.032029 40.388 11.188 0 0 0 0 1
11.52 197.152 0.001504 45.540 5.332 0 0 0 0 1
11.56 187.062 0.004198 42.906 6.371 0 0 0 0 1
11.60 172.968 0.002881 51.414 5.932 0 0 0 0 1
11.64 163.190 0.045175 63.909 18.871 0 0 0 0 1
11.68 169.932 0.051687 73.649 31.770 0 0 0 0 1
11.72 176.200 0.065776 47.888 19.582 0 0 0 0 1
11.76 180.109 0.002869 41.376 8.436 0 0 0 0 1
11.80 184.019 0.002086 36.266 6.119 0 0 0 0 1
11.84 189.480 0.011163 67.405 9.501 0 0 0 0 1
11.88 201.681 0.088278 76.255 34.143 0 0 0 0 1
11.92 210.533 0.145580 77.671 55.287 0 0 0 0 1
11.96 205.436 0.080108 49.354 23.831 0 0 0 0 1
12.00 202.256 0.003110 34.510 6.871 0 0 0 0 1
12.04 199.077 0.000816 30.499 3.988 0 0 0 0 1
12.08 194.636 0.000634 52.358 3.464 0 0 0 0 1
12.12 201.292 0.039158 70.198 16.458 0 0 0 0 1
12.16 215.910 0.084446 73.724 31.511 0 0 0 0 1
12.20 212.907 0.117638 67.345 45.260 0 0 0 0 1
12.24 210.923 0.007813 42.167 10.039 0 0 0 0 1
12.28 209.686 0.001449 34.222 4.346 0 0 0 0 1
12.32 208.448 0.000799 26.809 3.013 0 0 0 0 1
12.36 206.720 0.014684 62.405 7.523 0 0 0 0 1
12.40 209.174 0.053621 71.908 22.623 0 0 0 0 1
12.44 211.401 0.075726 69.565 30.817 0 0 0 0 1
12.48 203.780 0.027028 41.029 10.424 0 0 0 0 1
12.52 199.026 0.001507 32.429 3.790 0 0 0 0 1
12.56 194.272 0.000763 28.507 2.541 0 0 0 0 1
12.60 189.519 0.000525 26.128 2.061 0 0 0 0 1
12.64 184.765 0.001045 32.548 2.281 0 0 0 0 1
12.68 180.012 0.000804 42.259 2.287 0 0 0 1 0
12.72 173.372 0.011418 60.753 7.564 0 0 0 1 0
12.76 166.104 0.027083 57.610 13.916 0 0 0 1 0
12.80 163.009 0.011143 51.506 11.729 0 0 0 1 0
12.84 161.077 0.007215 50.059 10.398 0 0 0 1 0
12.88 158.380 0.007164 49.757 9.549 0 0 0 1 0
12.92 152.386 0.009575 54.857 10.198 0 0 0 1 0
12.96 148.371 0.014841 60.659 12.726 0 0 0 1 0
13.00 151.211 0.029735 61.685 15.696 0 0 0 1 0
13.04 152.170 0.012248 32.734 5.487 0 0 0 1 0
13.08 152.769 0.001250 26.333 2.883 0 0 0 1 0
13.12 153.367 0.000473 28.857 2.529 0 0 0 1 0
13.16 153.965 0.000628 30.085 2.662 0 0 0 1 0
13.20 154.563 0.000635 28.634 2.308 0 0 0 1 0
13.24 155.161 0.000699 36.224 2.780 0 0 0 1 0
13.28 155.759 0.003369 47.256 4.833 0 0 0 1 0
13.32 156.358 0.005150 47.670 6.802 0 0 0 1 0
13.36 157.193 0.006611 55.544 8.578 0 0 0 1 0
13.40 159.027 0.028574 62.621 13.844 0 0 0 1 0
13.44 161.274 0.015219 54.809 10.545 0 0 0 1 0
13.48 162.676 0.005635 41.700 5.295 0 0 0 1 0
13.52 164.078 0.002538 42.626 5.786 0 0 0 1 0
13.56 165.479 0.003101 44.755 6.805 0 0 0 1 0
13.60 166.881 0.004325 46.224 8.133 0 0 0 1 0
13.64 168.283 0.004264 70.452 10.535 0 0 0 1 0
13.68 169.684 0.150535 79.960 36.689 0 0 0 1 0
13.72 171.642 0.201054 79.230 60.241 0 0 0 1 0
13.76 175.504 0.102075 54.421 27.639 0 0 0 1 0
13.80 179.888 0.004681 45.431 10.590 0 0 0 1 0
13.84 182.622 0.003971 46.290 9.301 0 0 0 1 0
13.88 185.357 0.004535 45.573 8.947 0 0 0 1 0
13.92 189.177 0.002922 62.554 6.905 0 0 0 1 0
13.96 198.115 0.120667 76.112 28.835 0 0 0 1 0
14.00 199.828 0.141737 78.182 48.901 0 0 0 1 0
14.04 185.972 0.111679 53.246 28.583 0 0 0 1 0
14.08 177.329 0.002963 40.118 7.706 0 0 0 1 0
14.12 168.686 0.001258 32.898 4.541 0 0 0 1 0
14.16 160.043 0.000818 34.026 3.659 0 0 0 1 0
14.20 147.970 0.016904 63.789 7.844 0 0 0 1 0
14.24 137.202 0.031796 57.706 10.352 0 0 0 1 0
14.28 136.513 0.005272 32.451 3.143 0 0 0 1 0
14.32 136.082 0.000857 30.344 2.199 0 0 0 1 0
14.36 135.652 0.000486 44.191 2.133 0 0 0 1 0
14.40 135.222 0.003141 28.024 2.517 0 0 0 1 0
14.44 134.792 0.000407 29.411 1.851 0 0 0 1 0
14.48 134.362 0.000875 33.310 2.671 0 0 0 1 0
14.52 133.932 0.001912 44.771 4.051 0 0 0 1 0
14.56 133.502 0.004516 48.039 6.055 0 0 0 1 0
14.60 133.071 0.005203 48.088 7.200 0 0 0 1 0
14.64 132.641 0.005126 49.409 7.681 0 0 0 1 0
14.68 132.211 0.006108 49.218 7.651 0 1 0 0 0
14.72 131.781 0.005892 47.366 7.451 0 1 0 0 0
14.76 131.180 0.006473 52.821 8.202 0 1 0 0 0
14.80 133.353 0.011160 56.636 8.978 0 1 0 0 0
14.84 138.790 0.011685 53.677 7.241 0 1 0 0 0
14.88 142.182 0.004720 31.168 3.226 0 1 0 0 0
14.92 145.574 0.000426 21.904 2.111 0 1 0 0 0
14.96 148.965 0.000562 46.176 2.038 0 1 0 0 0
15.00 152.357 0.010088 53.880 4.900 0 1 0 0 0
15.04 155.748 0.007416 47.819 4.709 0 1 0 0 0
15.08 159.140 0.003869 43.378 2.327 0 1 0 0 0
15.12 162.532 0.002325 39.115 1.761 0 1 0 0 0
15.16 165.923 0.001734 39.810 1.886 0 1 0 0 0
15.20 170.661 0.004246 51.158 5.385 0 1 0 0 0
15.24 182.337 0.012828 58.834 9.950 0 1 0 0 0
15.28 196.771 0.030315 70.783 18.022 0 1 0 0 0
15.32 200.756 0.099647 71.218 28.866 0 1 0 0 0
15.36 199.151 0.079371 73.065 35.224 0 1 0 0 0
15.40 196.511 0.100258 74.661 41.628 0 1 0 0 0
15.44 192.029 0.116483 75.422 46.925 0 1 0 0 0
15.48 184.570 0.122657 74.236 48.838 0 1 0 0 0
15.52 175.642 0.074956 64.715 32.715 0 1 0 0 0
15.56 168.096 0.014466 48.325 12.433 0 1 0 0 0
15.60 163.389 0.002565 31.800 4.336 0 1 0 0 0
15.64 158.682 0.002093 43.570 5.332 0 1 0 0 0
15.68 153.975 0.004117 46.343 6.591 0 1 0 0 0
15.72 147.400 0.003773 50.116 6.975 0 1 0 0 0
15.76 137.715 0.036191 69.610 14.941 0 1 0 0 0
15.80 131.053 0.076648 74.232 27.441 0 1 0 0 0
15.84 132.936 0.099231 72.928 32.330 0 0 0 1 0
15.88 142.344 0.098983 76.106 38.988 0 0 0 1 0
15.92 154.617 0.110715 72.428 41.049 0 0 0 1 0
15.96 163.359 0.049148 54.946 20.136 0 0 0 1 0
16.00 168.811 0.005795 51.352 9.748 0 0 0 1 0
16.04 174.264 0.007412 43.176 7.486 0 0 0 1 0
16.08 181.880 0.002967 67.053 7.911 0 0 0 1 0
16.12 192.228 0.133193 77.746 36.199 0 0 0 1 0
16.16 193.000 0.157043 77.918 55.003 0 0 0 1 0
16.20 185.879 0.110999 63.523 41.017 0 0 0 1 0
16.24 186.716 0.009932 42.417 10.597 0 0 0 1 0
16.28 187.239 0.002211 41.367 6.864 0 0 0 1 0
16.32 187.761 0.003385 44.300 6.955 0 0 0 1 0
16.36 188.284 0.003019 49.594 5.761 0 0 0 1 0
16.40 188.806 0.024434 57.784 12.738 0 0 0 1 0
16.44 189.328 0.006966 41.742 7.011 0 0 0 1 0
16.48 189.851 0.002216 40.804 6.174 0 0 0 1 0
16.52 190.373 0.002549 41.016 6.350 0 0 0 1 0
16.56 191.103 0.004010 66.820 8.278 0 0 0 1 0
16.60 187.705 0.115977 76.053 35.044 0 0 0 1 0
16.64 181.277 0.096170 62.566 36.275 0 0 0 1 0
16.68 180.661 0.007457 38.363 8.721 0 0 0 1 0
16.72 180.276 0.001091 34.286 4.814 0 0 0 1 0
16.76 179.891 0.000978 30.198 4.056 0 0 0 1 0
16.80 179.354 0.010871 66.533 7.739 0 0 0 1 0
16.84 182.922 0.085119 74.467 30.913 0 0 0 1 0
16.88 187.568 0.116821 72.425 48.653 0 0 0 1 0
16.92 184.572 0.031048 43.562 12.711 0 0 0 1 0
16.96 182.703 0.001490 30.048 4.607 1 0 0 0 0
17.00 180.834 0.000512 31.100 2.764 1 0 0 0 0
17.04 178.964 0.000844 31.213 2.111 1 0 0 0 0
17.08 177.095 0.001999 46.122 3.969 1 0 0 0 0
17.12 175.226 0.004748 45.866 6.150 1 0 0 0 0
17.16 173.357 0.004050 44.316 6.804 1 0 0 0 0
17.20 171.488 0.003522 44.935 6.687 1 0 0 0 0
17.24 169.619 0.003546 43.007 6.286 1 0 0 0 0
17.28 167.750 0.003142 42.945 5.897 1 0 0 0 0
17.32 165.881 0.002562 42.999 5.198 1 0 0 0 0
17.36 164.011 0.002553 40.677 4.823 0 1 0 0 0
17.40 162.142 0.001815 37.652 4.416 0 1 0 0 0
17.44 160.273 0.001577 38.595 3.973 0 1 0 0 0
17.48 157.662 0.001454 32.730 2.721 0 1 0 0 0
17.52 159.291 0.015086 65.578 7.193 0 1 0 0 0
17.56 171.935 0.084162 75.117 26.777 0 1 0 0 0
17.60 190.731 0.153434 78.776 50.821 0 1 0 0 0
17.64 207.274 0.210767 79.530 65.249 0 1 0 0 0
17.68 210.821 0.155549 76.457 57.589 0 1 0 0 0
17.72 206.471 0.116319 74.801 49.123 0 1 0 0 0
17.76 201.663 0.091140 63.931 37.209 0 1 0 0 0
17.80 196.716 0.008991 37.993 7.908 0 1 0 0 0
17.84 192.406 0.003091 54.553 7.103 0 1 0 0 0
17.88 188.925 0.028365 63.430 12.114 0 1 0 0 0
17.92 200.986 0.027910 61.932 14.430 0 1 0 0 0
17.96 224.609 0.013960 49.395 6.689 0 1 0 0 0
18.00 239.344 0.003191 37.370 2.454 0 1 0 0 0
18.04 259.926 0.003137 52.026 5.667 0 1 0 0 0
18.08 288.625 0.018691 61.970 9.096 0 1 0 0 0
18.12 299.429 0.028490 64.145 11.012 0 1 0 0 0
18.16 274.131 0.027633 54.547 9.900 0 1 0 0 0
18.20 232.592 0.009824 53.758 7.165 0 1 0 0 0
18.24 201.396 0.021809 63.696 12.190 0 1 0 0 0
18.28 192.502 0.033064 65.799 16.563 0 1 0 0 0
18.32 193.392 0.021469 41.278 6.806 0 1 0 0 0
18.36 193.947 0.001044 25.990 2.405 0 1 0 0 0
18.40 194.722 0.001646 44.967 2.299 0 1 0 0 0
18.44 190.033 0.018267 61.849 7.149 0 1 0 0 0
18.48 176.357 0.037462 66.431 14.056 0 1 0 0 0
18.52 163.777 0.037722 64.807 17.331 0 1 0 0 0
