time pitch RMS intensity loudness noLaugh smallLaugh bigLaugh laughingAndSpeaking noGeste prep stroke retract
3.36 0 0.003046 47.880 6.571 1 0 0 0 1 0 0 0
3.40 0 0.006092 51.675 9.274 1 0 0 0 1 0 0 0
3.44 122.905 0.011428 55.974 13.089 1 0 0 0 1 0 0 0
3.48 123.208 0.010859 55.242 13.162 1 0 0 0 1 0 0 0
3.52 123.397 0.009397 51.614 12.040 1 0 0 0 1 0 0 0
3.56 123.586 0.006774 48.727 10.957 1 0 0 0 1 0 0 0
3.60 123.775 0.005785 48.723 10.179 1 0 0 0 1 0 0 0
3.64 123.964 0.004887 46.768 9.030 1 0 0 0 1 0 0 0
3.68 124.153 0.004716 47.363 8.776 1 0 0 0 1 0 0 0
3.72 124.343 0.004480 46.354 8.206 1 0 0 0 1 0 0 0
3.76 124.532 0.003825 45.544 7.602 1 0 0 0 1 0 0 0
3.80 124.721 0.002930 42.785 6.427 1 0 0 0 1 0 0 0
3.84 124.910 0.002515 41.941 5.788 1 0 0 0 1 0 0 0
3.88 125.099 0.002235 41.505 5.477 1 0 0 0 1 0 0 0
3.92 125.288 0.002364 40.368 5.473 1 0 0 0 1 0 0 0
3.96 125.477 0.001995 38.487 5.161 1 0 0 0 1 0 0 0
4.00 125.666 0.001339 34.085 4.000 1 0 0 0 1 0 0 0
4.04 125.855 0.003726 41.902 5.431 1 0 0 0 1 0 0 0
4.08 126.044 0.001282 26.588 3.074 1 0 0 0 1 0 0 0
4.12 126.234 0.000427 28.190 1.862 1 0 0 0 1 0 0 0
4.16 126.423 0.001191 35.052 1.665 1 0 0 0 1 0 0 0
4.20 126.612 0.000768 34.322 1.618 1 0 0 0 1 0 0 0
4.24 126.801 0.000850 27.198 1.605 1 0 0 0 1 0 0 0
4.28 126.990 0.000476 34.660 1.601 1 0 0 0 1 0 0 0
4.32 127.179 0.001531 38.447 1.606 1 0 0 0 1 0 0 0
4.36 127.368 0.001672 35.316 1.602 1 0 0 0 1 0 0 0
4.40 127.557 0.001011 32.028 1.600 1 0 0 0 1 0 0 0
4.44 127.746 0.000869 28.586 1.602 1 0 0 0 1 0 0 0
4.48 127.936 0.000538 26.986 1.601 1 0 0 0 1 0 0 0
4.52 128.125 0.000230 27.132 1.600 1 0 0 0 1 0 0 0
4.56 128.314 0.000494 22.362 1.600 1 0 0 0 1 0 0 0
4.60 128.503 0.000308 30.723 1.600 1 0 0 0 1 0 0 0
4.64 128.692 0.000675 28.474 1.606 1 0 0 0 1 0 0 0
4.68 128.881 0.000565 29.604 1.602 1 0 0 0 1 0 0 0
4.72 129.070 0.000705 30.064 1.604 1 0 0 0 1 0 0 0
4.76 129.259 0.000544 28.136 1.601 1 0 0 0 1 0 0 0
4.80 129.448 0.000365 26.811 1.601 1 0 0 0 1 0 0 0
4.84 129.637 0.000320 21.980 1.600 1 0 0 0 1 0 0 0
4.88 129.827 0.000195 18.043 1.601 1 0 0 0 1 0 0 0
4.92 130.016 0.000304 21.180 1.600 1 0 0 0 1 0 0 0
4.96 130.205 0.000397 23.807 1.606 1 0 0 0 1 0 0 0
5.00 130.394 0.000359 28.229 1.603 1 0 0 0 1 0 0 0
5.04 130.583 0.002181 40.381 1.605 1 0 0 0 1 0 0 0
5.08 130.772 0.001281 27.199 1.620 1 0 0 0 1 0 0 0
5.12 130.961 0.000564 25.523 1.605 1 0 0 0 1 0 0 0
5.16 131.150 0.000637 28.866 1.601 1 0 0 0 1 0 0 0
5.20 131.339 0.000514 26.099 1.600 1 0 0 0 1 0 0 0
5.24 131.528 0.000359 19.637 1.600 1 0 0 0 1 0 0 0
5.28 131.718 0.000498 21.374 1.600 1 0 0 0 1 0 0 0
5.32 131.907 0.000664 31.826 1.601 1 0 0 0 1 0 0 0
5.36 132.096 0.000787 28.768 1.606 1 0 0 0 1 0 0 0
5.40 132.285 0.000489 26.617 1.602 1 0 0 0 1 0 0 0
5.44 132.474 0.000357 25.428 1.601 1 0 0 0 1 0 0 0
5.48 132.663 0.000659 35.997 1.679 1 0 0 0 1 0 0 0
5.52 132.852 0.001488 41.360 1.825 1 0 0 0 1 0 0 0
5.56 133.041 0.002470 43.358 1.905 1 0 0 0 1 0 0 0
5.60 133.230 0.002604 39.370 1.973 1 0 0 0 1 0 0 0
5.64 133.419 0.002046 41.578 2.117 1 0 0 0 1 0 0 0
5.68 133.609 0.002821 39.841 2.155 1 0 0 0 1 0 0 0
5.72 133.798 0.002018 41.348 1.978 1 0 0 0 1 0 0 0
5.76 133.987 0.002170 38.197 1.890 1 0 0 0 1 0 0 0
5.80 134.176 0.001664 38.869 2.021 1 0 0 0 1 0 0 0
5.84 134.365 0.002130 38.519 1.996 1 0 0 0 1 0 0 0
5.88 134.554 0.001331 32.638 1.802 1 0 0 0 1 0 0 0
5.92 134.743 0.000871 35.327 1.945 1 0 0 0 1 0 0 0
5.96 134.932 0.000917 31.770 1.733 1 0 0 0 1 0 0 0
6.00 135.121 0.000940 34.612 2.211 1 0 0 0 1 0 0 0
6.04 135.310 0.001250 35.218 2.740 1 0 0 0 1 0 0 0
6.08 135.500 0.000850 27.909 2.498 1 0 0 0 1 0 0 0
6.12 135.689 0.000409 25.649 2.304 1 0 0 0 1 0 0 0
6.16 135.878 0.000355 23.582 2.286 1 0 0 0 1 0 0 0
6.20 136.067 0.000588 41.864 2.197 1 0 0 0 1 0 0 0
6.24 136.256 0.001945 32.802 2.157 1 0 0 0 1 0 0 0
6.28 136.445 0.001167 36.629 2.035 1 0 0 0 1 0 0 0
6.32 136.634 0.001021 34.787 1.915 1 0 0 0 1 0 0 0
6.36 136.823 0.001003 37.089 1.850 1 0 0 0 1 0 0 0
6.40 137.012 0.001420 31.938 1.728 1 0 0 0 1 0 0 0
6.44 137.202 0.001296 33.521 1.634 1 0 0 0 1 0 0 0
6.48 137.391 0.001102 32.482 1.609 1 0 0 0 1 0 0 0
6.52 137.580 0.000737 32.015 1.606 1 0 0 0 1 0 0 0
6.56 137.769 0.000804 35.280 1.605 1 0 0 0 1 0 0 0
6.60 137.958 0.000840 28.742 1.602 1 0 0 0 1 0 0 0
6.64 138.147 0.000468 25.007 1.601 1 0 0 0 1 0 0 0
6.68 138.336 0.001523 37.463 1.695 1 0 0 0 1 0 0 0
6.72 138.525 0.000741 22.891 1.640 1 0 0 0 1 0 0 0
6.76 138.714 0.001109 34.398 1.675 1 0 0 0 1 0 0 0
6.80 138.903 0.000973 33.306 1.643 1 0 0 0 1 0 0 0
6.84 139.093 0.000775 27.051 1.612 1 0 0 0 1 0 0 0
6.88 139.282 0.000660 26.753 1.623 1 0 0 0 1 0 0 0
6.92 139.471 0.000343 27.583 1.647 1 0 0 0 1 0 0 0
6.96 139.660 0.000643 30.171 1.626 1 0 0 0 1 0 0 0
7.00 139.849 0.001288 39.407 1.632 1 0 0 0 1 0 0 0
7.04 140.038 0.001343 31.639 1.630 1 0 0 0 1 0 0 0
7.08 140.227 0.000546 25.726 1.662 1 0 0 0 1 0 0 0
7.12 140.416 0.000986 33.326 1.676 1 0 0 0 1 0 0 0
7.16 140.605 0.000833 30.696 1.659 1 0 0 0 1 0 0 0
7.20 140.794 0.000651 29.492 1.640 1 0 0 0 1 0 0 0
7.24 140.984 0.000566 29.481 1.616 1 0 0 0 1 0 0 0
7.28 141.173 0.000833 21.352 1.607 1 0 0 0 1 0 0 0
7.32 141.362 0.000317 23.246 1.604 1 0 0 0 1 0 0 0
7.36 141.551 0.003256 41.303 1.798 1 0 0 0 1 0 0 0
7.40 141.740 0.001786 31.970 1.654 1 0 0 0 1 0 0 0
7.44 141.929 0.000631 28.754 1.614 1 0 0 0 1 0 0 0
7.48 142.118 0.000464 29.507 1.604 1 0 0 0 1 0 0 0
7.52 142.307 0.000641 28.138 1.627 1 0 0 0 1 0 0 0
7.56 142.496 0.000612 34.819 1.618 1 0 0 0 1 0 0 0
7.60 142.685 0.000930 28.078 1.611 1 0 0 0 1 0 0 0
7.64 142.875 0.000685 32.007 1.605 1 0 0 0 1 0 0 0
7.68 143.064 0.000722 28.578 1.605 1 0 0 0 1 0 0 0
7.72 143.253 0.000467 36.802 1.602 1 0 0 0 1 0 0 0
7.76 143.442 0.002158 34.375 1.635 1 0 0 0 1 0 0 0
7.80 143.631 0.001551 35.400 1.616 1 0 0 0 1 0 0 0
7.84 143.820 0.000717 34.400 1.615 1 0 0 0 1 0 0 0
7.88 144.009 0.001168 35.127 1.605 1 0 0 0 1 0 0 0
7.92 144.198 0.001969 50.404 1.823 1 0 0 0 1 0 0 0
7.96 144.387 0.005538 40.050 2.015 1 0 0 0 1 0 0 0
8.00 144.576 0.001160 30.814 1.738 1 0 0 0 1 0 0 0
8.04 144.766 0.000602 32.143 1.648 1 0 0 0 1 0 0 0
8.08 144.955 0.000877 32.299 2.223 1 0 0 0 1 0 0 0
8.12 145.144 0.001135 35.636 2.348 1 0 0 0 1 0 0 0
8.16 145.333 0.001183 34.080 3.278 1 0 0 0 1 0 0 0
8.20 145.522 0.001461 41.220 3.114 1 0 0 0 1 0 0 0
8.24 145.711 0.002193 40.040 3.031 1 0 0 0 1 0 0 0
8.28 145.900 0.001960 37.852 3.646 1 0 0 0 1 0 0 0
8.32 146.089 0.002211 40.840 3.759 1 0 0 0 1 0 0 0
8.36 146.278 0.001813 38.459 3.813 1 0 0 0 1 0 0 0
8.40 146.468 0.002247 40.871 3.970 1 0 0 0 1 0 0 0
8.44 146.657 0.004118 44.007 3.871 1 0 0 0 1 0 0 0
8.48 146.846 0.003016 36.788 3.633 1 0 0 0 1 0 0 0
8.52 147.035 0.002184 45.059 2.963 1 0 0 0 1 0 0 0
8.56 147.224 0.002523 32.771 2.361 1 0 0 0 1 0 0 0
8.60 147.413 0.000796 33.818 1.867 1 0 0 0 1 0 0 0
8.64 147.602 0.000802 31.942 1.697 1 0 0 0 1 0 0 0
8.68 147.791 0.001056 34.597 1.705 1 0 0 0 1 0 0 0
8.72 147.980 0.001268 35.254 1.843 1 0 0 0 1 0 0 0
8.76 148.169 0.001279 75.426 5.798 1 0 0 0 1 0 0 0
8.80 148.359 0.094240 51.799 5.803 1 0 0 0 1 0 0 0
8.84 148.548 0.004002 43.344 2.671 1 0 0 0 1 0 0 0
8.88 148.737 0.002048 37.625 2.342 1 0 0 0 1 0 0 0
8.92 148.926 0.001681 38.381 2.413 1 0 0 0 1 0 0 0
8.96 149.115 0.001444 33.022 2.379 1 0 0 0 1 0 0 0
9.00 149.304 0.000712 35.154 2.213 1 0 0 0 1 0 0 0
9.04 149.493 0.001029 35.166 2.243 1 0 0 0 1 0 0 0
9.08 149.682 0.003549 51.177 2.544 1 0 0 0 1 0 0 0
9.12 149.871 0.005796 50.683 3.104 1 0 0 0 1 0 0 0
9.16 150.060 0.007267 48.169 3.548 1 0 0 0 1 0 0 0
9.20 150.250 0.004664 51.239 3.339 1 0 0 0 1 0 0 0
9.24 150.439 0.006563 56.877 3.125 1 0 0 0 1 0 0 0
9.28 150.628 0.015898 60.428 4.266 1 0 0 0 1 0 0 0
9.32 150.817 0.012485 48.723 2.395 1 0 0 0 1 0 0 0
9.36 151.006 0.006474 46.855 3.540 1 0 0 0 1 0 0 0
9.40 151.195 0.004463 45.351 3.193 1 0 0 0 1 0 0 0
9.44 151.384 0.002866 41.369 2.405 1 0 0 0 1 0 0 0
9.48 151.573 0.003269 43.344 3.540 1 0 0 0 1 0 0 0
9.52 151.762 0.001678 36.334 2.193 1 0 0 0 1 0 0 0
9.56 151.951 0.002706 39.077 2.110 1 0 0 0 1 0 0 0
9.60 152.141 0.001206 32.139 1.906 1 0 0 0 1 0 0 0
9.64 152.330 0.002421 41.020 1.975 1 0 0 0 1 0 0 0
9.68 152.519 0.002626 41.644 1.777 1 0 0 0 1 0 0 0
9.72 152.708 0.001900 35.853 1.729 1 0 0 0 1 0 0 0
9.76 152.897 0.001440 45.986 2.083 1 0 0 0 1 0 0 0
9.80 153.086 0.004005 44.831 2.636 1 0 0 0 1 0 0 0
9.84 153.275 0.003048 49.215 2.363 1 0 0 0 1 0 0 0
9.88 153.464 0.033367 61.841 5.590 1 0 0 0 1 0 0 0
9.92 153.653 0.017010 58.642 5.839 1 0 0 0 1 0 0 0
9.96 153.843 0.016709 57.555 4.520 1 0 0 0 1 0 0 0
10.00 154.032 0.012586 56.231 3.907 1 0 0 0 1 0 0 0
10.04 154.221 0.006795 46.753 3.221 1 0 0 0 1 0 0 0
10.08 154.410 0.024172 66.037 4.344 1 0 0 0 1 0 0 0
10.12 154.599 0.020973 47.382 4.070 1 0 0 0 1 0 0 0
10.16 154.788 0.002572 40.074 3.382 1 0 0 0 1 0 0 0
10.20 154.977 0.002929 58.872 4.147 1 0 0 0 1 0 0 0
10.24 155.166 0.013842 44.839 3.217 1 0 0 0 1 0 0 0
10.28 155.355 0.010667 65.774 4.553 1 0 0 0 1 0 0 0
10.32 155.544 0.028142 47.210 4.154 1 0 0 0 1 0 0 0
10.36 155.734 0.003247 40.587 2.289 1 0 0 0 1 0 0 0
10.40 155.998 0.002107 49.094 2.326 1 0 0 0 1 0 0 0
10.44 171.075 0.012756 58.384 4.008 1 0 0 0 1 0 0 0
10.48 201.072 0.012894 46.273 3.796 1 0 0 0 1 0 0 0
10.52 219.782 0.005796 49.900 6.179 1 0 0 0 1 0 0 0
10.56 238.492 0.007057 47.647 7.673 1 0 0 0 1 0 0 0
10.60 257.203 0.003757 46.479 7.678 1 0 0 0 1 0 0 0
10.64 283.338 0.010609 61.745 9.210 1 0 0 0 1 0 0 0
10.68 301.817 0.022973 60.670 14.443 1 0 0 0 1 0 0 0
10.72 303.414 0.018837 53.297 13.516 1 0 0 0 1 0 0 0
10.76 319.206 0.005641 47.916 7.928 1 0 0 0 1 0 0 0
10.80 332.965 0.003503 42.225 5.843 1 0 0 0 1 0 0 0
10.84 342.195 0.015662 58.413 10.332 1 0 0 0 1 0 0 0
10.88 332.995 0.022746 64.486 17.544 1 0 0 0 1 0 0 0
10.92 325.052 0.024660 51.496 14.092 1 0 0 0 1 0 0 0
10.96 324.871 0.004509 44.632 7.653 1 0 0 0 1 0 0 0
11.00 324.712 0.003096 49.242 5.835 1 0 0 0 1 0 0 0
11.04 270.713 0.019923 60.164 12.853 1 0 0 0 1 0 0 0
11.08 198.026 0.015290 57.988 12.991 1 0 0 0 1 0 0 0
11.12 216.576 0.027929 62.104 19.066 1 0 0 0 1 0 0 0
11.16 228.148 0.013168 46.948 9.537 1 0 0 0 1 0 0 0
11.20 239.719 0.002810 44.655 4.651 1 0 0 0 1 0 0 0
11.24 251.290 0.005499 50.047 3.050 1 0 0 0 1 0 0 0
11.28 262.861 0.006410 55.474 3.107 1 0 0 0 1 0 0 0
11.32 279.024 0.014348 54.580 3.847 1 0 0 0 1 0 0 0
11.36 293.253 0.016589 53.799 9.197 1 0 0 0 1 0 0 0
11.40 293.800 0.004985 37.164 4.993 1 0 0 0 1 0 0 0
11.44 294.140 0.001227 35.519 3.010 1 0 0 0 1 0 0 0
11.48 294.481 0.001136 36.882 1.870 1 0 0 0 1 0 0 0
11.52 294.822 0.003365 41.275 1.992 1 0 0 0 1 0 0 0
11.56 295.162 0.002086 34.979 1.785 1 0 0 0 1 0 0 0
11.60 295.503 0.001117 36.254 1.824 1 0 0 0 1 0 0 0
11.64 295.844 0.003622 45.273 3.299 1 0 0 0 1 0 0 0
11.68 296.184 0.002501 39.846 2.506 1 0 0 0 1 0 0 0
11.72 296.525 0.001424 34.293 2.058 1 0 0 0 1 0 0 0
11.76 296.866 0.001212 36.855 1.740 1 0 0 0 1 0 0 0
11.80 297.206 0.000754 23.321 1.696 1 0 0 0 1 0 0 0
11.84 297.547 0.001259 43.407 2.737 1 0 0 0 1 0 0 0
11.88 297.888 0.006036 49.681 6.583 1 0 0 0 1 0 0 0
11.92 298.228 0.005638 47.692 7.388 1 0 0 0 1 0 0 0
11.96 298.569 0.004235 46.224 6.942 1 0 0 0 1 0 0 0
12.00 298.910 0.003828 43.424 6.018 1 0 0 0 1 0 0 0
12.04 299.250 0.002349 36.907 5.105 1 0 0 0 1 0 0 0
12.08 299.591 0.001182 36.421 4.236 1 0 0 0 1 0 0 0
12.12 299.932 0.001113 35.754 3.859 1 0 0 0 1 0 0 0
12.16 300.272 0.001055 33.022 3.521 1 0 0 0 1 0 0 0
12.20 300.613 0.000671 29.259 3.024 1 0 0 0 1 0 0 0
12.24 300.953 0.000504 28.402 2.672 1 0 0 0 1 0 0 0
12.28 301.294 0.000554 26.847 2.402 1 0 0 0 1 0 0 0
12.32 301.635 0.000341 24.439 2.107 1 0 0 0 1 0 0 0
12.36 301.975 0.000350 22.858 1.953 1 0 0 0 1 0 0 0
12.40 302.316 0.000418 27.823 1.813 1 0 0 0 1 0 0 0
12.44 302.657 0.000833 31.187 1.870 1 0 0 0 1 0 0 0
12.48 302.997 0.000705 30.235 1.733 1 0 0 0 1 0 0 0
12.52 303.338 0.000764 33.783 1.716 1 0 0 0 1 0 0 0
12.56 303.679 0.000953 32.029 1.649 1 0 0 0 1 0 0 0
12.60 304.019 0.000518 29.019 1.613 1 0 0 0 1 0 0 0
12.64 304.360 0.000535 32.623 1.621 1 0 0 0 1 0 0 0
12.68 304.701 0.000890 32.300 1.635 1 0 0 0 1 0 0 0
12.72 305.041 0.000875 34.295 1.611 1 0 0 0 1 0 0 0
12.76 305.382 0.001183 32.717 1.627 1 0 0 0 1 0 0 0
12.80 305.723 0.000657 30.801 1.608 1 0 0 0 1 0 0 0
12.84 306.063 0.000553 28.263 1.643 1 0 0 0 1 0 0 0
12.88 306.404 0.000688 33.693 1.703 1 0 0 0 1 0 0 0
12.92 306.745 0.001104 33.194 1.843 1 0 0 0 1 0 0 0
12.96 307.085 0.000732 31.368 1.872 1 0 0 0 1 0 0 0
13.00 307.426 0.000697 30.271 1.711 1 0 0 0 1 0 0 0
13.04 307.767 0.000560 24.872 1.632 1 0 0 0 1 0 0 0
13.08 308.107 0.000422 31.715 1.610 1 0 0 0 1 0 0 0
13.12 308.448 0.000869 28.468 1.606 1 0 0 0 1 0 0 0
13.16 308.789 0.002407 40.120 1.621 1 0 0 0 1 0 0 0
13.20 309.129 0.000881 34.948 1.629 1 0 0 0 1 0 0 0
13.24 309.470 0.000768 26.020 1.616 1 0 0 0 1 0 0 0
13.28 309.811 0.000710 38.257 1.718 1 0 0 0 1 0 0 0
13.32 310.151 0.001890 37.518 1.924 1 0 0 0 1 0 0 0
13.36 310.492 0.000855 37.878 1.789 1 0 0 0 1 0 0 0
13.40 310.833 0.001608 36.252 2.111 1 0 0 0 1 0 0 0
13.44 311.173 0.001172 44.766 2.488 1 0 0 0 1 0 0 0
13.48 311.514 0.003836 39.117 4.041 1 0 0 0 1 0 0 0
13.52 311.855 0.001166 34.202 2.453 1 0 0 0 1 0 0 0
13.56 312.195 0.001559 37.474 3.248 1 0 0 0 1 0 0 0
13.60 312.536 0.001438 36.665 3.218 1 0 0 0 1 0 0 0
13.64 312.877 0.001671 38.217 3.263 1 0 0 0 1 0 0 0
13.68 313.217 0.001549 41.518 3.360 1 0 0 0 1 0 0 0
13.72 313.558 0.002533 42.219 3.562 1 0 0 0 1 0 0 0
13.76 313.899 0.002159 38.204 3.693 1 0 0 0 1 0 0 0
13.80 314.239 0.001236 33.423 3.516 1 0 0 0 1 0 0 0
13.84 314.580 0.000878 33.050 3.443 1 0 0 0 1 0 0 0
13.88 314.921 0.001260 34.940 3.434 1 0 0 0 1 0 0 0
13.92 315.261 0.000902 31.388 3.321 1 0 0 0 1 0 0 0
13.96 315.602 0.000855 35.066 3.224 1 0 0 0 1 0 0 0
14.00 315.943 0.001374 34.470 3.175 1 0 0 0 1 0 0 0
14.04 316.283 0.001619 38.076 3.341 1 0 0 0 1 0 0 0
14.08 316.624 0.001134 32.013 3.075 1 0 0 0 1 0 0 0
14.12 316.965 0.001522 39.373 2.731 1 0 0 0 1 0 0 0
14.16 317.305 0.002209 36.590 2.519 1 0 0 0 1 0 0 0
14.20 317.646 0.001187 36.575 2.434 1 0 0 0 1 0 0 0
14.24 317.987 0.001205 35.254 2.304 1 0 0 0 1 0 0 0
14.28 318.327 0.001053 32.389 2.172 1 0 0 0 1 0 0 0
14.32 318.668 0.001623 39.565 2.314 1 0 0 0 1 0 0 0
14.36 319.008 0.001440 36.716 2.450 1 0 0 0 1 0 0 0
14.40 319.349 0.001104 33.729 2.601 1 0 0 0 1 0 0 0
14.44 319.690 0.002599 41.434 2.550 1 0 0 0 1 0 0 0
14.48 320.030 0.001528 27.694 1.951 1 0 0 0 1 0 0 0
14.52 320.371 0.001331 53.211 2.378 1 0 0 0 1 0 0 0
14.56 320.712 0.008327 46.646 2.017 1 0 0 0 1 0 0 0
14.60 321.052 0.002902 37.357 1.713 1 0 0 0 1 0 0 0
14.64 321.393 0.001140 34.688 1.640 1 0 0 0 1 0 0 0
14.68 321.734 0.004018 53.867 1.935 1 0 0 0 1 0 0 0
14.72 322.074 0.011060 48.200 1.738 1 0 0 0 1 0 0 0
14.76 322.415 0.007751 52.382 2.249 1 0 0 0 1 0 0 0
14.80 322.756 0.005193 46.546 2.305 1 0 0 0 1 0 0 0
14.84 323.096 0.009603 58.478 3.609 1 0 0 0 1 0 0 0
14.88 323.437 0.014737 53.563 4.310 1 0 0 0 1 0 0 0
14.92 323.778 0.005776 49.331 4.002 1 0 0 0 1 0 0 0
14.96 324.118 0.004287 42.620 2.612 1 0 0 0 1 0 0 0
15.00 324.459 0.002019 40.932 2.545 1 0 0 0 1 0 0 0
15.04 324.800 0.005694 51.691 2.697 1 0 0 0 1 0 0 0
15.08 325.140 0.006692 51.410 1.921 1 0 0 0 1 0 0 0
15.12 325.481 0.008412 47.448 2.393 1 0 0 0 1 0 0 0
15.16 325.822 0.006988 53.932 2.571 1 0 0 0 1 0 0 0
15.20 326.162 0.007963 46.130 2.712 1 0 0 0 1 0 0 0
